Reporter Identifier	VALUE	S_N_P/4a-3_OKhymenets_220905
118872	5385.35	27.43
118873	2456.81	11.05
118874	251018.31	120.91
118877	267.69	-1.68
118880	1935.7	8.1
118887	207583.13	75.09
118892	37893.77	99.84
118893	1487.74	5.11
118912	1667.29	8.54
118915	27841.81	88.65
118924	774.28	3.17
118927	210.35	-0.73
118930	752420.39	98.54
118944	3145.54	3.33
118954	27546.38	98.2
118957	156.44	-1.64
118961	226.83	1.03
118962	437.48	-1.69
118968	127388.12	96.52
118971	324.32	0.23
118978	2906.45	10.07
118980	1051600.72	87.38
118982	1178.34	1.3
118983	43313.4	96.91
118986	25111.15	45.94
118987	3771.68	10.78
118988	2466.78	9.88
118996	3181.97	2.81
118999	34254.47	83.94
119003	10424.96	34.3
119008	91923.37	63.15
119012	325.69	1.11
119015	6627.25	25.95
119017	4305.75	11.82
119024	443.41	2.25
119026	1417.4	10.12
119033	2217.35	3.11
119042	206.24	-1.44
119044	7611.56	33.33
119049	1268659.52	108.8
119058	1779.19	1.83
119060	2223.84	9.78
119063	3114.41	24.03
119071	826.77	5.75
119072	122.03	0.56
119078	2546.6	10.17
119084	18877.61	36.95
119090	4333.09	20.61
119093	217.95	-0.86
119102	425.03	2.54
119103	3088.08	2.98
119106	1533.75	5.98
119116	16785.46	64.12
119119	221.47	0.11
119127	10657.67	28.97
119131	1823.3	2.78
119132	1882.78	12.53
119134	621.33	-0.19
119143	109075.51	84.51
119147	2171.51	26.32
119151	85895.91	74.47
119156	20326.47	31.93
119157	932.03	1.78
119172	471.06	2.77
119173	957.28	3.52
119175	3387.48	15.29
119181	706.11	3.21
119183	825.39	2.49
119184	2619.4	10.36
119187	1146.25	8.68
119192	2682.06	9.05
119206	10566.46	36.96
119207	835.62	4.58
119208	933.17	3.63
119211	2005.39	3.2
119212	170.32	0.12
119217	53422.64	69.78
119218	211.97	-0.07
119226	14336.85	53.11
119227	3853.67	21.14
119230	862.37	6.24
119241	645.47	-0.68
119244	159.05	-0.45
119245	610.22	3.8
119246	151.68	-1.62
119268	19963.24	43.32
119269	14552.11	50.51
119273	149.98	-1.51
119279	967.31	4.33
119281	475.93	1.68
119283	172.7	1.6
119288	419.23	2.31
119289	985.35	4.9
119290	24746.49	43.03
119292	205.47	0.74
119299	1430.69	5.55
119300	220.7	0.75
119301	856.96	0.17
119303	689.54	1.37
119320	5170.45	23.84
119323	2002.2	12.62
119326	78189.36	90.92
119332	789.6	0.33
119336	8203.42	50.06
119340	84.88	0.98
119341	784.23	1.94
119344	715.05	3.73
119353	218.73	-0.16
119355	1921.18	7.65
119357	847576.5	95.68
119359	1734.55	9.95
119363	38121.32	76.32
119364	1553.09	7.47
119370	5551.92	23.31
119375	14862.17	48.66
119386	5242.21	29.29
119390	340.19	-1.2
119391	3078.57	15.59
119392	48130.84	98.24
119405	2387.5	6.3
119407	1745.22	7.95
119416	1481.04	7.45
119428	13857.64	38.82
119429	1333121.69	17.59
119435	302.87	1.7
119438	198.19	0.41
119442	1028.25	2.6
119443	275.84	0.12
119453	385.94	-0.84
119456	380.35	1.71
119457	4277.87	15.63
119462	4829.69	34.86
119475	518.81	3.13
119484	670.1	-0.71
119487	12916.11	60.65
119508	1218.14	4.19
119513	734505.22	93.44
119516	277.46	-0.43
119523	674.75	6.87
119524	202.07	0.32
119525	356.73	1.58
119527	206.97	-1.83
119528	212.85	1.46
119533	28232.78	49.31
119535	189.95	-1.62
119539	4256.46	8.28
119543	848.45	3.17
119546	2427.18	0.48
119554	55050.82	102.29
119569	6267.03	32.8
119571	226.72	1.33
119574	27601	40.94
119578	1914.36	12.05
119580	257.26	-0.15
119586	65151.87	74.25
119590	3142.5	24.86
119609	421.85	1.82
119618	669.49	6.08
119620	333.77	-1.07
119623	935.07	6.48
119627	207.59	0.79
119636	289212.23	102.71
119643	1429.76	4.71
119646	3405.52	9.35
119654	12754.77	30.82
119656	2203.42	2.95
119660	21187.98	51.17
119661	112715.66	114.05
119663	791.34	5.04
119665	18994.47	58.87
119667	179.84	0.06
119673	437.85	-0.04
119684	909.4	5.4
119685	8994.35	49.7
119689	1259.88	4.67
119690	1021.17	3.98
119693	525.54	0.71
119694	3793.02	29.59
119695	31591.82	104.44
119696	4040.24	19.35
119707	1086.11	6.62
119710	215.24	-1.3
119713	367.1	1.69
119714	267.73	-1.4
119717	8495.54	8.12
119727	83056.15	86.56
119729	646.25	2.1
119730	6258.07	26.44
119736	349.8	1.07
119754	346.7	3.15
119757	5268.46	14.45
119762	300.85	0.2
119763	598758.35	74.64
119764	147.61	-3.05
119765	431.87	-0.46
119769	2027.08	8.33
119772	5796.57	20.32
119775	370.41	-1.08
119776	468.65	0.39
119787	3781.16	8.5
119798	3677.43	10.44
119801	300.59	-0.99
119802	36466.85	83.96
119805	189.39	-0.72
119812	207730.51	81.25
119814	343.58	0.04
119820	24266.99	72.85
119822	1424.75	3.71
119823	3886.47	16.46
119826	295.24	0.6
119839	379.97	1.73
119840	3724.94	27.38
119843	9559.28	31.16
119844	2601.1	10.39
119847	571.52	2.34
119853	329.85	1.38
119860	251592.03	78.68
119865	2030.46	10.49
119869	171.53	0.68
119870	4983.59	35.65
119872	389.11	1.93
119874	23986.27	53.78
119884	16784.44	43.44
119887	13033.03	55.27
119899	168.96	-1.57
119905	93565.47	84.63
119906	2693.16	10.47
119908	1921.65	11.49
119916	160.26	0.49
119925	3858.2	13
119933	3486.29	17.12
119936	657.68	2.45
119953	2452.3	20.28
119954	1279.93	6.78
119955	2836.48	15.86
119958	11906.88	51.82
119963	10115.49	28.86
119968	410.99	2.57
119977	15882.07	49.37
119996	779.47	3.04
119998	67661.03	76.39
120001	8199.65	34.3
120006	198.54	-0.31
120009	331.52	-0.22
120013	20141.9	67.62
120014	345.09	-0.2
120020	22638.64	30.33
120032	21567.26	85.61
120052	20462.56	78.15
120054	365.7	0.46
120058	42976.79	68.72
120059	267.44	0.9
120075	5915.87	28.61
120080	544.2	-0.32
120086	2905.15	14.51
120099	199.38	1
120100	940.98	3.78
120114	8624.24	36.64
120116	274.19	-0.28
120117	341464.72	83.13
120119	2702.68	9.48
120122	187.09	1.49
120125	203.89	0.05
120129	5026.16	9.73
120132	1348.41	4.94
120135	266.07	-0.39
120136	25508.05	68.01
120138	478.33	2.48
120143	170.68	0.69
120144	13269	70.03
120159	170.34	-1.68
120164	258.07	1.42
120166	392.22	1.97
120170	13676.18	11.53
120173	241789.11	92.51
120175	11316.3	62.3
120176	8575.23	27.01
120178	426.94	2.34
120185	43479.48	88.43
120188	23183	71.27
120191	297.3	0.77
120201	1320.15	1.41
120204	196.96	0.72
120205	322.94	1.63
120208	4110.37	12.96
120209	54626.03	86.79
120215	174.91	0.21
120216	5557.4	34.46
120228	25431.52	69.22
120229	64048.91	95.46
120238	2084.08	20.11
120242	722.83	6.11
120244	5827.76	24.44
120248	422.48	2.94
120250	218.55	-1.31
120253	6372.78	14.41
120256	995.95	4.15
120260	5396.72	17.48
120264	283.89	1.41
120268	227.05	0.11
120269	699.98	1.28
120271	1211.46	2.91
120287	415.85	2.06
120299	2522.22	12.11
120306	8962.68	24.61
120318	1214	1.1
120320	28727.5	72.87
120321	647.95	2.79
120322	62411.05	79.01
120323	942.07	5.03
120330	42994.67	83.56
120338	397.81	0.36
120339	487.72	1.8
120344	40335.42	23.1
120345	19226.31	31.41
120350	1981.37	11.12
120355	767.47	3.97
120356	492.56	1.71
120362	505.96	3.67
120363	2098.6	17.33
120380	197.06	-0.22
120390	224.44	0.32
120391	776.09	0.47
120392	193.21	-1.42
120394	660.86	3.46
120399	683.08	0.46
120404	189.94	-1.25
120405	33038.32	79.07
120407	1177.95	6.74
120408	24243.24	51.99
120409	80379.54	84.19
120413	230.05	0.72
120415	330.4	1.2
120417	5539.4	33.34
120424	558.69	2.09
120429	275.67	-1.15
120432	589.73	-0.07
120440	8716.96	32.12
120444	9353.86	25.76
120459	602.91	1.05
120463	3238.12	12.97
120471	184.79	-2.74
120472	349.53	-0.51
120474	16859.85	37.75
120477	9502.45	35.79
120480	254.75	1
120483	1188.54	7.49
120488	1399.39	0.18
120493	1487.33	12.36
120497	10756.7	31.81
120498	1547.3	9.21
120502	2251.53	7.66
120503	14216.06	71.88
120510	1588.05	5.1
120513	359.89	-1.03
120515	6287.19	26.27
120519	461.84	2.43
120540	407.94	-0.21
120546	26902.9	31.79
120553	48025.72	39.58
120556	1805.9	20.36
120568	56261.16	86.84
120573	279.47	-0.64
120574	11340.87	40.11
120578	701.11	5.43
120590	209770.35	144.1
120591	42621.72	96.43
120596	651.66	-0.18
120597	9764.28	41.25
120602	2861.42	9.13
120616	862.26	5.81
120618	1112.12	6
120622	665.64	2.87
120624	12958.5	27.53
120629	1220.16	6.21
120632	7504.64	43.11
120636	3911.66	16.34
120637	5643.08	22.35
120638	3228.97	10.49
120643	367.73	1.65
120645	28865.56	67.14
120648	1009.56	2.88
120652	3996.6	16.6
120654	3639.1	16.61
120659	2601.69	15.85
120662	38467.06	95.88
120663	183.04	1.57
120675	21320.35	35.8
120682	15979.82	27.66
120690	463.64	-0.02
120692	695.34	3.8
120701	6093.08	39.01
120705	35647.81	52.88
120707	176222.07	88.52
120715	1506.32	6.88
120716	555.34	-0.76
120719	26751.71	71.33
120722	11440.99	64.18
120723	197.18	0.52
120727	515.38	-0.14
120728	490.92	2.4
120734	51790.96	84.51
120738	546.18	0.95
120739	215772.08	63.08
120740	71.62	-0.17
120747	5936.61	28.01
120749	131.81	-2.33
120762	1128.73	4.2
120763	359.62	-2.06
120765	9960.26	35.67
120770	9066.34	38.54
120783	738.6	1.39
120784	386.9	-0.03
120786	42006.31	80.69
120791	121.45	-0.82
120796	758.07	0.65
120798	26319.43	62.67
120803	264514.69	98.44
120804	3879.83	14.8
120814	156.82	1.28
120822	56308.49	66.88
120823	6465.76	19.62
120825	346.38	1.66
120830	7708.22	18.5
120839	251.01	-3.02
120851	187.18	0.98
120855	1535.24	6.69
120859	16481.36	42.26
120867	224.37	-1.23
120870	26005.3	76.15
120876	235.94	-0.91
120877	532.76	2.4
120878	5351.81	15.89
120879	874.21	2.17
120886	278.57	-2.04
120888	466.75	3.61
120909	825	2.65
120910	1082.24	3.31
120911	14919.11	50.83
120923	10631.77	57.92
120930	45693.04	75.27
120934	1225.3	5.52
120935	2916.7	15.8
120941	8633.32	35.51
120943	1795.8	10.35
120944	752.58	1.88
120945	792.4	-0.91
120949	2435.38	9.35
120950	790.21	3.96
120955	6024.9	27.66
120959	196.72	-0.97
120963	7336.32	19.53
120967	20129.23	68.03
120968	1385.73	1.4
120972	218.45	1.55
120975	10160.65	18.94
120981	1615.32	9.99
121003	2796.85	8.46
121009	229449.44	89.31
121011	12794.7	31.92
121015	2801.92	17.62
121017	3046.49	12.47
121025	1681.49	5.18
121028	483.1	1.49
121040	5136.81	26.77
121045	8746.24	53.25
121056	1438.8	3.68
121062	51162.11	71.63
121063	376.91	-0.01
121071	3485.12	12.58
121075	7249.03	8.78
121081	4164.74	17.39
121085	361.87	2.31
121093	297.26	0.04
121094	500147.83	90.35
121099	35987.13	54.04
121114	875.41	4.31
121117	22118.76	52.38
121123	2868.75	4.25
121124	698.96	3.25
121126	2414.22	8.71
121134	95.94	-1.03
121141	2184.99	14.38
121144	10431.07	29.93
121150	2257.31	2.5
121151	1753.27	16.99
121156	442314.36	98.69
121160	177.36	-1.67
121173	235.56	-0.81
121179	1136.77	6.14
121186	15686.18	25.97
121191	1443.75	6
121199	1789.31	8.48
121203	390.74	1.58
121204	6243.69	37.86
121215	12243.9	46.99
121216	500.19	1.63
121217	1399.27	4.27
121218	8890.49	19.24
121221	2332.84	22.75
121226	174.83	0.63
121227	62817.5	80.2
121229	10730.51	55.75
121230	214.06	-1.89
121231	7920.79	21.54
121238	72662.68	89.58
121242	5893.69	25.14
121257	1095988.12	68.15
121267	7108.57	24.85
121269	362.93	-0.1
121271	32825.44	50.73
121280	9653.93	48.37
121285	33137.32	73.06
121286	37266.4	71.1
121287	6321.18	31.74
121291	8504.25	3.64
121299	1079.04	4.12
121301	8581.95	21.57
121303	1166.4	4.57
121304	67085.87	92.79
121307	302.32	0.25
121320	18052.84	51.61
121321	2054.39	17.16
121323	3991.18	20.48
121327	36694.2	44.62
121331	2096.47	10.11
121332	5811.06	26.02
121335	3442.86	12.1
121345	370.96	2.12
121348	25265.22	58.81
121350	26837.3	69.98
121365	1881.06	5.73
121369	1874.41	7.74
121370	927.25	3.23
121371	7395.72	14.12
121378	8703.95	16.8
121386	7865.77	29.84
121390	471.06	0.94
121402	1308.52	-0.22
121403	204.53	-1.14
121408	58226	89.7
121412	714.67	3.25
121419	374.73	1.66
121430	5298.13	9.52
121440	805.82	-0.4
121449	411.45	2.27
121453	8032.59	31.79
121459	2999.98	7.25
121462	5942.41	24.76
121468	1706.31	8.29
121471	11523.39	48.39
121478	312.2	-1.23
121480	694.16	2.8
121482	1410.3	6.05
121485	3742.46	10.65
121491	54918.62	84.07
121492	330.14	0.22
121504	316.72	1
121505	3800.06	21.98
121509	680.48	4.95
121512	529.56	0.17
121514	7384.57	49.19
121515	2814.53	15.9
121518	50569.59	68.54
121526	37971.46	127.83
121538	952373.08	81.99
121541	252.81	-0.73
121544	485.05	1.61
121548	1728.37	2.16
121551	1578.88	5.92
121563	133.85	-0.61
121580	11791.14	50.9
121583	33833.8	68.09
121600	278.16	1.85
121607	655.09	1.58
121612	13050.28	39.57
121614	118.91	1.84
121617	1144.07	15.18
121618	5608.93	26.75
121620	9047.68	43.69
121627	220.53	-0.14
121634	286.28	-0.4
121636	634.26	3.71
121641	21439.67	66.96
121646	19236.33	38.18
121647	6205.25	29.97
121659	13923.94	14.73
121661	1899.97	7.77
121673	222.1	0.4
121681	768.04	1.23
121683	1397.74	6.29
121690	27975.89	59.54
121695	29243.01	84.35
121701	436.4	-0.28
121704	315.61	-0.18
121716	381.13	0.13
121718	739.84	-0.53
121725	18629.36	54.17
121737	13209.33	39.57
121738	506.07	3.73
121741	5576.02	32.03
121751	16932.02	41.19
121757	1533.86	13.65
121760	1195.66	7.08
121764	244.7	-0.87
121771	265.78	0.9
121773	16013.99	52.71
121776	1261.84	6.72
121778	488.04	2.37
121786	657.43	1.27
121792	3140.11	14.48
121802	6024.82	29.26
121803	613222.87	86.18
121810	407.06	0.43
121817	129564.13	99.59
121821	283.45	0.76
121822	21562.65	50.02
121824	32073.13	51.93
121829	713.89	0.62
121831	2574.82	14.73
121832	8397.14	20.6
121833	27254.13	33.09
121835	5073.65	52.76
121840	152.44	-1.32
121850	3780.34	9.68
121855	282.23	-0.43
121857	26988.61	91.71
121861	8210.36	23.49
121862	21818.54	82.01
121876	260.67	-0.11
121895	138.93	-0.68
121901	12783.08	38.18
121903	1274.32	7.19
121909	28472.72	35.98
121921	372	1.8
121927	250.05	0.71
121929	561.34	1.47
121941	2268.2	10.24
121943	1529692.28	80.48
121944	46224.11	79.77
121949	590.47	1.57
121953	3104.34	3.79
121962	6129.45	37.07
121963	357.43	0.1
121972	6054.27	10.17
121974	1141.3	4.3
121977	10327.81	29.22
121981	1000.58	3.66
121984	39529.28	128.15
121985	500.35	2.01
121991	27607.45	90.11
121992	349.7	-0.08
121993	158.02	0.37
121996	113548.11	85.86
121998	580.52	4.8
121999	60642.78	76.45
122004	876.53	4.66
122010	1281.49	10.7
122012	43210.42	61.95
122015	626.22	0.21
122019	3085.41	30.32
122023	1197.03	13.96
122027	12899.98	46.59
122028	6791.75	14.95
122030	484.62	2.17
122035	283.64	-0.21
122040	17543.4	72.24
122049	15731.76	71.11
122051	26641.78	64.3
122052	35449.64	64.66
122061	1749.48	1.92
122069	8602.37	16.32
122087	7027.66	69.05
122088	2088.76	9.39
122089	550700.15	77.77
122102	9207.58	40.18
122104	661.6	0.85
122106	1881.11	8.92
122107	105.64	-1.63
122124	76147.81	57.18
122127	4270.85	14.29
122129	423.95	0.04
122135	1160.19	4.34
122143	4229.14	9.61
122148	8131.31	23.27
122149	50360.74	65.07
122151	15861.48	61.36
122155	384.05	1.96
122158	179.66	1.89
122167	337.9	2.42
122168	8439.15	41.18
122171	11313.28	44.56
122174	476.22	1.73
122176	30241.58	66.42
122180	516.7	-0.78
122182	24896.72	39.85
122192	73123.31	102.15
122196	10354.51	30.47
122205	182.88	-1.14
122227	144.85	-2.33
122237	691.93	4.18
122241	41365.63	73.2
122246	2222.05	9.92
122258	189.7	0.71
122259	253.54	-1.34
122260	254.49	-0.81
122265	43791.44	62.68
122270	383.23	-0.42
122271	24913.41	75.82
122277	781.86	4.94
122278	4261.89	15.88
122279	2039.33	12.29
122288	8963.68	24.28
122302	5137.59	7.68
122305	356.59	0.7
122309	5047.92	22.83
122318	22611.76	47.86
122327	298676.62	44.49
122331	171.09	0.88
122333	1124.54	6.56
122343	5016.82	27.09
122347	284.37	-0.14
122351	3006.14	6.89
122354	971.48	3.37
122355	433.13	1.99
122363	331.44	-1.47
122376	691806.8	105.45
122389	534.97	-0.23
122391	8262.53	40
122393	467.8	0.29
122394	329.63	2.21
122400	16739.44	42.19
122401	5310.93	10.63
122412	266.93	1.56
122413	2189.18	12.78
122416	9570.99	25.54
122418	279.99	-1.34
122429	380.68	-1.78
122433	29201.23	67.8
122437	12289.18	58.39
122445	21852.57	47.63
122449	1067.99	5.18
122459	250.16	-1.24
122466	914.07	2.75
122467	5251.62	5.49
122471	13399.19	55.3
122477	108.93	-0.61
122478	32161.64	37.49
122488	219.28	-0.32
122491	9176.84	36.26
122492	1739.17	5.36
122515	5358.16	13.24
122520	390.69	-0.14
122523	1524.55	10.25
122525	97742.39	78.13
122528	542.06	0.95
122538	5597.37	30.9
122540	61106.85	88.68
122543	11973.15	47.17
122544	4816.88	43.36
122550	6977.2	16.59
122554	41238.06	17.7
122565	6854.4	37.48
122570	1582.9	6.94
122577	4729.09	25.12
122582	5891.45	24.1
122590	75975.71	115.12
122594	2332.77	2.13
122601	50096.19	118.94
122603	255254.82	100.31
122607	3433.92	9.36
122610	4839.48	19.82
122617	1852.58	5.95
122618	1456.13	6.11
122620	3291.84	19.13
122628	1318.04	6.13
122630	1259.06	10.03
122644	175.55	-2.28
122650	25845.27	75.63
122658	4074.34	6.97
122659	8655.58	49.7
122660	190.47	-1.04
122665	1708.11	7.08
122670	2290.16	10.49
122671	481.03	-0.45
122673	786.62	2.62
122674	263.34	1.86
122679	1424.65	7.12
122680	231377.63	67.89
122684	406.45	0.68
122686	545.33	0.22
122697	1704.45	6.9
122698	1699.15	11.81
122704	402.97	0
122705	5789.53	8.28
122707	311.87	-0.18
122709	3495.86	10.37
122711	347.7	1.07
122713	2670.46	11.11
122728	990.46	4.66
122737	2043.89	10.42
122747	17783.49	52.82
122757	411.25	3.17
122759	173370.16	110.36
122775	20945.88	23.14
122787	358.02	0.33
122793	146.11	-2.06
122795	192.64	-1.75
122800	8429.22	9.13
122808	6298.64	44.56
122812	521.84	0.56
122820	287.29	-2.47
122823	11994.19	33.51
122830	358.78	-0.03
122836	184.17	-0.89
122839	10845.25	56.82
122846	1716.29	4.58
122847	1645.81	4.53
122848	1401.5	5.5
122854	12237.21	57.85
122858	2348.89	8.44
122861	39208.56	57.29
122872	327.87	0.6
122875	1702.56	2.51
122880	282.07	-1.08
122881	331.15	0.74
122888	2487.24	11.26
122892	23960.56	42.65
122893	1361.72	10.58
122895	973.67	0.4
122902	145851.04	94.35
122909	242.96	-0.77
122912	4042.01	22.11
122914	1241410.67	53.16
122916	398.24	1.96
122923	31212.93	51.17
122933	18889.94	28.18
122934	3683.95	17.81
122935	838.7	6.93
122937	771.23	1.8
122941	76400.38	43.88
122943	5388.05	14.87
122945	836.01	3.28
122946	36506.27	79.58
122955	387.04	-2.01
122957	157549.21	89.86
122973	258.08	-1.46
122980	200.62	1.78
122983	2102.41	3.05
122985	2534.88	12.04
122996	289.8	-1.53
123000	2921.84	3.92
123004	5573.11	15.11
123012	866.58	5.65
123014	939.7	3.65
123015	31873.11	79.43
123017	159.98	0.17
123028	595.45	3.42
123035	186.84	0.48
123046	5011.72	22.1
123048	190.58	1.76
123054	3820.57	8.15
123056	2237.02	11.41
123057	1527.06	9.03
123062	439.6	-0.17
123063	4827.54	19.24
123066	914.55	4.54
123078	331.98	0.82
123080	139.02	0.32
123083	4878.58	41.26
123084	1644.89	9.28
123088	199.06	0.98
123100	17538.51	91.58
123112	578.02	2.26
123115	6292.58	18.01
123119	3014.75	6.96
123127	1780.69	19.52
123136	6001.43	19.9
123139	28153.35	83.17
123142	5011.58	16.69
123143	216.02	-0.92
123145	5214.89	20.96
123149	226.3	0.53
123150	233.12	1.47
123154	215512.79	118.63
123166	5432.09	20.67
123168	837.06	3.92
123176	15074.53	48.84
123185	1567.73	6.11
123186	12637.39	36.75
123195	520.69	2.47
123197	6359.42	7.41
123211	232.6	-0.64
123213	64379.51	101.05
123217	12809.08	30.4
123220	193.08	1.6
123221	1486.95	8.15
123229	7817.24	47.24
123231	460.07	2.6
123232	1987.72	7.09
123235	712.86	-1.48
123236	557.77	5.14
123246	531673.81	39.74
123258	592.46	2.43
123271	4511.95	16.44
123272	14224.04	30.98
123273	6734.26	35.77
123277	35548.62	76.51
123279	2631.54	10.43
123286	1920.69	6.47
123311	297216.83	144.55
123312	605.51	2.65
123318	4125.56	17.19
123329	266.4	0.35
123330	115.45	1.07
123331	2517.07	14.38
123343	1063.77	3.14
123358	456.76	0.4
123361	3075.3	11.97
123363	392.93	0.35
123365	199.75	0.73
123366	18493.42	48.39
123368	1184.82	3.84
123375	742.71	5.16
123379	14425.24	67.14
123381	424.24	1.81
123383	198.5	0.64
123385	1894.6	8.57
123395	2476.28	13.89
123400	981.68	3.08
123404	472.6	2.58
123411	2263.85	0.05
123426	603.89	2.97
123427	2101.65	14.76
123432	187.3	1.38
123436	218.67	1.31
123437	70683.6	88.75
123438	75741.67	98.64
123450	1267.05	5.14
123455	6550.78	32.61
123460	4060.51	28.86
123461	135.56	1.07
123464	1097.44	-0.61
123465	347.59	2.21
123469	7239	32.15
123470	13842.7	49.47
123471	444.5	-1.13
123473	18299.56	66.73
123477	216.47	1.43
123485	1876.42	7.32
123490	2774.33	11.29
123495	25927.99	57.11
123496	208.78	-0.82
123506	226.86	1.08
123514	2446.13	15.45
123515	14767.49	12.44
123516	12196.34	48.57
123518	489.37	0.75
123527	18537.4	73.55
123533	747.26	1.95
123534	8548.9	40.85
123540	2329.02	11.33
123556	218.88	-0.6
123557	2448.96	9.72
123559	4491.2	7.31
123560	940.2	1.56
123561	69.95	0.19
123565	956.05	0.55
123567	659.02	-0.41
123584	11464.13	32.04
123595	866777.32	96.65
123598	326.08	0.37
123611	147.98	0.38
123614	273870.19	78.58
123625	1232.97	9.11
123631	3002.99	15.8
123636	92693.9	88.56
123640	7597.47	40.37
123641	7832.47	31.95
123648	25981.81	103
123649	22686.11	24.9
123657	257.06	-1.46
123662	9605.33	20.86
123666	6559.42	20.97
123673	728.82	2.03
123675	191.67	0.58
123679	376.27	-0.11
123680	301.08	-1.44
123687	159.72	1.12
123688	6364.26	18.74
123693	487.93	2.85
123699	333.34	2.42
123711	530.29	-2.41
123721	579	-0.83
123724	210.72	0.5
123731	4007.58	24.14
123733	12696.39	15.25
123740	425.9	-0.18
123743	365.73	-0.15
123744	1075.47	11.18
123749	418.86	0.37
123750	233744.89	98.47
123751	280.29	0.3
123761	164.38	-1.72
123767	239.87	-0.43
123778	7954.24	48.06
123781	1263.87	6.48
123784	200.93	-0.38
123795	3936.04	13.17
123798	396011.48	89.65
123804	212325.66	67.61
123808	104.1	0.88
123809	5282.47	25.57
123810	277.67	-1.44
123816	408.42	1.59
123818	436.29	-1.26
123821	436.95	-1.1
123823	967.21	6.43
123825	1214.67	3.56
123838	1669.81	9.39
123845	3999.17	12.6
123852	2988.04	18.76
123853	197.32	-0.38
123864	2195.15	14.52
123867	1908.55	5.19
123868	1378.07	15.55
123878	725.51	2.21
123880	1892.89	12.21
123894	5834.11	35.65
123896	2243.66	16.55
123897	344.93	2.66
123900	36637.39	46.62
123908	690.02	7
123910	5489.23	20.74
123914	167.73	0.37
123924	251.75	-1.57
123925	434.19	0.18
123927	8473.7	18.92
123931	396.8	2.08
123933	16835.35	24.64
123950	4554.73	17.22
123956	3088.75	10.24
123960	521.46	4.67
123961	317.98	-0.3
123965	236.22	-0.56
123970	140.63	-0.58
123977	193.52	0.42
123978	174.57	0.47
123981	548215.2	70.43
123989	128.11	-1.07
123995	1407.66	5.09
123997	1328.09	5.74
124008	138.17	-1.82
124011	192.4	-0.69
124015	419.91	1.19
124020	176.75	-1.12
124024	477.95	3.3
124025	12131.14	29.88
124033	8024.72	34.88
124034	483.73	2.56
124041	258.02	-1.76
124044	276248.09	77.78
124046	43952.13	78.84
124049	6272.97	22.2
124054	498.14	3.24
124055	423.1	1.49
124056	2547.45	9.56
124058	17818.04	43.25
124059	4308.86	14.31
124061	5592.88	13.83
124073	397.71	-0.37
124083	170726.01	66.28
124085	797.92	3.24
124095	16179.66	56.01
124100	1489.4	8.32
124104	4334.62	24.35
124107	3094.45	5.56
124109	221.6	-0.07
124110	247.78	-1.98
124112	773.2	4
124116	3419.49	5.82
124119	1163.71	2.76
124129	2801.22	18.37
124132	108.32	-4.79
124138	165.04	0.17
124143	248731.28	68.18
124147	382.13	0.97
124152	2847.73	8.23
124154	7634.18	19.49
124161	261.62	-1.4
124164	33221.2	65.77
124165	35132.03	85.49
124168	453.98	7.94
124173	120.57	0.63
124177	23291.76	80.39
124185	138.87	1.4
124187	201.18	-0.43
124196	824.77	5.98
124205	240.39	0.52
124216	601.79	4
124224	1658.64	2.88
124225	8697.18	54.61
124232	18008.55	31.82
124239	3612.22	17.4
124249	249.11	0.1
124252	662509.92	117.42
124258	283.83	-0.64
124267	76069.74	71.33
124270	198.88	-1.68
124274	2082.56	-0.69
124281	38180.94	81.34
124290	552.6	3.23
124299	6561.62	25.11
124304	122.73	0.71
124305	583.48	-0.65
124318	42205.41	67.75
124319	186.19	1.76
124326	261.44	-0.85
124333	1733.34	6.65
124334	395.91	-2.97
124340	181.58	-0.35
124345	44627.32	64.03
124354	46335.43	87.26
124360	4477.04	20.14
124368	4877.59	9.82
124375	3547.57	15.99
124377	26798.92	61.35
124380	599.59	-0.75
124383	620.46	3.75
124386	233.04	0.97
124388	1228.99	10.07
124392	166.91	0.77
124403	654.27	-0.78
124405	12439.48	42.19
124409	27118.6	67.95
124411	35357.14	60.85
124416	948.71	4.25
124418	1029.21	3.72
124424	3183.48	12.3
124430	3567.2	11.06
124431	229.04	0.66
124440	137.01	-0.76
124441	391.34	3.3
124452	236934.96	129.95
124454	1766.5	4.04
124456	338.46	0.65
124473	347.52	-0.66
124482	503.63	2.66
124485	358.5	1.6
124488	19368.28	46.85
124489	227978.22	70.63
124500	3343.25	17.74
124506	7564	39.08
124513	127.16	-0.26
124516	10763.49	28.06
124517	167.1	-2.61
124521	500.01	1.79
124522	179.25	-0.36
124532	14067.66	59.96
124534	3035.05	12.17
124537	297.76	-0.59
124545	3639.54	22.88
124552	10544.2	39.97
124553	586.32	1.72
124573	198.84	1.32
124589	18388.51	72.96
124591	11946.03	44.63
124596	31549.94	100.46
124598	175.38	-0.17
124600	2288.96	3.48
124613	360773.29	111.09
124622	8371.1	8.74
124626	529.22	2.4
124628	4457.73	56.16
124630	6812.95	22.17
124633	5154.83	34.86
124647	4741.47	26.26
124662	1054.88	3.34
124665	2729.85	0.28
124674	604.12	2.63
124681	18464.48	53.96
124691	14414.02	70.9
124695	210.66	1.44
124705	177.41	-0.63
124706	41974.2	67.71
124709	551.8	-1.18
124710	165.59	-0.71
124711	3012.68	24.54
124726	3527.8	9.46
124730	10421.64	61.26
124732	4332.11	18.26
124733	271.3	1.32
