Reporter Identifier	VALUE	S_N_P/4a-1_OKhymenets_220905
136656	743.37	1.12
136661	1686.52	4.63
136663	7480.2	25.85
136669	1240.55	1.6
136670	1393.49	3.79
136671	7397.87	17.24
136673	10796.41	56.01
136675	490.96	0.99
136684	229.37	-1.99
136688	25786.68	76.5
136701	496.13	-0.29
136715	235.98	-0.89
136719	19886.53	54.76
136723	2838.45	7.43
136724	503.93	0.2
136737	4427.18	19.71
136738	43229.68	70.27
136743	26968.16	49.34
136748	162.28	-0.1
136760	241.08	0.57
136761	1005.52	3.18
136764	18820.55	55.04
136765	119.11	0.8
136785	180262.56	106.4
136788	1674.57	5.24
136794	489.56	2.13
136803	433.13	0.1
136819	1060.36	5.66
136826	10183.76	65.97
136829	190.84	-1.73
136844	5318.48	27.51
136848	82202.09	112.19
136853	826.08	-0.59
136854	424.15	0.21
136860	443.16	2.96
136865	242.41	0.8
136875	335.68	0.04
136879	11751.05	38.52
136887	11703.9	27.22
136889	3527.39	11.73
136897	5020.36	12.38
136898	21418.09	16.05
136902	1388.05	8.57
136906	21303.71	48.37
136918	33265.69	59.01
136922	330.72	1.16
136923	460.4	-1.38
136927	296.02	0.35
136928	183.99	1.15
136933	2505.91	7.68
136939	26591.75	71.36
136942	316794.87	79.25
136949	159.98	1.06
136952	782.93	3.92
136965	223.82	-0.54
136978	1461.62	27.34
136995	209.08	-0.29
136996	21068.17	58.97
137001	176.46	0.52
137009	3275.37	1.22
137016	378.3	2.69
137024	2741.99	10.87
137029	291.83	0.56
137033	342.36	-0.28
137034	4557.87	9.41
137044	4684.92	12.87
137055	104.87	0.11
137059	4981.83	11.78
137061	7783.69	12.67
137064	1793.64	6.92
137071	293.38	0.15
137076	88008.68	41.78
137077	1023.75	4.66
137078	247.52	0.55
137081	46080.29	68.57
137086	4281.8	15.74
137092	11405.53	28.68
137096	3794.26	10.2
137101	5591.54	26.34
137105	202.08	0.86
137130	298.13	-0.82
137136	246.73	0.4
137143	24386.77	45.14
137145	348.71	-0.7
137150	18295.32	47.03
137154	548.89	-0.7
137159	343.66	-0.18
137164	1169.2	3.4
137165	264.25	-0.45
137172	2214.98	7.37
137180	9108.77	34.77
137184	1644.39	3.11
137191	3716.4	20.58
137199	59026.74	50.19
137200	1326.55	21.69
137204	241.6	-2.5
137206	436.66	0.65
137209	8558.82	32.39
137219	877.5	4.73
137220	1088.29	5.06
137233	463.12	-0.83
137237	1712.76	10.08
137238	1260.92	9.07
137243	1532.22	6.91
137251	21152.06	53.52
137259	244.14	0.11
137261	433.47	0.45
137265	220.68	-0.01
137266	2048.95	5.1
137274	37536.04	59.78
137281	2195.41	12.25
137284	378.69	1.49
137286	8186.33	48.79
137290	1372.62	4.15
137292	32470.15	62.24
137294	1125.18	1.3
137300	715.82	3.94
137302	15875.12	37.07
137304	851.88	4.66
137305	425.9	-0.95
137311	909.36	4.31
137314	3082.31	12.66
137317	2575.91	7.06
137322	145.26	-0.3
137323	388.67	2.12
137326	2311.39	9.85
137330	47662.97	67.68
137337	222.13	-1.28
137354	237.09	0.1
137355	626.27	2.55
137362	30410.42	90.63
137363	30953.32	46.66
137371	1182.4	2.44
137372	404.26	1.19
137374	2997.46	17.01
137377	459.37	1.52
137379	1094.32	3.6
137383	1271.95	4.29
137388	4916.8	11.62
137390	372.83	-0.13
137396	1040.56	5.32
137403	437	0.61
137407	30634.08	55.67
137415	535.59	-0.04
137416	11025.4	47.25
137426	543.87	-0.14
137428	59629.39	81.67
137431	213.21	-0.95
137435	13102.02	19.68
137436	6289.11	21.94
137437	299.8	0.96
137438	126247.49	102.36
137449	274.86	1.41
137452	30174.57	51.6
137456	428.26	1.54
137460	781.05	2.22
137468	256.71	-0.75
137488	1844.68	6.8
137496	1333.44	4.7
137498	18845.8	64.01
137501	24084.19	35.12
137503	4893.19	10.05
137521	39850.71	64.42
137522	1197.3	8.22
137527	2684.41	8.42
137528	13265.34	50.89
137530	6267.48	14.08
137539	605.28	1.86
137540	2093.7	8.86
137541	1028592.96	78.72
137543	205.01	-1.54
137546	356.22	0.19
137555	14720.35	38.81
137556	24220.5	45.02
137559	9932.21	50.01
137561	2584.36	11.04
137563	10566.86	36.15
137567	2312.98	6.71
137570	312.01	0.62
137591	182.41	-0.82
137592	213.41	0.01
137597	21430.14	41.27
137603	33202.85	107.4
137608	4948.9	17.81
137614	6889.21	27.46
137616	2556	8.7
137618	33600.35	73.17
137620	3464.36	4.6
137623	4476.75	16.54
137630	1148.25	2.36
137635	557.46	2.56
137638	241.4	1.03
137640	583.87	2.58
137648	14415.7	52.81
137654	5644.67	25.82
137656	302.82	-0.73
137657	1063.22	3.46
137659	4477.25	21.58
137666	162.15	-1.29
137671	322.24	0.83
137672	1136.85	6.61
137679	414.43	-0.8
137680	1231633.43	69.26
137683	3551.94	10.1
137690	4216.17	2.45
137695	3746.56	20.47
137699	351.71	-0.62
137701	1039.92	5.53
137704	187.57	0.75
137708	616786.61	67.15
137709	42007.58	47.82
137724	10449	37.82
137725	65424.88	97.57
137732	1221.67	5.46
137737	1860.77	10.81
137738	212.29	-0.22
137744	533.2	-0.11
137759	2916.92	5.49
137763	2947.24	3.66
137765	359.49	0.5
137772	1603.15	5.63
137782	598.42	3.41
137785	8914.45	34.04
137790	7538.08	29.83
137795	2389.16	16.52
137796	20594.68	42.95
137801	142356.01	91.56
137804	273.86	-0.44
137812	1281.37	0.56
137815	1248.92	3.53
137826	755927.16	115.82
137828	847.21	5.6
137833	135.59	-1.8
137834	420.78	0.22
137837	378.11	1.03
137843	3280.56	13.72
137844	324.3	-0.64
137850	340.12	-0.83
137860	5171.02	20.06
137873	1518.56	5.66
137875	345.36	-0.08
137879	259.3	0.16
137887	156.04	-0.36
137888	230.11	0.72
137894	261.77	0.16
137897	1768.62	3.87
137904	2828.59	14.04
137907	7661.45	32.64
137910	1024.31	3.06
137911	1233.22	5.61
137919	428.62	-1.21
137923	17993.69	44.74
137924	464.39	0.6
137935	201.73	1.24
137937	13511.72	17.1
137942	4504.15	7.73
137948	98.48	-1.07
137950	3007.35	3.95
137956	235.06	-0.08
137958	492.49	-1.74
137968	954.67	3.46
137969	880.33	0.68
137970	1820.39	7.4
137978	4940.76	18.82
137980	42169.85	24.23
137981	5998.93	28.32
137986	5114.21	24.3
137993	391.57	0.13
138012	11505.26	35.54
138013	8802.14	36.43
138016	5650.41	5.31
138018	26784.85	82.64
138024	297.24	-0.16
138026	31750.66	46.52
138036	1032.94	4.08
138045	2305.14	8.16
138062	743.01	3.46
138065	1822.89	18.16
138071	966.72	3.52
138073	417.12	1.74
138088	709.13	3.14
138092	689.11	2.16
138098	2107.86	4.87
138101	1522.27	6.97
138102	511.57	5.17
138106	1003.08	1.71
138108	368.94	-0.43
138121	14657.5	45.52
138122	589.04	0.4
138125	18046.85	54.28
138127	215.89	-0.53
138129	2397.76	13.25
138137	12441.5	42.52
138143	641.17	0.15
138145	1014.73	3.29
138148	2492.33	9.07
138156	767.12	0.17
138157	611.79	1.79
138160	9416.08	24.17
138172	620.48	3.28
138177	464.51	2.99
138178	263.76	-0.36
138183	3114.54	8.36
138185	69962.42	96.39
138186	525.26	1.86
138193	7520.61	51.16
138195	44629.69	66.39
138197	1210.28	3.44
138200	4017.59	2.38
138203	391.06	-1.17
138204	1452.36	4.05
138205	443.3	0.45
138213	49827.22	70.01
138222	1960.64	5.01
138229	1610.19	6.9
138244	726.1	-0.12
138245	235.27	-1.11
138257	839.17	3.28
138260	149.56	0.55
138269	45378.63	81.05
138281	161.85	0.39
138283	1405.06	2.67
138287	22543.7	41.51
138294	5854.28	16.76
138296	178.46	0.13
138302	176266.6	124.32
138307	352.81	-0.25
138312	274.71	-0.25
138321	866.9	0.35
138328	2851.57	17.34
138336	930.51	0.36
138342	1515.16	4.8
138344	650.39	2.33
138345	5269.68	19.62
138352	11342.89	22.21
138355	520.32	2.05
138358	1133.17	3.56
138366	248.65	0.34
138374	4707.59	20.84
138381	9503.8	35.29
138389	1031.2	2.21
138395	744.56	0.26
138397	2295.63	5.19
138399	43862.97	98.06
138403	1090.31	-0.16
138406	461.44	0.91
138407	1862.36	6.75
138411	27324.84	58.12
138425	294.98	0.29
138432	1709.71	2.7
138436	11595.85	63.84
138450	188.13	-0.03
138451	30971.23	54.5
138455	1509.81	3.02
138471	13476.05	31.6
138473	2772.07	7.41
138479	19143.73	71.42
138481	256.86	1.05
138497	360.79	-0.06
138499	6468.43	26.66
138505	10550.74	43.88
138515	214070.5	113.51
138517	45321.95	91.86
138519	19559.35	44.39
138526	151675.6	68.04
138543	2489.78	9.89
138544	212.42	-0.15
138549	3224.32	8.4
138550	54595.13	80.32
138552	15078.22	45.13
138553	19642.29	55.76
138568	215.29	0.26
138575	34048.32	57.85
138581	3518.36	4.6
138592	770.87	1.92
138595	13782.34	47.29
138602	2885.55	2.28
138606	5197.24	13.08
138608	41922.99	79.69
138609	602.32	0.28
138613	248.37	0.18
138615	394.92	2.61
138616	257793.29	85.52
138620	8603.16	40.7
138631	33568.06	96.67
138633	230.48	0.9
138642	359.45	1.02
138644	1916.36	5.76
138654	7868.47	15.88
138661	663	-1.28
138665	462.37	1.49
138666	179.23	-0.3
138669	455.96	1.74
138685	3508.6	18.42
138686	788.63	1.55
138688	102.36	-2.94
138689	668.3	-0.04
138691	267.42	1.56
138692	165.57	0.04
138694	23431.91	46.26
138696	312.57	0.43
138697	245.55	0.59
138702	5054.49	10
138703	11424.87	46.93
138719	44350.41	51.5
138722	559.46	2.53
138735	848.47	6.68
138737	1592.75	6.78
138738	3489.7	15.2
138742	44802.27	68.1
138744	6900.78	26.05
138746	283.58	0.23
138753	9146.09	41.16
138755	807019.71	99.42
138764	2582.23	19.56
138768	8366.86	25.25
138778	1037713.45	67.09
138781	321.35	0.4
138789	3566.54	15.49
138794	13113.89	31.16
138798	3186.17	12.11
138799	173914.01	121.79
138803	58366.83	65.42
138808	3966.54	20.49
138809	1939.96	7.05
138815	504.03	-1.41
138818	380.97	1.37
138830	6160.16	23.14
138834	574355.58	83.07
138839	120632.55	91.95
138842	421.9	1.28
138847	161.01	-0.51
138851	23079.86	24.02
138852	1881.25	6.99
138864	222.93	-0.33
138869	1975.41	6.59
138870	330.32	1.8
138873	4640.64	15.3
138875	265.56	-0.45
138876	78974.37	83.01
138880	4270.94	24.59
138886	435.24	1.23
138890	157.22	-0.43
138895	222.92	-0.34
138904	21021.33	48.42
138910	663.35	3.23
138911	249.85	-1.45
138914	20387.41	32.88
138921	1175752.08	98.2
138923	2228.91	9.99
138927	1359.73	7.22
138929	16220.64	58.14
138939	906.37	0.57
138947	32260.97	77.57
138948	1088.01	-0.61
138955	445.01	1.92
138956	545.33	-0.73
138962	41212.06	75.95
138964	218186.18	84.38
138968	541.37	0.04
138971	589.76	2.23
138995	176718.44	64.62
138998	152.74	-1.12
139001	8905.3	28.37
139004	269618.44	105.64
139007	7520.73	18.71
139008	28131.85	32.05
139011	322.16	-0.64
139013	3084.7	8.77
139014	45718.31	94.46
139025	270.92	-0.04
139029	666.35	2.26
139036	230.59	-0.7
139039	1453.75	4.02
139042	11092.65	34.56
139049	395.37	1.7
139052	20781.01	66.07
139053	24445.91	38.59
139054	2472.22	8.71
139060	209.47	1.26
139063	3393.31	3.74
139068	1187.99	1.08
139069	844.64	4.63
139072	156380.72	79.99
139073	2208.14	10.23
139074	322.87	-2.71
139075	2226.84	7.15
139091	11668.03	42.21
139103	1200.33	4.65
139107	7209.76	22.6
139117	7400.72	21.08
139121	36309.49	56.55
139124	871.83	0.47
139126	1653.06	5.38
139128	425.85	0.2
139130	2387.16	10.2
139135	525.75	2.3
139136	412.8	1.07
139142	4405.37	19.63
139154	1443.39	3.95
139156	124.33	-1.71
139157	234.94	0.39
139158	59170.73	75.32
139162	1240.91	1.73
139167	3332.19	13.98
139170	1259.23	0.51
139172	608.11	-0.72
139177	347.22	0.59
139178	3181.52	6.23
139183	28661.41	64.09
139184	219.67	-0.43
139188	51255.42	100.25
139190	739.68	0.11
139192	1243.93	2.49
139194	1192.59	5.88
139199	6249.75	18.85
139206	38469.25	61.06
139212	199.53	-1.55
139215	22963.18	46.45
139216	7651.34	12.6
139218	2741.28	6.41
139221	5136.69	30.96
139228	29842.62	64.21
139236	4439.04	14.69
139239	1571.99	7.22
139242	131748.46	115.05
139247	7507.24	18.3
139249	250.99	1.17
139256	147.64	-0.69
139259	4432.09	10.95
139262	50849.81	78.04
139273	416800.91	99.13
139276	828.28	1.89
139280	239.23	1.5
139281	212.96	-1.29
139282	200.41	-0.22
139289	714.65	5.06
139295	37449.04	68.3
139296	291.53	0.01
139299	699.94	1.79
139301	321499.98	112.64
139305	42365.91	86.22
139312	841.29	4.2
139315	329.74	-1.07
139326	19354.66	40.73
139336	318.41	-0.43
139339	396.24	2.6
139346	7068.77	1.81
139356	4420.96	23.46
139359	279.64	0.28
139367	455352.25	58.45
139373	15740.11	18.28
139374	313.6	-1.04
139377	332.28	0.94
139378	2741.14	8.94
139380	369.11	1.18
139386	1267.66	3.37
139406	37910.69	57.52
139408	1440.32	0.14
139416	208.7	-0.15
139431	426.99	-1.05
139438	10318.45	46.12
139445	7919.09	25.68
139446	1106.03	4.97
139449	10224.05	41.85
139453	47266.86	68.32
139455	240.83	-0.3
139464	153180.42	98.52
139466	56857.48	64.16
139471	54801.67	52.54
139480	775.82	0.12
139484	1329.01	5.12
139485	359.33	0.79
139490	2794.93	16.34
139494	421.3	1.95
139495	462.05	1.74
139497	348.94	0.28
139501	29350.37	20.46
139505	6722.53	6.22
139519	682.79	-0.35
139521	813.43	-0.07
139522	1397.28	1.75
139524	1243.97	3.93
139527	821.63	1.3
139533	1040.24	3.14
139546	333.65	-0.43
139550	348.76	0.04
139584	471071.5	94.78
139587	6089.01	10.94
139589	32445	60.36
139600	3159.35	12.71
139601	5731.5	8.05
139604	324.95	0.89
139608	256.16	-0.94
139622	12852.35	47.81
139628	471.91	0.27
139633	597.77	2.13
139640	930.65	8.31
139645	6717.4	25.92
139651	506526.52	86.6
139652	463300.68	66.05
139659	430.97	0.93
139666	17719	66.17
139679	85.45	0.15
139683	425.94	-0.19
139692	1417.55	5.42
139693	2427.34	11.38
139695	1132.07	1.89
139697	246.33	0.23
139703	8993.35	51.59
139705	308.5	-1.62
139707	34411.08	43.59
139708	6811.78	19.06
139713	387.72	1.12
139716	12789.86	41.63
139723	293840.8	157.56
139725	305.5	-0.05
139730	267.3	0.45
139732	859890	108.33
139736	35262.67	63.44
139737	700.56	1.57
139741	1070.54	2.51
139743	76644.49	66.82
139751	7167.1	41.13
139755	3816.99	11.61
139758	610949.19	83.45
139760	846475.41	78.18
139763	316.06	0.24
139770	7257.71	29.29
139776	526.45	2.14
139777	3628.4	8.68
139779	576.96	2.03
139782	691.7	2.14
139787	3247.09	26.77
139789	4609.34	5.93
139791	24220.47	60.38
139798	349.47	1.68
139799	146174.32	83.21
139804	1996.23	7.85
139817	688.15	0.6
139818	3123.91	8.69
139819	280.81	-0.09
139821	20798.09	47.76
139826	1432.56	4.37
139830	468.48	3.31
139833	294.47	-0.74
139841	1630.64	8.18
139844	3436.47	15.51
139850	259.15	-0.84
139854	699.66	2.5
139856	290.73	-1.7
139858	628.36	-0.98
139859	2653.05	19.03
139861	1228.73	4.27
139862	21791.1	82.13
139868	176.84	0.77
139869	2135.22	15.94
139871	489.88	0.5
139874	570.21	2.28
139875	2623.7	15.49
139876	1082413.9	107.56
139877	830	0.86
139878	576.52	3.74
139881	17274.66	20.07
139887	576.34	-1.66
139888	289.11	0.34
139889	776.43	2.78
139892	1339931.2	74.25
139900	326.16	-0.36
139901	1060.1	5.3
139906	961.37	6.89
139912	3062.26	13.9
139922	2119.94	6.15
139923	448.32	-0.56
139930	1973.59	10.38
139945	491.41	-0.23
139956	727.84	3.39
139957	494.23	1.81
139959	176.58	-0.14
139964	4669.54	12.54
139967	10986.37	38.56
139972	826.42	6.48
139973	2618.17	2.45
139975	536.87	2.16
139980	286.93	1.45
139986	1174.52	4.5
139996	406.12	1.08
139999	45256.99	90.86
140007	16488.51	15.75
140015	477.31	0.57
140019	177899.72	100.28
140022	538.86	1.31
140040	1386.69	5.31
140044	2142.03	5.53
140047	2015.68	5.3
140053	1917.14	2.49
140054	513.47	-1.48
140057	14601.3	36.47
140069	219.37	-0.02
140076	8037.94	60.78
140087	1568.96	7.41
140091	446.95	1.82
140095	12730.76	43.8
140100	17042.68	39.69
140109	19547.65	3.16
140114	10387.24	33.11
140124	270076.22	54.53
140129	1735.84	8.39
140133	9075.92	32.69
140135	17799.62	43.21
140136	6371.04	22.96
140148	1145.38	2.14
140164	244115.55	107.53
140170	267.89	-0.6
140183	515.02	1.73
140187	1152.59	3.29
140197	29896.91	42.82
140209	8562.08	53.27
140210	160.55	0.02
140215	4726.61	10.62
140219	702.46	3.04
140221	751.38	-0.25
140222	282.9	0.67
140226	253507.33	89.91
140228	512.83	2
140231	646.99	4.4
140233	834.06	0.6
140235	1750.57	2.25
140242	17140.05	69.48
140250	2220.26	10.29
140253	891.64	0.36
140257	2223.66	7.41
140258	672.32	2.29
140262	1420.85	4.62
140272	2380.28	13.3
140274	1912.62	4.85
140275	303.2	-0.92
140284	348.2	1.99
140293	532.77	0.19
140313	214586.63	120.93
140314	5158.13	21.1
140316	3436.5	14.13
140319	468.81	-0.64
140323	781.54	2.27
140324	18356.45	49.89
140333	1142.86	7.33
140335	248.61	-1.67
140336	14077.87	37.19
140341	940.13	3.89
140350	6716.96	16.12
140355	382.97	1.06
140357	2701.73	6.15
140363	981.86	3.94
140364	1115.09	10.7
140373	481.68	-1.51
140378	228.17	-1.43
140382	4768.83	30.26
140385	16606.67	56.28
140390	853.3	4.9
140397	1801.24	7.3
140401	691.68	-0.96
140402	452.19	1.97
140410	2956.1	8.93
140411	556.43	-0.51
140413	59013.79	82.53
140424	2500.7	11.09
140425	429.95	1.42
140429	1693.24	6.78
140439	27654.34	33.55
140440	1777.7	4.57
140443	5023.7	27.77
140444	246.78	1.54
140445	8701.44	26.53
140446	1082.63	3.97
140467	279.91	-0.41
140473	1805.12	2.22
140486	281.64	0.17
140489	164.38	0.16
140492	279.61	-0.76
140495	460.74	1.03
140496	2924.59	11.06
140507	42623.78	53.79
140517	256.64	0.34
140531	615.64	2.28
140541	445.16	0.51
140542	384.88	0.04
140544	110979.47	99.89
140552	152004.41	89.96
140556	2948.3	11.55
140559	257.71	-0.26
140564	12508.76	86.68
140566	1596.82	5.26
140569	417.71	0.87
140581	305.15	0.64
140583	236.2	-2.12
140593	18037.75	23.36
140596	645.33	0.17
140597	12886.21	38.08
140603	812.83	1.59
140612	256.85	0.94
140613	1371.09	3.27
140616	33056.98	46.88
140620	26085.23	66.03
140625	211.75	1.56
140632	2157.3	7.51
140645	302.71	0.32
140649	5763.91	9.27
140651	746.76	5.12
140654	566.23	-0.01
140661	962.61	4.8
140663	5830.33	19.25
140664	9910.89	25.22
140667	330.94	3
140675	9651.38	37.46
140682	12208.09	31.16
140695	306.83	-0.01
140702	9398.82	41.05
140708	2773.28	8.07
140721	31892.35	72.39
140724	309.66	-0.39
140727	3863.69	31.01
140734	1282.83	5.36
140753	838.17	2.57
140760	1051.74	4.89
140765	298.94	0.48
140769	240.46	-1.52
140780	5172.8	22.02
140785	853.16	5.25
140786	22434.12	76.11
140793	268.28	0.54
140796	671.03	2.4
140797	157248.29	69.71
140803	534.69	1.58
140819	2286.39	12.39
140825	411.49	0.86
140829	16031.67	62.63
140842	1826.66	8.68
140844	3784.34	27.77
140845	1498.76	6.89
140853	960562.85	92.76
140876	385.59	-0.62
140879	15188.43	48.68
140884	395.68	0.27
140897	2450.76	9.66
140900	6481.7	7.34
140906	251.14	0.41
140911	2161.63	8.37
140912	20648.83	51.82
140913	27935.58	75.17
140920	5453.01	40.3
140943	200.62	-0.58
140953	275.44	-0.54
140957	1523.04	0.32
140961	1893.77	0.11
140962	5543.08	21.29
140968	943.48	2.31
140969	793.4	3.66
140974	20193.14	11.11
140979	222.77	-0.88
140981	376.31	-0.9
140983	413.2	-0.36
140988	8700.82	31.65
140995	31759.54	47.75
140996	895.08	2.53
141001	25575.18	58.39
141002	1053.84	5.61
141003	523.17	1.87
141012	18842.67	66.58
141019	228.9	0.61
141022	264.2	0.94
141023	6991.56	19.13
141025	292.78	-1.63
141029	49019.1	75.09
141033	175007.92	91.33
141034	322.86	1.16
141044	240.44	0.84
141049	15280.95	44.8
141053	1543.05	9.16
141058	3827.83	20.56
141059	484.15	-0.09
141060	189.15	0.07
141061	6486.86	22.24
141062	1216.88	5.97
141065	1563.73	2.28
141071	1638.54	3.1
141080	8790.84	32.96
141084	286	-1.33
141093	31944.21	52.09
141103	4166.07	14.13
141106	218.84	-2.33
141108	8898.54	36.33
141122	4188.26	12.24
141131	1080.34	4.68
141132	35761.36	75.39
141136	16563.81	41.4
141143	1734.24	10.97
141151	204.83	-0.78
141154	494.97	0.99
141155	714.23	1.75
141167	30163.06	47.79
141171	211.2	-1.03
141176	2425.44	6.53
141177	294.22	-0.24
141183	30283.18	79.25
141184	440485.16	76.59
141188	7523.67	27.01
141190	1506.13	5.62
141191	469.57	-0.67
141194	1256.51	5.99
141195	594.99	4.27
141197	4751.77	12.19
141201	4100.12	21.07
141204	1765.18	8.18
141207	1284.92	8.74
141211	358.97	-0.55
141214	1659.49	5.02
141223	150.18	-1.04
141226	139.47	0.02
141227	57289.92	88.14
141235	2118.93	12.91
141237	1841.6	14.83
141241	424.96	1.53
141243	251.7	1.03
141246	821	5.17
141248	232.5	-0.36
141257	189.09	-0.67
141258	94393.47	83.96
141263	5164.31	12.96
141266	865.62	-0.1
141270	1037.99	3.44
141272	381308.79	86.3
141279	1817.17	2.99
141280	10506.21	35.2
141286	602986.94	121.76
141288	3873.98	18.55
141297	1365.1	5.01
141298	29348.27	80.93
141301	213.25	0.11
141302	1034.93	0.28
141313	1290.97	6.86
141331	5260.7	9.87
141333	675.65	-0.33
141341	39430.07	53.34
141342	12881.67	47.97
141343	1621.8	8.27
141351	14721.09	23.72
141366	527.32	3.07
141369	894.25	5.35
141372	482.95	2.39
141379	645.61	0.05
141381	954.55	2.85
141383	11504.78	42.99
141391	210.57	0.88
141392	26917.46	74.34
141393	1841.08	5.47
141394	14590.23	39.15
141396	1601.47	8.47
141406	4015.44	9.78
141418	469.65	-0.21
141420	284.49	1.49
141421	269.86	-0.22
141422	39143.02	74.3
141423	2335.55	3.42
141428	1215.13	8.79
141429	4494.44	22.58
141434	866.29	1.18
141444	4113.63	14.54
141446	258.82	1.56
141447	793384.17	71.46
141449	191126.36	51.44
141456	3313.21	30.8
141457	358.89	0.41
141460	1888.68	5.29
141469	282789.3	61.86
141471	719.12	3.32
141474	2180.89	9.29
141482	8612.78	60.71
141485	609.46	0.42
141493	224.95	0.57
141498	2730.63	14.08
141502	311.96	1.96
141516	17636.63	23.03
141520	1222.29	8.22
141522	4874.51	29.92
141523	3016.07	19.98
141531	1207.7	3.03
141533	25536.08	52.03
141539	222.43	0.01
141544	13526.36	46.57
141545	8016.39	41.38
141557	2598.28	9.65
141563	889.08	3.96
141564	1052.79	4.47
141572	1491.98	11.86
141574	17971.13	30.56
141575	190.09	-1.33
141586	182.34	-0.17
141589	10198.29	33.98
141590	600.6	3.15
141592	515.37	-0.32
141595	2314.13	8.84
141605	60908.41	98.29
141609	2303418.88	64.54
141616	8618.58	25.59
141620	3804.54	10.8
141631	39565.3	75.75
141635	322.29	1.11
141639	9489.51	25.82
141649	260.15	0.96
141660	1297.38	4.99
141661	1696.64	4.96
141667	327.78	-1.67
141668	2588.83	7.95
141676	15855.86	67.06
141677	258.07	-0.91
141679	7642.24	15.61
141684	5585.12	23.2
141685	9297.94	29.19
141686	807.72	4.67
141688	201.62	-0.71
141689	2269.89	9.79
141699	514.67	1.99
141701	3826.82	19.19
141703	342077.02	95.69
141706	536.42	0.37
141711	367.16	0.94
141720	77183.89	80.62
141723	352.74	-0.44
141727	5099	25.21
141734	8728.21	27.82
141737	1025.47	3.71
141743	1026.95	4.26
141747	478.45	2.66
141751	575.23	2.62
141760	7234.79	29.07
141761	58942.71	52.87
141768	76333.9	86.27
141772	753.39	1.64
141774	253.26	-0.84
141777	22668.85	42.08
141780	27242.09	56.66
141785	17822.15	86.5
141796	235.15	1.08
141803	591981.35	75.21
141814	5296.02	23.3
141815	591030.69	60.05
141822	518.05	2.55
141824	62308.45	99.53
141825	178.1	-0.6
141826	704.54	1.97
141827	13248.88	50.68
141828	7743.59	32.34
141829	3764.92	10.13
141843	3713.07	7.6
141844	2214.85	7.93
141854	3510.89	15.45
141858	265.25	-0.79
141862	10841.77	51.31
141864	229.6	-0.73
141868	167.96	0.17
141874	308.05	-1.16
141887	1097.51	5.11
141890	278.84	-0.8
141891	236.48	1.38
141898	3196.18	14.1
141900	3024.15	18.22
141901	4300.93	12.83
141903	1400.18	3.05
141908	7414.95	24.48
141911	321351.01	80.77
141912	9044.01	31.25
141916	35653.42	48.31
141922	2958.6	6.43
141923	600.43	-1.12
141932	610.35	0.07
141935	1798.17	16.11
141956	25971.44	69.54
141957	604.93	1.83
141960	62940.55	70.94
141963	4902.28	14.49
141965	296.73	-2.1
141969	229.59	-0.25
141970	390.24	1.19
141972	649.25	1.5
141973	21731.05	54.29
141978	61302.5	69.92
141979	2166.21	9.91
141980	6881.67	12.26
141983	3020.69	11.64
141984	802.8	3.9
141988	40865.74	43.42
141995	116.2	-0.33
141999	974.59	2.04
142008	23662.64	66.62
142009	4710.53	7.93
142021	572.41	2.02
142028	150.24	-0.3
142037	2011.22	2.23
142038	675.49	1.59
142039	35143.21	51.87
142040	4933.7	10.02
142046	13291.1	45.4
142051	37299.7	86.58
142053	8672.93	28.18
142065	858.11	7.25
142068	1249.66	2.86
142072	4462.06	16.8
142074	185092.97	77.12
142084	477.19	1.71
142089	909.7	3.92
142092	983.02	1.56
142095	873809.57	68.95
142098	3462.73	3.54
142100	11257.87	53.5
142102	160112.44	126.1
142105	2723.67	12.01
142112	577.34	-0.27
142113	9524.36	30.87
142116	11852.02	28.14
142119	4169.57	13.87
142122	544.01	2.53
142124	10080.8	35.36
142125	961.54	3.4
142142	96755.9	97.35
142146	1789.19	8.23
142147	1412.2	5.28
142151	709.33	2.92
142162	1051.74	3.69
142163	1972.15	5.63
142167	1655.12	3.93
142194	677.92	1.27
142198	2609.8	11.06
142200	269.9	0.63
142201	7724.08	39.99
142204	220.83	-0.45
142209	22679.94	57.27
142210	20227.95	43.43
142215	470.73	1.53
142218	437.43	2.08
142223	1503.29	8.26
142225	5273.23	21.06
142230	8308.32	27.44
142233	2421.45	5.24
142234	1411.47	3.97
142235	9118.29	36.31
142237	231.8	0.39
142242	2393.99	10
142253	3155.2	7.31
142255	75121.29	81.89
142256	1080.49	3.99
142257	51563.16	67.78
142262	18757.4	49.54
142266	20846.06	35.54
142268	789.4	4.27
142269	30331.31	52.55
142278	229.82	-0.01
142286	188.7	-0.12
142288	2614.71	8.47
142290	455370.27	83.84
142293	518.82	0.85
142294	1494.99	4.78
142310	204.1	-0.6
142316	151.31	0.92
142318	592.38	1.78
142323	21594.44	56.16
142326	191.07	0.34
142327	453.75	-0.82
142330	2452.17	3.76
142348	317.53	-1.01
142351	486.96	-0.17
142358	484.29	0.44
142362	6748.25	13.44
142364	12923.89	30.66
142370	4483.97	19.34
142372	5351.8	24.19
142376	308.25	1.96
142379	13791.55	12.94
142391	540.72	2.51
142393	876.82	7.1
142397	167.99	-0.97
142408	3305.66	5.76
142416	2918.53	14.46
142419	578.93	2.07
142421	26168.76	64.02
142433	18898.66	2.98
142436	43259.51	66.94
142438	12385.98	24.83
142440	353.15	-0.59
142444	2111.47	15.08
142447	12756.12	23.67
142450	379.63	1.32
