Probe_ID	Gene_ID	Signal_P/4a-2_OKhymenets_220905	SDEV_P/4a-2_OKhymenets_220905	CV_P/4a-2_OKhymenets_220905	S_N_P/4a-2_OKhymenets_220905	Flags_P/4a-2_OKhymenets_220905	Assay_Normalized_Signal_P/4a-2_OKhymenets_220905	Row_P/4a-2_OKhymenets_220905	Column_P/4a-2_OKhymenets_220905	X_P/4a-2_OKhymenets_220905	Y_P/4a-2_OKhymenets_220905	CL_Sig_P/4a-2_OKhymenets_220905	CL_Sig_Error_P/4a-2_OKhymenets_220905	CL_Raw_P/4a-2_OKhymenets_220905	CL_Raw_SDEV_P/4a-2_OKhymenets_220905	Image_Area_P/4a-2_OKhymenets_220905
100058	hCG33215.3	40686.48	647.89	0.04	62.8	0	59.1	137	26	465.19	546.34	44671.07	201.41	52150.35	0	2
100060	hCG22998.3	3373.58	265.78	0.09	12.69	0	4.9	217	90	1141.52	1400.91	2229.87	123.8	8207.38	0	2
100062	hCG2039675	615.86	552.44	0.9	1.11	0	0.89	170	18	377.27	897.78	751.39	139.84	7815.14	0	2
100064	hCG14966.2	758.42	165.5	0.22	4.58	0	1.1	172	116	1418.07	925.39	724.36	135.67	7548.39	0	2
100079	hCG2012240	8744.85	208.02	0.05	42.04	0	10.3	81	7	264.54	1225.67	9288.91	146.72	14882.59	0	1
100089	hCG22245.3	1786.77	338.67	0.19	5.28	0	2.1	13	134	1618.59	506.22	1536.05	136.92	7230.97	0	1
100093	hCG17268.3	154.59	154.59	0.69	-1.46	1	0.22	204	90	1141.55	1262.61	-283.58	119.38	5664.56	0	2
100095	hCG1817887.1	469.29	469.29	0.62	-1.63	1	0.55	7	35	566.28	438.03	-944.43	181.96	6991.63	0	1
100100	hCG2005880	15620.57	280.85	0.05	55.62	0	18.4	101	23	439.19	1439.93	18883.89	181.69	25675.13	0	1
100102	hCG2042982	47.15	47.15	1.44	0.69	1	0.07	211	11	302.35	1332.73	38.26	103.28	5047.39	0	2
100103	hCG19199.3	129.79	129.79	0.52	-1.92	1	0.15	45	4	235.51	843.31	-365.05	126.51	4951.23	0	1
100105	hCG1652330.2	320.44	118.52	0.37	2.7	0	0.38	43	23	436.58	822.84	439.71	139.42	6336.76	0	1
100111	hCG22936.3	172.15	172.15	12.29	-0.08	1	0.25	142	56	783.12	603.44	-87.47	130.69	6516.49	0	2
100117	hCG2040797	198.67	198.67	10.57	0.09	1	0.29	214	108	1332.54	1369.94	47.62	110.67	5487.38	0	2
100120	hCG2006054	22136.07	346.39	0.04	63.91	0	32.15	131	82	1059.45	488.73	23640.24	170.85	30652.39	0	2
100130	hCG1818621.1	22909.6	478.11	0.05	47.92	0	26.98	30	117	1440.52	689.36	27945.43	200.19	35193.9	0	1
100137	hCG18905.3	225661.13	2746.57	0.04	82.16	0	327.79	156	84	1083.24	752.97	202900.04	349.71	212699.59	0	2
100145	hCG1777941.2	719.21	168.15	0.24	4.28	0	1.04	175	2	209.06	949.9	816.66	111.73	6229.44	0	2
100146	hCG2042386	3756.39	160.56	0.06	23.4	0	5.46	146	111	1370.6	648.01	5429.38	139.66	12051.03	0	2
100151	hCG37749.3	509.92	509.92	8.3	0.12	1	0.74	214	109	1343.14	1369.93	7.58	115.87	5752.22	0	2
100159	hCG18119.3	309.56	188.54	0.61	1.64	0	0.45	145	131	1580.33	639.22	233.53	123.15	6377.44	0	2
100160	hCG1643047.3	247.29	247.29	1.37	0.73	1	0.29	12	37	588.93	490.44	290.71	173.82	7827	0	1
100172	hCG1984846	720.3	188.1	0.26	3.83	0	1.05	216	27	471.51	1385.58	801.85	123	6876.99	0	2
100181	hCG1644761.3	2971.09	165.23	0.07	17.98	0	3.5	90	139	1668.61	1326.24	3126.86	146.95	9191.33	0	1
100182	hCG1817349.1	427.77	316.61	0.74	1.35	0	0.62	216	125	1514.94	1391.41	289.56	106.64	5466.19	0	2
100184	hCG19707.3	5331.61	378.89	0.08	14.07	0	6.28	74	27	482.68	1151.78	5011.93	174.8	12314.28	0	1
100195	hCG19232.3	11048.07	476.98	0.06	23.16	0	16.05	157	48	698.05	762.88	7997.47	145.05	14711.41	0	2
100214	hCG1773993.2	557.45	145.62	0.26	3.83	0	0.81	222	138	1651.68	1458.18	497.33	112.09	5968.11	0	2
100215	hCG19658.3	2013.76	235.1	0.13	8.57	0	2.37	38	75	993.74	770.34	1369.28	158.15	8094.73	0	1
100216	hCG16896.2	157.01	157.01	1.49	-0.67	1	0.18	86	44	658.71	1279.79	-149.42	164.53	6965.78	0	1
100244	hCG38837.3	186.94	141.65	0.76	1.32	0	0.27	229	69	920.89	1528.25	208.53	109.09	5536.69	0	2
100249	hCG2042122	42535.88	816.84	0.05	52.07	0	61.79	186	147	1749.85	1074.23	38424.78	178.13	44587.72	0	2
100259	hCG1990058	1328.95	116.26	0.1	11.43	0	1.93	201	36	566.19	1228.69	1855.09	111.47	7133.28	0	2
100260	hCG2041407	362.3	362.3	2.98	-0.34	1	0.53	176	109	1343.09	967.23	-144.56	140.31	7012.82	0	2
100269	hCG2042042	377.86	377.86	1.61	0.62	1	0.44	94	93	1178.64	1367.99	188.98	152.82	6739.48	0	1
100277	hCG1746386.2	154.78	154.78	3.05	0.33	1	0.22	210	73	960.92	1326.46	50.96	125.28	6337.39	0	2
100278	hCG2043255	1117.75	163.91	0.15	6.82	0	1.32	48	31	521.33	876.3	1595.76	157.09	8255.46	0	1
100288	hCG15198.3	151.52	151.52	0.82	-1.23	1	0.22	226	135	1619.5	1500.08	-206.4	111.51	5287.96	0	2
100289	NM_018661.2	205.37	205.37	0.58	-1.74	1	0.24	102	138	1659.61	1456.87	-344.2	138.38	5535.77	0	1
100295	hCG38931.2	154.79	154.79	1.9	-0.53	1	0.22	145	90	1146.38	636.21	-151.06	141.81	7093.01	0	2
100297	hCG1817726.2	526.05	42.64	0.09	12.34	0	0.76	126	38	591.8	429.94	809	133.35	7489.34	0	2
100302	hCG1997291	495.11	187.51	0.38	2.64	0	0.58	12	19	395.44	491.35	697.35	145.81	6879.1	0	1
100309	hCG2031179	456.79	456.79	1.55	-0.65	1	0.54	32	38	601.8	706.39	-242.47	188.11	7982.96	0	1
100312	hCG2029091.1	197.93	197.93	0.48	-2.08	1	0.29	194	152	1803.99	1159.52	-382.21	114.09	5262	0	2
100313	hCG23912.3	12685.93	230.63	0.04	55.01	0	18.43	141	27	478.07	590.85	16334.26	170.34	23946.01	0	2
100328	hCG2041959	1597.87	180.44	0.12	8.86	0	2.32	177	146	1737.79	979	1093.84	121.59	7056.94	0	2
100336	hCG1780372.3	260.99	260.99	1.48	0.68	1	0.38	192	159	1875.64	1137.92	131.85	106.95	5344.72	0	2
100340	hCG15506.3	18335.57	725.1	0.06	25.29	0	26.63	215	91	1152.68	1379.71	12340.66	171.23	20337.02	0	2
100344	hCG18366.3	8966.68	423.61	0.06	21.17	0	13.02	224	93	1174.67	1476.85	12424.93	157.33	19521.58	0	2
100348	hCG1642034.3	230798.54	4368.35	0.05	52.83	0	271.79	31	74	982.05	696.17	246044.9	420.26	257894.23	0	1
100352	hCG1747645.1	162.17	63.61	0.39	2.55	0	0.19	6	103	1289.31	431.63	254.91	149.54	6645.01	0	1
100356	hCG17886.4	7764.23	427.29	0.07	18.17	0	11.28	219	29	492.39	1418.93	4340.83	116.83	9660.12	0	2
100357	hCG2041921	1245.2	380.26	0.31	3.27	0	1.81	157	43	644.79	763.07	960.09	131.86	7539.04	0	2
100365	hCG25409.2	283.58	283.58	1.19	0.84	1	0.33	88	102	1274.2	1304.04	257.81	149.88	6663.48	0	1
100369	hCG2041004	235.27	235.27	4.95	-0.2	1	0.34	145	61	836.73	633.57	4.97	124.31	6238.65	0	2
100384	hCG18067.4	22244.92	529.31	0.05	42.03	0	26.2	44	42	637.57	832.19	23160.98	274.32	34545.8	0	1
100385	hCG2004080	11988.08	249.92	0.05	47.97	0	17.41	126	5	242.34	432.36	16633.62	159.3	23479.09	0	2
100388	hCG2042134	368.24	368.24	0.84	-1.19	1	0.43	114	136	1638.83	1583.11	-260.94	151.84	6255.12	0	1
100390	hCG1643101.3	149270.32	2248.74	0.05	66.38	0	175.78	77	71	950.19	1186.93	106927.26	287.81	115313.33	0	1
100398	hCG2001363.1	809.91	205.42	0.26	3.94	0	0.95	27	152	1810.04	657.85	853.92	137.25	6615.84	0	1
100403	hCG2042102	7310.55	262.74	0.06	27.82	0	8.61	112	22	429.44	1555.87	6728.19	159.39	13158.14	0	1
100404	hCG24124.3	249.35	249.35	1.07	0.93	1	0.36	141	136	1633.36	597.02	109.89	125.66	6411.98	0	2
100405	hCG20078.4	1213	199.51	0.17	6.08	0	1.43	6	92	1169.91	432.25	1101.52	135.4	6755.9	0	1
100410	hCG41615.4	2542.48	113.82	0.06	22.34	0	3.69	226	158	1861.95	1500.06	2898.41	103.72	7574.49	0	2
100415	hCG36858.2	308.71	306.21	0.99	1.01	0	0.45	219	152	1799.48	1425.52	201.27	117.92	6043.02	0	2
100419	hCG2014850.1	147.48	147.48	7.56	0.13	1	0.21	163	15	345.76	823.6	-22.53	115.77	5717.51	0	2
100423	hCG2014792	32140.6	1687.52	0.07	19.05	0	46.69	217	149	1768.31	1404.42	20163.58	175	27766.92	0	2
100426	hCG1652370.4	198.1	198.1	1.63	-0.62	1	0.23	22	33	547.24	599.87	-241.93	164	6848.15	0	1
100430	hCG17690.3	10135.53	509.83	0.07	19.88	0	11.94	71	109	1354.26	1124.74	11480.49	203.54	19840.91	0	1
100431	hCG15153.3	1930.66	233.14	0.13	8.28	0	2.27	57	25	458.7	971.47	1638.59	170.74	8947.99	0	1
100436	hCG40675.2	185.36	185.36	7.25	0.14	1	0.27	230	14	336.06	1535.97	23.22	117.24	5845.67	0	2
100442	hCG1820892.1	92840.33	1538.8	0.05	60.33	0	109.33	114	157	1859.14	1582.68	50328.03	208.95	56668.39	0	1
100451	hCG201351.2	1035.97	164.06	0.16	6.31	0	1.22	97	72	958.61	1399.52	831.16	162.05	7776.35	0	1
100454	hCG1782977.2	7687.52	211.83	0.05	36.29	0	9.05	91	147	1753.81	1338.29	6971.13	163.39	13584.92	0	1
100455	hCG1811005.2	279.66	279.66	1.45	0.69	1	0.41	181	145	1730.09	1021.21	189.45	117.86	6029.93	0	2
100458	hCG30684.3	155.15	155.15	1.17	0.86	1	0.23	167	70	930	868.39	94.58	124.18	6312.73	0	2
100460	hCG22341.3	24040.96	389.34	0.05	61.75	0	28.31	84	101	1263.78	1261.68	20934.37	182.49	27636.92	0	1
100472	hCG1759124.2	625.11	232.09	0.37	2.69	0	0.74	32	94	1196.29	709.78	525.59	161.92	7484.51	0	1
100473	hCG1778511.1	155.02	155.02	0.71	-1.4	1	0.23	226	4	230.57	1493.33	-266.97	104.53	4818.99	0	2
100479	hCG2033106	101.89	101.89	20.5	0.05	1	0.12	7	2	215.79	438.56	-8.01	115.31	4775.78	0	1
100485	hCG1984913	2563.37	267.73	0.11	9.57	0	3.72	154	129	1559.31	735.23	1616.24	117.45	7279.38	0	2
100492	hCG1657850.2	190.31	190.31	1	-1	1	0.28	145	146	1739.82	639.25	-401.76	112.95	5174.7	0	2
100494	hCG2041069.1	1003.49	293.27	0.3	3.42	0	1.46	233	9	284.69	1567.35	807.99	105.66	5863.53	0	2
100503	hCG2032955.1	16610.23	355.58	0.05	46.71	0	24.13	192	90	1146.15	1136.8	15383.66	152.1	21856.24	0	2
100510	hCG37606.3	9168.75	426.27	0.06	21.51	0	13.32	153	111	1371.79	722.13	8341.67	149.15	15282.02	0	2
100511	hCG1646932.4	209.38	168.67	0.81	1.24	0	0.3	231	104	1291.96	1553.01	255.49	112.01	5748.32	0	2
100513	hCG27597.3	1056.8	161.18	0.16	6.56	0	1.54	225	113	1388.02	1490.29	1298.55	116.02	6911.23	0	2
100524	hCG1779409.2	6223.87	259.87	0.06	23.95	0	9.04	170	58	801.17	898.95	5289.49	136.97	11757.85	0	2
100525	hCG2041071	161.62	161.62	0.53	-1.91	1	0.19	61	9	288.55	1015.79	-300.05	140.58	5683.79	0	1
100529	hCG40703.2	252.2	103.93	0.41	2.43	0	0.37	169	128	1545.47	891.64	311.07	123.17	6446.93	0	2
100537	hCG33393.3	17562.21	320.98	0.05	54.71	0	20.68	21	52	747.25	591.26	26384.12	216.26	34608.87	0	1
100543	hCG18075.3	11904.31	400.1	0.05	29.75	0	17.29	139	37	582.02	568.3	9231.32	149.28	16099.08	0	2
100547	hCG15755.3	157.22	82.4	0.53	1.91	0	0.23	225	48	694.98	1485.47	261.15	117.23	6059	0	2
100552	hCG39985.3	39727.29	587.14	0.04	67.66	0	57.71	170	31	512.56	899.41	50213.25	210.62	57963.11	0	2
100557	hCG2040087	785	785	1.73	-0.58	1	0.92	15	75	992.73	527.4	-402.26	224.67	9539.78	0	1
100558	hCG2041063	245.03	245.03	5.88	-0.17	1	0.36	130	98	1229.94	478.63	-218.95	138.94	6860.05	0	2
100566	hCG32351.3	175.03	175.03	1.06	-0.95	1	0.25	126	133	1600.78	433.61	-242.35	142.5	7041.41	0	2
100569	hCG1746344.3	509.71	250.41	0.49	2.04	0	0.6	109	67	904.9	1526.17	635.98	136.86	6395.63	0	1
100570	hCG15955.3	1812.01	283.45	0.16	6.39	0	2.63	198	37	578.97	1197.89	1059.32	116.8	6743.88	0	2
100572	hCG15026.2	206.54	206.54	10.97	-0.09	1	0.24	42	95	1202.35	815.4	43.29	155.35	6722.28	0	1
100575	hCG18387.2	246.98	246.98	26.2	0.04	1	0.29	101	105	1310.38	1443.6	21.36	161.29	6981.64	0	1
100583	hCG1810883.4	160.95	160.95	2.59	0.39	1	0.23	121	133	1601.14	380.82	61.1	121.19	6108.33	0	2
100589	hCG2012437.2	4899.26	176.52	0.05	27.75	0	7.12	204	71	939.99	1262.83	6195.99	132.22	12277.87	0	2
100591	hCG40483.3	7203.74	253.59	0.05	28.41	0	10.46	204	43	642.95	1259.92	8811.54	148.1	15642.81	0	2
100594	hCG39312.3	1726.76	1726.76	2.73	-0.37	1	2.03	71	43	650.5	1120.82	-681.41	245.91	10256.11	0	1
100596	hCG20141.2	3176.31	253.39	0.09	12.54	0	3.74	38	4	240.33	769.74	2185.95	123.43	7171.34	0	1
100608	hCG2040839	298.13	298.13	5.91	0.17	1	0.35	74	90	1150.46	1157.87	81.52	155.27	6755.3	0	1
100611	hCG2041947	311.25	311.25	7.4	0.14	1	0.37	27	114	1408.65	657.33	115.26	172.45	7596.62	0	1
100627	hCG2017591	171217.08	2020.51	0.04	84.74	0	248.7	124	136	1632.73	413.25	208052.71	347.78	217288.58	0	2
100628	hCG27610.2	216.7	216.7	3.45	0.29	1	0.26	71	139	1674.29	1125.76	97.27	145.43	6303.68	0	1
100629	hCG16821.4	52767.89	630.61	0.05	83.68	0	62.14	42	32	532.04	812.6	71177.28	267	80028.64	0	1
100635	hCG1641463.2	1422.71	543.69	0.38	2.62	0	2.07	169	30	501.86	889.45	1306.31	152.99	9087.24	0	2
100636	hCG42586.3	39823.78	665.52	0.04	59.84	0	57.85	226	149	1770.06	1500.59	53926.15	200.01	60452.29	0	2
100639	hCG38029.4	3569.6	265.94	0.09	13.42	0	5.19	128	98	1229.87	458.1	3730.96	139.54	10503.97	0	2
100641	hCG22467.3	30714.88	1099.81	0.05	27.93	0	44.62	167	73	961.86	868.91	35927.35	228.74	46042.69	0	2
100642	hCG2036995	197.12	147	0.75	1.34	0	0.29	171	55	769.35	909.13	355.3	120.39	6326.28	0	2
100645	hCG1787345.1	259.49	259.49	7.55	-0.13	1	0.31	89	34	550.42	1311.22	90.65	149.72	6501.03	0	1
100646	hCG37527.3	299.29	299.29	2.76	-0.36	1	0.43	157	155	1834.84	766.46	59.06	124.51	6300.19	0	2
100658	hCG22100.5	91.68	91.68	1.55	0.65	1	0.13	203	26	460.47	1249.46	47.63	110.23	5458.75	0	2
100659	hCG38025.3	240.45	100.05	0.42	2.4	0	0.35	184	46	674.69	1050.35	295.28	125.24	6553.99	0	2
100664	hCG28466.3	44861.99	665.96	0.04	67.36	0	65.16	208	123	1493.17	1306.23	45011.38	192.95	51772.43	0	2
100671	hCG21393.2	2069.64	550.97	0.27	3.76	0	2.44	72	10	300.36	1132.45	1931.1	192.5	10259.99	0	1
100679	hCG2016357	937.65	105.51	0.12	8.89	0	1.1	69	43	650.83	1099.48	964.34	150.67	7360.04	0	1
100680	hCG21350.2	200.12	200.12	1.32	0.76	1	0.24	29	95	1205.58	678.02	153.88	163.02	7188.8	0	1
100681	hCG2002108.1	383.04	383.04	1.11	0.9	1	0.56	129	70	931.66	464.42	296.57	146.36	7776.91	0	2
100687	hCG1640875.2	689.12	95.54	0.14	7.21	0	1	223	134	1608.99	1468.69	746.39	106.67	5869.37	0	2
100689	hCG1812840.2	3375.5	138.6	0.06	24.35	0	3.98	10	137	1649.15	475.49	3067.12	140.51	8821.17	0	1
100691	hCG23910.2	3179.4	195.76	0.07	16.24	0	4.62	234	85	1090.7	1581.97	3187.59	116.88	8641.66	0	2
100694	hCG40629.3	1913.33	244.99	0.14	7.81	0	2.25	27	97	1227.11	656.88	2399.01	174.24	9830.37	0	1
100702	hCG1643440.3	177557.49	2168.12	0.04	81.89	0	257.91	181	77	1007.51	1017.58	218244.98	360.04	228152.04	0	2
100709	hCG30823.3	4222.88	334.79	0.09	12.61	0	4.97	10	37	586.8	470.35	4242.61	179.37	11813.05	0	1
100710	hCG28028.3	34690.59	451.16	0.04	76.89	0	50.39	191	155	1834.34	1128	29334.97	166.13	35449.42	0	2
100717	hCG1786283.1	965.38	965.38	2.35	0.43	1	1.14	53	35	565.45	929.45	443.1	303.94	14081.39	0	1
100719	hCG2021815	1011.01	168.69	0.17	5.99	0	1.19	15	152	1809.47	531.97	1019	131	6469.63	0	1
100722	hCG1820472.1	1088.14	163.28	0.16	6.66	0	1.28	8	157	1860.54	458.03	1199.15	125.71	6379.86	0	1
100727	hCG1645872.2	499.84	303.18	0.61	1.65	0	0.73	218	158	1861.89	1415.17	398.17	114.91	6044.42	0	2
100736	hCG39613.3	151.72	151.72	5.56	0.18	1	0.22	129	106	1314.7	465.26	-34.2	132.59	6678.24	0	2
100747	hCG39706.3	448.12	236.28	0.53	1.9	0	0.53	97	62	852.19	1398.91	388.17	152.41	6905.09	0	1
100748	hCG39335.3	932.03	416.3	0.45	2.24	0	1.1	32	126	1535.92	710.71	1107.51	200.87	9876.41	0	1
100757	hCG40698.2	6629.48	258.9	0.06	25.61	0	7.81	115	84	1084.53	1592.58	4471.72	166.55	11403.19	0	1
100762	hCG401212.3	167.57	146.29	0.87	1.15	0	0.24	214	7	260.62	1364.71	174.41	104.29	5226	0	2
100765	hCG16829.3	4261.45	127.16	0.05	33.51	0	6.19	189	147	1750.17	1107.2	4084.38	119.59	9604.18	0	2
100771	hCG2033271.2	1368278.55	24814.17	0.04	55.14	0	1987.5	133	126	1527.48	507.76	1191246.33	863.02	1217785.52	0	2
100777	hCG14908.2	7556.38	136.35	0.05	55.42	0	8.9	23	13	334.51	611.02	9065.33	153.9	15051.76	0	1
100781	hCG1643344.2	288.69	288.69	1.35	-0.74	1	0.34	3	9	288.88	397.25	-159.31	143.45	5960.33	0	1
100787	hCG2040550	755.02	755.02	2.84	-0.35	1	0.89	94	141	1691.94	1370.7	-141.33	150.61	6316.74	0	1
100788	hCG1820609.2	704.37	209.54	0.3	3.36	0	1.02	138	1	200.76	559.57	491.83	109.13	5789.66	0	2
100794	hCG1775175.1	149.32	149.32	3.68	-0.27	1	0.18	26	8	281.89	642.19	-68.54	124.79	5165.9	0	1
100801	hCG1811890.1	725.09	411.99	0.57	1.76	0	0.85	57	58	808.2	970.96	514.12	162.99	7523.94	0	1
100812	hCG1983949	360.72	232.68	0.65	1.55	0	0.52	144	137	1643.54	629.31	358	127.17	6722.4	0	2
100814	hCG1643287.3	364.59	329.9	0.91	1.11	0	0.43	67	49	714.41	1078.6	336.65	183.44	8322.91	0	1
100819	hCG19396.3	659.43	189.59	0.29	3.48	0	0.78	91	146	1743.01	1338.48	628	153.69	7190.89	0	1
100825	hCG1739403.3	1273.9	95.36	0.09	13.36	0	1.85	142	11	307.01	600.61	1837.07	127.49	8074.34	0	2
100826	hCG2004404	309489.28	4848.1	0.04	63.84	0	449.55	194	77	1008.13	1156.26	264170.16	379.98	273278.24	0	2
100830	hCG1641328.2	211.65	211.65	6.27	0.16	1	0.25	103	13	329.76	1461.54	32.19	142.45	6102.48	0	1
100837	hCG21867.3	54.21	42.48	0.78	1.28	0	0.08	229	68	910.17	1529.33	89.71	102.67	5057.21	0	2
100840	hCG19421.2	55519.24	956.38	0.05	58.05	0	65.38	97	36	572.46	1395.63	34103.85	189.76	40339.12	0	1
100845	hCG37756.2	36603.49	574.91	0.05	63.67	0	43.11	75	59	821.79	1164.01	27534.86	198.59	34718.78	0	1
100857	hCG26478.2	182.66	182.66	1.79	0.56	1	0.27	222	135	1619.87	1458.25	34	109.41	5400.65	0	2
100869	hCG1799183.1	188.34	188.34	1	-1	1	0.22	104	68	915.67	1472.83	-222.83	153.39	6366.92	0	1
100876	hCG2040341	298.15	177.79	0.6	1.68	0	0.43	123	150	1780.84	405.3	238.55	101.41	5113.73	0	2
100883	hCG2041662	191.11	191.11	1.77	0.56	1	0.23	46	61	843.44	854.5	100.3	166.19	7286.84	0	1
100884	hCG17740.3	449.4	156.27	0.35	2.88	0	0.53	78	13	331.18	1196.64	401.74	137.55	6212.26	0	1
100890	hCG1995879	440.72	149.45	0.34	2.95	0	0.52	44	101	1266.07	837.62	650.95	167.8	7881.22	0	1
100892	hCG2024637.2	3092.77	255.38	0.09	12.11	0	4.49	139	23	433.34	567.42	2401.17	129.79	8717.07	0	2
100894	hCG2043516	199805.5	3198.54	0.04	62.47	0	290.23	151	98	1231.06	700.71	203475.11	347.71	213019.79	0	2
100901	hCG2043527	40973.03	1017.83	0.05	40.26	0	48.25	92	124	1511.27	1347.46	43761.83	298.89	55613.14	0	1
100912	hCG2041182	635.17	102.19	0.17	6.22	0	0.92	188	122	1483.15	1095.89	720.25	122.81	6794.17	0	2
100914	ENST00000326308	4583.65	319.21	0.08	14.36	0	5.4	106	129	1563.79	1498.74	4812.3	191.54	12940.04	0	1
100925	hCG1811231.5	355.73	355.73	83.48	0.01	1	0.52	176	108	1332.45	967.54	-103.17	142.6	7184.77	0	2
100935	hCG29879.2	170.33	170.33	2.68	-0.37	1	0.2	69	29	502.95	1098.85	59.2	188.73	8310.2	0	1
100939	hCG32514.4	3872.09	710.08	0.19	5.45	0	4.56	96	89	1135.51	1388.63	3309.9	197.62	11810.04	0	1
100942	hCG24781.3	2154.03	288.7	0.14	7.46	0	3.13	142	21	414.36	600.69	3343.47	138.1	10066.5	0	2
100943	hCG2020143	5750	372.02	0.08	15.46	0	8.35	223	51	727.13	1464.11	6098.99	121.25	11495.5	0	2
100945	hCG1744022.1	3950.5	894.68	0.23	4.42	0	4.65	54	91	1160.07	942.88	3624.76	186.58	11578.46	0	1
100949	hCG401265.3	2373.78	168.6	0.08	14.08	0	2.8	22	147	1758.17	604.44	2711.11	135.74	8258.61	0	1
100951	hCG2036633	6130.82	184.93	0.05	33.15	0	8.91	202	46	674.84	1238.91	7034.32	131.32	12972.83	0	2
100952	hCG172506.2	203.75	203.75	3.1	0.32	1	0.24	73	92	1171.75	1147.25	93.25	157.39	6865.57	0	1
100955	hCG17419.3	22474.89	370.68	0.04	60.63	0	32.65	143	16	360.48	612.12	27959.62	170.1	34516.68	0	2
100963	hCG38903.2	3262.94	101.94	0.05	32.01	0	4.74	157	95	1200.73	764.7	2241.54	133.58	8799.74	0	2
100966	hCG1998970.1	10181.93	446.71	0.06	22.79	0	11.99	16	56	789.08	534.13	7020.7	180.64	14489.86	0	1
100969	hCG2025883	13743.75	238.86	0.04	57.54	0	19.96	224	70	931.52	1475.4	19769.55	146.03	25353.27	0	2
100972	hCG1980622.1	500.29	500.29	1.55	0.65	1	0.73	159	73	965.67	783.61	286.94	129.04	6766.58	0	2
100983	hCG32417.3	159.99	159.99	0.6	-1.67	1	0.19	2	48	703.7	387.13	-300.08	135.11	5424.72	0	1
100984	hCG2041530	1253.13	264.71	0.22	4.73	0	1.48	95	47	691.69	1375.99	1274.41	155.15	7863.09	0	1
100989	hCG21211.3	175.51	175.51	1.15	0.87	1	0.21	69	141	1693.49	1105.03	184.02	149	6554.61	0	1
100993	hCG1744634.1	3070.56	174.25	0.07	17.62	0	4.46	148	26	466.98	664.95	4296.89	131.51	10527.75	0	2
100996	hCG2042518	126.1	126.1	0.87	-1.15	1	0.18	168	6	250.22	875.52	-215.33	105.08	4903.64	0	2
100997	hCG1775444.2	1091.99	196.51	0.19	5.56	0	1.29	85	62	851.45	1271.51	1362.05	157.99	8079.56	0	1
101011	hCG31839.2	219.57	219.57	7.59	-0.13	1	0.32	192	56	782.43	1134.57	3.47	119.81	5975.79	0	2
101012	hCG21954.3	2707.27	99.27	0.06	27.27	0	3.19	24	132	1598.17	626.63	3792.94	162.86	10588.69	0	1
101018	hCG2040252	2414.53	324.92	0.14	7.43	0	2.84	71	1	203.9	1121.62	2628.99	136.07	8198.76	0	1
101019	hCG401224.3	543.9	56.21	0.11	9.68	64	0.79	226	46	673.79	1495.37	673.46	110.7	6042.67	0	2
101020	hCG1775524.2	3929.63	680.71	0.18	5.77	0	5.71	198	116	1419.21	1201.67	1788.9	128.14	8068.83	0	2
101026	hCG16871.3	3707.13	181.19	0.06	20.46	0	5.38	126	25	453.9	429.27	6232.71	145.36	13129.93	0	2
101027	hCG25275.2	987.04	89.55	0.1	11.02	0	1.16	16	14	342.65	533.51	670.29	127.99	6002.18	0	1
