Probe_ID	Gene_ID	Signal_P/2a-2_OKhymenets_220905	SDEV_P/2a-2_OKhymenets_220905	CV_P/2a-2_OKhymenets_220905	S_N_P/2a-2_OKhymenets_220905	Flags_P/2a-2_OKhymenets_220905	Assay_Normalized_Signal_P/2a-2_OKhymenets_220905	Row_P/2a-2_OKhymenets_220905	Column_P/2a-2_OKhymenets_220905	X_P/2a-2_OKhymenets_220905	Y_P/2a-2_OKhymenets_220905	CL_Sig_P/2a-2_OKhymenets_220905	CL_Sig_Error_P/2a-2_OKhymenets_220905	CL_Raw_P/2a-2_OKhymenets_220905	CL_Raw_SDEV_P/2a-2_OKhymenets_220905	Image_Area_P/2a-2_OKhymenets_220905
100002	hCG1643199.4	49787.61	606.4	0.06	82.1	0	89.72	189	77	1009.29	1112.13	48642.49	231.82	55379.2	0	2
100003	hCG2041918	114.87	114.87	0.94	-1.06	1	0.17	45	39	603.14	855.54	-236.58	108.83	5202.8	0	1
100027	hCG31426.2	117.5	117.5	1.57	-0.64	1	0.18	109	152	1806.26	1535.35	-119.06	106.99	5210.29	0	1
100036	hCG1979099.1	401.24	210.1	0.53	1.91	0	0.61	70	7	265	1123.77	425.08	109.52	5853.85	0	1
100037	hCG42687.4	13239.26	370.98	0.06	35.69	0	23.86	173	129	1559.87	941.05	9599.12	177.86	15731.3	0	2
100039	hCG2015782	3907.18	171.01	0.06	22.85	0	5.94	114	54	767.08	1590.54	2814.77	119.43	8574.65	0	1
100044	hCG36953.3	137.13	137.13	1.84	-0.54	1	0.21	68	51	732.91	1100.08	-156.22	121.06	6006.16	0	1
100045	hCG1776836.3	1486.25	258.27	0.18	5.75	64	2.68	153	123	1497.65	730.87	1719.27	166.44	7787.64	0	2
100051	hCG1642464.3	164.21	164.21	0.3	-3.42	131073	0.25	75	157	1859.5	1174.68	-502.43	108.74	4929.86	0	1
100052	hCG22993.3	186.62	186.62	1.69	0.59	1	0.34	146	139	1665.4	657.31	90.13	145.42	5401.68	0	2
100057	hCG1793655.1	1512.73	344.19	0.23	4.39	0	2.3	18	77	1009	568.23	1205.05	122.94	7352.56	0	1
100058	hCG33215.3	44928.84	748.8	0.06	60	0	80.97	137	26	465.39	557.85	44203.53	228.76	50996.1	0	2
100060	hCG22998.3	2564.56	181.89	0.09	14.1	0	4.62	217	90	1145.87	1409.53	1580.03	181.81	8276.09	0	2
100062	hCG2039675	1214.49	493.05	0.41	2.46	0	2.19	170	18	379	909.08	1277.36	168.44	7448.98	0	2
100064	hCG14966.2	947.93	202.14	0.22	4.69	0	1.71	172	116	1420.4	932.74	958.89	155.42	6623.04	0	2
100079	hCG2012240	5811.8	156.38	0.05	37.17	0	8.83	81	7	262.62	1238.2	5624.87	105.19	10115.87	0	1
100089	hCG22245.3	1236.28	242.47	0.2	5.1	0	1.88	13	134	1613.97	512.94	1122.04	114.69	6781.44	0	1
100093	hCG17268.3	203.87	203.87	6.33	0.16	1	0.37	204	90	1145.13	1271.4	-20.44	157.1	5764.45	0	2
100095	hCG1817887.1	961.15	961.15	1.77	-0.57	1	1.46	7	35	560.75	449.56	-652.27	176.45	8765.1	0	1
100100	hCG2005880	11663.36	146.3	0.05	79.72	0	17.72	101	23	438.12	1451.78	14764.14	144.67	20902.68	0	1
100102	hCG2042982	206.07	206.07	1.35	0.74	1	0.37	211	11	305.6	1345.73	160.74	135.63	5074.6	0	2
100103	hCG19199.3	127.75	127.75	1.51	-0.66	1	0.19	45	4	232.08	855.37	-108.58	95.46	4533.61	0	1
100105	hCG1652330.2	71.86	71.86	1.26	0.8	1	0.11	43	23	433.59	834.39	89.82	115.01	5883.68	0	1
100111	hCG22936.3	413.72	57.08	0.15	7.25	0	0.75	142	56	784	613.38	651.39	155.42	6332.82	0	2
100117	hCG2040797	294.71	294.71	2.91	-0.34	1	0.53	214	108	1336.71	1377.81	-96.57	149.83	5397.14	0	2
100120	hCG2006054	19911.25	355.67	0.06	55.98	0	35.88	131	82	1060.05	497.77	22640.91	243.32	31023.45	0	2
100130	hCG1818621.1	19623.46	358.56	0.05	54.73	0	29.82	30	117	1436.32	696.6	21715.65	159.64	28224.95	0	1
100137	hCG18905.3	217264.39	3381.42	0.06	64.25	0	391.54	156	84	1084.97	762.12	200701.74	384.1	210055.83	0	2
100145	hCG1777941.2	650.63	159.02	0.25	4.09	0	1.17	175	2	211.81	962.07	667.64	161.42	6588.65	0	2
100146	hCG2042386	2913.59	170.92	0.08	17.05	0	5.25	146	111	1371.62	655.81	4249.9	171	10372.12	0	2
100151	hCG37749.3	257.46	257.46	2.76	0.36	1	0.46	214	109	1347.88	1378.15	16.26	148.36	5449.93	0	2
100159	hCG18119.3	281.94	281.94	1.03	0.97	1	0.51	145	131	1580.74	646.64	377.41	154.19	6024.48	0	2
100160	hCG1643047.3	498.29	77.43	0.16	6.44	0	0.76	12	37	583.6	501.63	706.65	107.62	5987.39	0	1
100172	hCG1984846	1165.34	191.1	0.17	6.1	0	2.1	216	27	475.77	1398.98	880.21	158.33	6665.57	0	2
100181	hCG1644761.3	2089.04	262.69	0.13	7.95	0	3.17	90	139	1667.13	1333.23	2502.06	133.27	9142.69	0	1
100182	hCG1817349.1	316.24	316.24	1.51	-0.66	1	0.57	216	125	1519.35	1398.78	-203.4	158.33	5630.57	0	2
100184	hCG19707.3	4284.86	134.38	0.06	31.89	0	6.51	74	27	480.55	1163.6	4491.68	111.62	9556.32	0	1
100195	hCG19232.3	8311.81	418.09	0.08	19.88	0	14.98	157	48	699.23	773.3	6172.4	172.67	12263.8	0	2
100214	hCG1773993.2	905.32	75.95	0.1	11.92	0	1.63	222	138	1656.27	1464.46	1206.16	149.34	6609.76	0	2
100215	hCG19658.3	957.75	342.02	0.36	2.8	0	1.46	38	75	989.27	779.63	744.76	118.52	6676.96	0	1
100216	hCG16896.2	111.01	111.01	3.5	0.29	1	0.17	86	44	657.12	1290.58	4.37	114.48	5777.97	0	1
100244	hCG38837.3	223.08	223.08	1.14	0.88	1	0.4	229	69	925.48	1538.46	213.89	155.9	5937.89	0	2
100249	hCG2042122	68831.71	1131.66	0.06	60.82	0	124.04	186	147	1753.82	1081.2	70777.57	255.15	77710.91	0	2
100259	hCG1990058	1062.25	157.86	0.16	6.73	0	1.91	201	36	570.18	1239.97	1677.09	172.48	7991.48	0	2
100260	hCG2041407	355.31	355.31	3.07	-0.33	1	0.64	176	109	1345.58	974.88	-174.12	168.54	6067.9	0	2
100269	hCG2042042	127.63	127.63	2.76	-0.36	1	0.19	94	93	1176.16	1376.42	35.12	128.95	6660.79	0	1
100277	hCG1746386.2	225.15	225.15	1.15	-0.87	1	0.41	210	73	964.91	1336.09	-341.08	178.41	6294.06	0	2
100278	hCG2043255	708.61	121.04	0.18	5.85	0	1.08	48	31	517.79	887.37	1191.5	116.6	6959.11	0	1
100288	hCG15198.3	181.97	181.97	3.9	0.26	1	0.33	226	135	1624.34	1506.41	-26.98	142.6	5176.54	0	2
100289	NM_018661.2	311.16	43.33	0.15	7.18	0	0.47	102	138	1658.64	1463.34	324.35	127.47	6832.94	0	1
100295	hCG38931.2	232.17	232.17	0.92	-1.09	1	0.42	145	90	1147.42	644.92	-396.83	170.36	5917.68	0	2
100297	hCG1817726.2	449.78	177.75	0.4	2.53	0	0.81	126	38	591.91	441.18	705.25	160.93	6604.68	0	2
100302	hCG1997291	127.15	127.15	1.48	0.68	1	0.19	12	19	389.91	503.06	49.92	112.3	5688.19	0	1
100309	hCG2031179	11178.55	371.67	0.06	30.08	64	16.99	32	38	597.43	717.42	12695.98	140.16	18737.07	0	1
100312	hCG2029091.1	208.71	201.62	0.97	1.04	0	0.38	194	152	1807.17	1165.48	99.47	148.01	5514.9	0	2
100313	hCG23912.3	11722.83	209.81	0.06	55.87	0	21.13	141	27	478.83	602.02	17120.38	189.11	23357.68	0	2
100328	hCG2041959	397.67	154.23	0.39	2.58	0	0.72	177	146	1740.68	984.89	318.71	150.76	5831.27	0	2
100336	hCG1780372.3	291.11	291.11	1.87	0.53	1	0.52	192	159	1881.31	1143.35	120.93	140.57	5235.86	0	2
100340	hCG15506.3	11692.81	658.87	0.08	17.75	0	21.07	215	91	1156.39	1388.28	8594.33	229.12	16919.17	0	2
100344	hCG18366.3	5933.71	429.74	0.09	13.81	0	10.69	224	93	1179.17	1485.47	7961.47	205.27	15326.46	0	2
100348	hCG1642034.3	248704.1	3419.56	0.05	72.73	0	377.91	31	74	978.21	705.25	250539.34	381.85	260989.45	0	1
100352	hCG1747645.1	282.23	98.05	0.35	2.88	0	0.43	6	103	1284	439.28	378.62	120.22	6451.46	0	1
100356	hCG17886.4	7197.87	237.38	0.07	30.32	0	12.97	219	29	497.12	1431	4324.95	168.96	10358.91	0	2
100357	hCG2041921	744.25	313.54	0.43	2.37	0	1.34	157	43	646.28	773.48	512.49	167.17	6672.71	0	2
100365	hCG25409.2	202.39	162.2	0.8	1.25	0	0.31	88	102	1272.56	1311.78	86.02	122.74	6339.74	0	1
100369	hCG2041004	125.69	125.69	0.24	-4.28	131073	0.23	145	61	837.98	644.12	-713.23	170.15	5592.43	0	2
100384	hCG18067.4	21150.56	208.17	0.05	101.6	0	32.14	44	42	633.41	842.36	30263.88	165.69	36361.55	0	1
100385	hCG2004080	8639.33	208.23	0.06	41.49	0	15.57	126	5	242.63	444.96	10945.29	219.38	18772.19	0	2
100388	hCG2042134	379.88	181.32	0.48	2.1	0	0.58	114	136	1638.5	1590.36	234.27	110.47	5741.26	0	1
100390	hCG1643101.3	200159.49	3657.7	0.05	54.72	0	304.15	77	71	947.65	1196.13	130052.91	275.7	137391.15	0	1
100398	hCG2001363.1	690.74	80.98	0.13	8.53	64	1.05	27	152	1806.16	663.5	1114.48	113.33	6693.98	0	1
100403	hCG2042102	3245.08	158.09	0.07	20.53	0	4.93	112	22	429.28	1567.7	2630.97	115.98	8196.78	0	1
100404	hCG24124.3	503.9	120.98	0.25	4.17	0	0.91	141	136	1634.22	603.16	692.2	169.37	6931.35	0	2
100405	hCG20078.4	1429.29	195.29	0.14	7.32	0	2.17	6	92	1164.24	440.76	1235.02	108.27	6492.33	0	1
100410	hCG41615.4	3190.48	153.87	0.07	20.73	0	5.75	226	158	1868.65	1505.72	3434.51	132.43	8000.23	0	2
100415	hCG36858.2	918.57	319.95	0.35	2.87	0	1.66	219	152	1804.47	1431.13	630.32	162.92	6614.71	0	2
100419	hCG2014850.1	313.52	169.92	0.54	1.85	0	0.57	163	15	347.25	835.23	283.43	131.08	5005.94	0	2
100423	hCG2014792	33928.07	1426.83	0.07	23.78	0	61.14	217	149	1772.71	1410.21	20858.23	284.75	31072.15	0	2
100426	hCG1652370.4	86.39	86.39	0.56	-1.78	1	0.13	22	33	542.54	611.7	-230	119.04	5813.12	0	1
100430	hCG17690.3	8168.85	359.76	0.06	22.71	0	12.41	71	109	1352.16	1132.42	9557.72	172.22	18000.28	0	1
100431	hCG15153.3	2356.61	209.64	0.1	11.24	0	3.58	57	25	455.61	983.29	2318.68	111.35	7634.11	0	1
100436	hCG40675.2	285.62	285.62	1.4	-0.71	1	0.51	230	14	340.62	1548.11	-258.09	163.42	5779.29	0	2
100442	hCG1820892.1	76661.38	1151.78	0.05	66.56	0	116.49	114	157	1858.88	1588.27	49705.86	183.21	55217.25	0	1
100451	hCG201351.2	286.82	275.72	0.96	1.04	0	0.44	97	72	957.16	1408.85	259.09	125.01	6628.76	0	1
100454	hCG1782977.2	7905.05	173.83	0.05	45.47	0	12.01	91	147	1753	1344.43	8701.86	127.06	14288.48	0	1
100455	hCG1811005.2	706.32	184.72	0.27	3.82	0	1.27	181	145	1733.34	1027.29	954.29	159.02	6763.47	0	2
100458	hCG30684.3	157.67	157.67	2.19	0.46	1	0.28	167	70	932	877.97	69.61	152.83	5679.02	0	2
100460	hCG22341.3	21476.76	298.61	0.05	71.92	0	32.63	84	101	1261.43	1269.92	22544.29	154.98	28617.8	0	1
100472	hCG1759124.2	541.7	129.33	0.24	4.19	0	0.82	32	94	1192.12	718.17	540.58	117.44	6430.15	0	1
100473	hCG1778511.1	156.18	156.18	1.07	-0.94	1	0.28	226	4	235.06	1506.29	-191.8	150.37	5323.55	0	2
100479	hCG2033106	51.15	51.15	1.87	0.53	1	0.08	7	2	210.25	451.45	17.14	111	5582.26	0	1
100485	hCG1984913	1104.71	323.04	0.3	3.42	0	1.99	154	129	1561.77	740.91	778.7	163.79	6789.21	0	2
100492	hCG1657850.2	174.88	174.88	14.21	-0.07	1	0.32	145	146	1741.38	644.99	23.14	148.27	5453.48	0	2
100494	hCG2041069.1	1191.71	460.03	0.39	2.59	0	2.15	233	9	289.63	1579.71	874.65	158.89	6683.05	0	2
100503	hCG2032955.1	18466.57	431.11	0.06	42.83	0	33.28	192	90	1149.7	1145.6	14524.21	187.03	20801.72	0	2
100510	hCG37606.3	6671.92	340.89	0.08	19.57	0	12.02	153	111	1373.58	729.42	6348.36	189.63	13136.72	0	2
100511	hCG1646932.4	417.8	222.33	0.54	1.88	0	0.75	231	104	1297.34	1560.31	380.92	148.66	5805.59	0	2
100513	hCG27597.3	1019.72	96.28	0.11	10.59	0	1.84	225	113	1392.54	1497.91	1090.19	146.75	6396.45	0	2
100524	hCG1779409.2	3324.92	256.79	0.1	12.95	0	5.99	170	58	803.24	909.06	2981.03	161	8759.6	0	2
100525	hCG2041071	111.36	111.36	2.1	0.48	1	0.17	61	9	286.06	1028.39	110.01	90.15	4418.47	0	1
100529	hCG40703.2	138.25	138.25	0.7	-1.44	1	0.25	169	128	1547.61	898.78	-178.95	155.43	5538.82	0	2
100537	hCG33393.3	14529.69	229.54	0.05	63.3	0	22.08	21	52	742.71	601.41	20810.54	149.03	26615.49	0	1
100543	hCG18075.3	12685.62	289.37	0.06	43.84	0	22.86	139	37	582.29	579.25	10251	188.14	16789.79	0	2
100547	hCG15755.3	211.83	136.39	0.65	1.55	0	0.38	225	48	699.54	1496.13	183.31	154.19	5841.52	0	2
100552	hCG39985.3	43536.72	509.37	0.06	85.47	0	78.46	170	31	514.79	910.84	57051.69	258.15	64744.78	0	2
100557	hCG2040087	680.37	680.37	1.1	0.91	1	1.03	15	75	987.45	536.31	647.68	186.98	10637.04	0	1
100558	hCG2041063	173.95	161.96	0.93	1.07	0	0.31	130	98	1230.07	487.13	209.59	171.42	6555.38	0	2
100566	hCG32351.3	126.46	126.46	1.34	-0.75	1	0.23	126	133	1601.07	440.76	-176.95	156.92	5600.29	0	2
100569	hCG1746344.3	263.98	138.5	0.53	1.91	0	0.4	109	67	904.15	1535.82	371.24	109.22	5788.96	0	1
100570	hCG15955.3	1525.65	366.01	0.25	4.17	0	2.75	198	37	581.89	1209.19	861.01	159.18	6681.61	0	2
100572	hCG15026.2	114.79	114.79	1.2	-0.84	1	0.17	42	95	1198.46	823.92	-127.13	124.63	6248	0	1
100575	hCG18387.2	450.27	450.27	1.87	-0.53	1	0.68	101	105	1309.77	1451.8	-325.32	150.11	7548.45	0	1
100583	hCG1810883.4	107.74	107.74	1.87	0.54	1	0.19	121	133	1601.15	387.58	11.06	160.96	5949.67	0	2
100589	hCG2012437.2	5203.45	188.9	0.07	27.55	0	9.38	204	71	943.53	1272.24	6910.28	174.1	13022.94	0	2
100591	hCG40483.3	6373.62	164.77	0.06	38.68	0	11.49	204	43	646.15	1271.4	9664.57	170.81	15490.63	0	2
100594	hCG39312.3	428.43	428.43	2.29	-0.44	1	0.65	71	43	648.65	1132.05	-99.83	124.43	6262.44	0	1
100596	hCG20141.2	2482.75	333.31	0.14	7.45	0	3.77	38	4	236.22	782.11	1477.4	107.02	6627.89	0	1
100608	hCG2040839	386.66	237.27	0.62	1.63	0	0.59	74	90	1147.98	1166.63	333.48	123.51	6607.33	0	1
100611	hCG2041947	262.4	262.4	6.65	0.15	1	0.4	27	114	1404.17	664.98	101.14	116.47	5980.71	0	1
100627	hCG2017591	143952.04	1677.42	0.06	85.82	0	259.42	124	136	1632.31	419.75	184495.37	387.44	194590.62	0	2
100628	hCG27610.2	93.14	93.14	1.29	-0.78	1	0.14	71	139	1672.49	1131.78	-139.85	106.94	5186.5	0	1
100629	hCG16821.4	45014.37	430.24	0.05	104.63	0	68.4	42	32	528.85	823.69	99401.99	249.33	106610.36	0	1
100635	hCG1641463.2	1569.78	346.34	0.23	4.53	0	2.83	169	30	504.05	900.54	1457.23	170.97	7722.57	0	2
100636	hCG42586.3	31343.25	626.25	0.06	50.05	0	56.48	226	149	1774.85	1506.72	38385.11	218.93	44968	0	2
100639	hCG38029.4	2341.9	230.3	0.11	10.17	0	4.22	128	98	1229.83	466.09	2375.38	174.62	8741.09	0	2
100641	hCG22467.3	35985.04	613.9	0.06	58.62	0	64.85	167	73	963.77	878.1	41099.54	242.55	48702.35	0	2
100642	hCG2036995	248.4	248.4	3.1	0.32	1	0.45	171	55	771.35	919.53	65.02	152.78	5672.35	0	2
100645	hCG1787345.1	186.7	186.7	4.58	-0.22	1	0.28	89	34	549.19	1322.05	-37.43	122.18	6191.28	0	1
100646	hCG37527.3	141.48	141.48	0.81	-1.23	1	0.25	157	155	1837.39	772.19	-174.91	138.01	4845.18	0	2
100658	hCG22100.5	93.91	93.91	0.62	-1.61	1	0.17	203	26	463.85	1260.97	-252.81	156.18	5494.76	0	2
100659	hCG38025.3	425.03	119.98	0.29	3.54	0	0.77	184	46	677.45	1060.55	605.27	158.37	6406.87	0	2
100664	hCG28466.3	39567.84	514.07	0.06	76.97	0	71.31	208	123	1497.34	1313.86	46124.26	231.6	52968.94	0	2
100671	hCG21393.2	1881.64	214.49	0.12	8.77	0	2.86	72	10	298.25	1144.57	1498.98	106.85	6637.41	0	1
100679	hCG2016357	1124.67	259.05	0.24	4.34	0	1.71	69	43	648.13	1110.46	1204.46	109.26	6526.86	0	1
100680	hCG21350.2	152.61	138.52	0.91	1.1	0	0.23	29	95	1201.28	686.48	183.67	117.98	6144.61	0	1
100681	hCG2002108.1	357.34	352.61	0.99	1.01	0	0.64	129	70	931.81	474.12	492.74	197.94	7884.27	0	2
100687	hCG1640875.2	819.16	48.65	0.08	16.84	0	1.48	223	134	1613.61	1475.02	993.02	146.8	6307.17	0	2
100689	hCG1812840.2	1793.68	151.1	0.1	11.87	0	2.73	10	137	1643.95	481.77	1541.86	109.7	6848.74	0	1
100691	hCG23910.2	1883.13	210.3	0.13	8.95	0	3.39	234	85	1095.84	1590.57	1693.94	146.53	6955.09	0	2
100694	hCG40629.3	852.23	175.5	0.21	4.86	0	1.29	27	97	1222.49	665.43	945.51	120.52	6973.98	0	1
100702	hCG1643440.3	184917.54	2557.48	0.06	72.3	0	333.25	181	77	1010.5	1026.6	240341.04	411.29	250051.22	0	2
100709	hCG30823.3	3985.93	210.37	0.07	18.95	0	6.06	10	37	582.25	481.11	3643.15	120.12	9351.62	0	1
100710	hCG28028.3	30363.03	448.39	0.06	67.72	0	54.72	191	155	1838.06	1133.47	26815.41	204.53	33273.49	0	2
100717	hCG1786283.1	460.09	460.09	8.01	0.12	1	0.7	53	35	562.34	940.34	132.85	152.15	8115.16	0	1
100719	hCG2021815	214.31	60.57	0.29	3.54	0	0.33	15	152	1804.44	537.4	230.87	108.21	5603.72	0	1
100722	hCG1820472.1	1044.51	137.11	0.14	7.62	0	1.59	8	157	1855.45	463.47	980.73	99.59	5738.72	0	1
100727	hCG1645872.2	270.04	270.04	3.77	-0.26	1	0.49	218	158	1866.57	1420.59	-113.77	142.21	5073.85	0	2
100736	hCG39613.3	145.95	145.95	17.15	-0.06	1	0.26	129	106	1314.87	473.21	-26.06	167.58	6176.94	0	2
100747	hCG39706.3	312.09	187.65	0.6	1.66	0	0.47	97	62	850.97	1408.95	276.03	110.16	5760.71	0	1
100748	hCG39335.3	1209.35	271.92	0.23	4.45	0	1.84	32	126	1531.94	717.47	1337.21	143.27	8691.07	0	1
100757	hCG40698.2	5757.55	353.43	0.08	16.29	0	8.75	115	84	1084.1	1601.43	3855.48	146.91	11202.27	0	1
100762	hCG401212.3	72.6	72.6	7.25	-0.14	1	0.13	214	7	264.49	1377.45	-63.21	139.5	5015.4	0	2
100765	hCG16829.3	5268.72	151.34	0.06	34.81	0	9.49	189	147	1753.58	1112.83	5874.48	154.94	11236.17	0	2
100771	hCG2033271.2	1184354.38	18412.15	0.06	64.32	0	2134.36	133	126	1528.21	514.48	1281166.96	1002.35	1307340.65	0	2
100777	hCG14908.2	6830.59	161.43	0.05	42.31	0	10.38	23	13	329.84	623.34	10050.19	126.7	15453.52	0	1
100781	hCG1643344.2	261.33	261.33	1.55	-0.65	1	0.4	3	9	283.07	410.25	-245.02	105.23	4979.25	0	1
100787	hCG2040550	974.53	673.14	0.69	1.45	0	1.48	94	141	1690.78	1377.07	1025.26	142.35	8351.11	0	1
100788	hCG1820609.2	587.47	205.14	0.35	2.86	0	1.06	138	1	201.7	572.11	443.51	135.15	5319.83	0	2
100794	hCG1775175.1	94.71	94.71	0.36	-2.83	1	0.14	26	8	277.14	654.68	-385.26	111.91	5236.13	0	1
100801	hCG1811890.1	425.86	337.81	0.79	1.26	0	0.65	57	58	804.79	980.79	235.95	109.52	5687.68	0	1
100812	hCG1983949	711.27	164.95	0.24	4.31	0	1.28	144	137	1644.48	635.62	827.97	173.5	7225.69	0	2
100814	hCG1643287.3	236.69	121.04	0.51	1.96	0	0.36	67	49	711.78	1089.19	274.02	114.48	6016.92	0	1
100819	hCG19396.3	208.25	208.25	1.41	0.71	1	0.32	91	146	1741.88	1344.65	123.72	118.24	6106.53	0	1
100825	hCG1739403.3	1064.52	118.51	0.13	8.98	0	1.92	142	11	308.17	612.79	1495.43	153.56	7053.53	0	2
100826	hCG2004404	275991.94	4319.54	0.06	63.89	0	497.37	194	77	1011.61	1165.25	231418.93	391.63	240157.61	0	2
100830	hCG1641328.2	123.39	121.54	0.99	1.02	0	0.19	103	13	328.75	1473.91	87.37	113.23	5776.58	0	1
100837	hCG21867.3	154.3	154.3	2.49	-0.4	1	0.28	229	68	915.15	1537.86	-172.12	150.19	5335.82	0	2
100840	hCG19421.2	49767.72	848.23	0.05	58.67	0	75.62	97	36	570.94	1406.84	33997.58	174.84	40456.4	0	1
100845	hCG37756.2	28791.73	522.94	0.05	55.06	0	43.75	75	59	819.5	1174.08	22852.7	153.29	28763.1	0	1
100857	hCG26478.2	130.44	130.44	1.62	-0.62	1	0.24	222	135	1624.56	1464.49	-120.03	149.25	5349.39	0	2
100869	hCG1799183.1	169.59	169.59	0.47	-2.14	1	0.26	104	68	914.45	1482.49	-434.13	114.86	5360.26	0	1
100876	hCG2040341	142.9	142.9	0.7	-1.44	1	0.26	123	150	1781.15	411.55	-273.55	137.66	4732.78	0	2
100883	hCG2041662	167.43	167.43	1.07	0.94	1	0.25	46	61	839.47	864.36	238.35	108.15	5606.87	0	1
100884	hCG17740.3	670.93	127.18	0.2	5.28	0	1.02	78	13	329.15	1208.91	669.8	98.69	5415.92	0	1
100890	hCG1995879	531.58	142.98	0.27	3.72	0	0.81	44	101	1262.49	845.51	796.64	127.8	7275.97	0	1
100892	hCG2024637.2	3320.91	228.43	0.09	14.54	0	5.98	139	23	433.67	578.94	2307.93	157.72	7989.92	0	2
100894	hCG2043516	233901.25	4142.21	0.06	56.47	0	421.52	151	98	1232.46	708.59	250774.23	408.66	259954.16	0	2
100901	hCG2043527	48404.4	952.88	0.05	50.8	0	73.55	92	124	1509.98	1354.36	53403.33	274.24	65853.69	0	1
100912	hCG2041182	1086.45	132.05	0.13	8.23	0	1.96	188	122	1486	1102.89	1421.36	154.18	7008.9	0	2
100914	ENST00000326308	3761.06	285.18	0.09	13.19	0	5.72	106	129	1563.17	1505.6	4546.55	151.36	12105.15	0	1
100925	hCG1811231.5	336.58	336.58	0.61	-1.64	1	0.61	176	108	1334.71	975.04	-427.54	158.56	5415.5	0	2
100935	hCG29879.2	160.05	112.11	0.7	1.43	0	0.24	69	29	500.96	1110.75	242.73	103.19	5315.17	0	1
100939	hCG32514.4	3548.22	374.87	0.12	9.47	0	5.39	96	89	1133.85	1397.01	3052.22	151.96	10775.6	0	1
100942	hCG24781.3	1129.36	267.97	0.24	4.21	0	2.04	142	21	415.1	612.77	1616.37	173.53	7976.31	0	2
100943	hCG2020143	4595.67	299.01	0.09	15.37	0	8.28	223	51	731.55	1474.66	4536.01	171.91	10680.53	0	2
100945	hCG1744022.1	3302.42	491.14	0.16	6.72	0	5.02	54	91	1156.94	951.38	3462.71	145.21	10741.01	0	1
100949	hCG401265.3	2195.76	169.67	0.09	12.94	0	3.34	22	147	1753.46	610.75	2328.14	115.38	7892.14	0	1
100951	hCG2036633	5565.71	120.57	0.06	46.16	0	10.03	202	46	678.49	1250.07	8360.53	170.39	14239.47	0	2
100952	hCG172506.2	140	140	1.62	0.62	1	0.21	73	92	1169.55	1155.77	127.51	121.54	6305.8	0	1
100955	hCG17419.3	22665.65	264.32	0.06	85.75	0	40.85	143	16	360.92	623.76	25697.44	188.55	31453.78	0	2
100963	hCG38903.2	4368.46	298.69	0.09	14.63	0	7.87	157	95	1201.64	772.38	2902.53	164.95	8846.94	0	2
100966	hCG1998970.1	3828.03	307.69	0.09	12.44	0	5.82	16	56	784.12	544.2	2621.18	117.41	8276.17	0	1
100969	hCG2025883	12734.92	275.56	0.06	46.21	0	22.95	224	70	936.09	1485.83	15625.82	183.3	21680.83	0	2
100972	hCG1980622.1	280.17	280.17	0.49	-2.08	1	0.5	159	73	967.35	792.74	-337.28	166.21	5811.19	0	2
100983	hCG32417.3	148.35	140.57	0.95	1.06	0	0.23	2	48	698.12	397.84	99.83	120.57	6223.05	0	1
100984	hCG2041530	1152.83	278.72	0.25	4.14	0	1.75	95	47	690.23	1386.45	1162.52	135.97	8095.62	0	1
100989	hCG21211.3	573.5	111.83	0.2	5.13	0	0.87	69	141	1690.39	1111.77	802.55	107.86	6087.86	0	1
100993	hCG1744634.1	3554.7	208.2	0.08	17.07	0	6.41	148	26	468.05	676.44	4850.24	168.27	10828.61	0	2
100996	hCG2042518	145.54	145.54	5.09	-0.2	1	0.26	168	6	252.82	887.99	-93.28	144.62	5191.22	0	2
100997	hCG1775444.2	1022.42	141.62	0.15	7.22	0	1.55	85	62	849.11	1281.15	1242.51	120.06	7212.42	0	1
101011	hCG31839.2	190.57	190.57	3.09	0.32	1	0.34	192	56	785.76	1144.86	115.26	161.84	6082.85	0	2
101012	hCG21954.3	2185.87	148.28	0.08	14.74	0	3.32	24	132	1593.51	633.47	2934.89	129.12	9277.1	0	1
101018	hCG2040252	2664.15	212.2	0.09	12.55	0	4.05	71	1	202.64	1134.51	2284.86	102.78	7069.22	0	1
101019	hCG401224.3	654.3	216.27	0.34	3.03	0	1.18	226	46	678.04	1506.97	722.34	150.36	6195.48	0	2
101020	hCG1775524.2	2041.03	412.44	0.21	4.95	0	3.68	198	116	1422.63	1209.13	967.58	156.66	6681.07	0	2
101026	hCG16871.3	2610.63	155.47	0.08	16.79	0	4.7	126	25	453.54	441.22	4717.95	162.8	10475.32	0	2
101027	hCG25275.2	395.49	248.23	0.63	1.59	0	0.6	16	14	337.28	545.37	190.8	110.03	5678.47	0	1
101034	hCG18526.3	261.29	192.71	0.74	1.36	0	0.4	91	156	1846.3	1344.76	253.83	103.28	5330.59	0	1
101039	hCG1640153.3	6625.94	267.24	0.06	24.79	0	10.07	75	107	1331.63	1174.7	6341.51	145.72	13386.18	0	1
101042	hCG1984861	3846.11	186.8	0.07	20.59	0	5.84	50	99	1240.75	908.7	4851.7	136.17	11439.23	0	1
101044	hCG2038705	135.47	131.49	0.97	1.03	0	0.21	68	90	1146.85	1102.67	192.68	125.61	6605.26	0	1
101058	hCG2014614	68701.19	815	0.05	84.3	0	104.39	62	155	1837.23	1037.06	87811.34	242.98	95408.35	0	1
