Probe_ID	Gene_ID	Signal_P/4a-3_OKhymenets_220905	SDEV_P/4a-3_OKhymenets_220905	CV_P/4a-3_OKhymenets_220905	S_N_P/4a-3_OKhymenets_220905	Flags_P/4a-3_OKhymenets_220905	Assay_Normalized_Signal_P/4a-3_OKhymenets_220905	Row_P/4a-3_OKhymenets_220905	Column_P/4a-3_OKhymenets_220905	X_P/4a-3_OKhymenets_220905	Y_P/4a-3_OKhymenets_220905	CL_Sig_P/4a-3_OKhymenets_220905	CL_Sig_Error_P/4a-3_OKhymenets_220905	CL_Raw_P/4a-3_OKhymenets_220905	CL_Raw_SDEV_P/4a-3_OKhymenets_220905	Image_Area_P/4a-3_OKhymenets_220905
100336	hCG1780372.3	324.8	324.8	4.83	-0.21	1	0.24	192	159	1853.7	1139.76	-119.21	121.9	5026.56	0	2
100340	hCG15506.3	28100.85	641.51	0.04	43.8	0	20.51	215	91	1132.25	1385.49	21450.62	263.49	32468.16	0	2
100344	hCG18366.3	13558.48	450.06	0.05	30.13	0	9.89	224	93	1153.45	1480.13	18410.29	229.96	27850.12	0	2
100348	hCG1642034.3	349305.86	4129.47	0.05	84.59	0	259.86	31	74	953.65	700.95	379041.62	577.49	397408.87	0	1
100352	hCG1747645.1	423.89	214.58	0.51	1.98	0	0.32	6	103	1260.32	436.43	438.21	160.09	7193.94	0	1
100356	hCG17886.4	13005.99	299.53	0.04	43.42	0	9.49	219	29	472.86	1426.86	8376.08	177.82	15694.8	0	2
100357	hCG2041921	1868.47	283.01	0.15	6.6	0	1.36	157	43	621.71	767.35	1614.37	176.73	9285.32	0	2
100365	hCG25409.2	626.52	225.21	0.36	2.78	0	0.47	88	102	1250.33	1307.41	651.26	175.5	8109.6	0	1
100369	hCG2041004	207.06	207.06	6.99	-0.14	1	0.15	145	61	813.26	639.04	-118.92	190.42	8297.14	0	2
100384	hCG18067.4	26671.22	276.66	0.05	96.4	0	19.84	44	42	612.84	839.45	26143.07	194.9	33080.82	0	1
100385	hCG2004080	21218.52	342.59	0.04	61.94	0	15.48	126	5	218.05	436.66	23579.79	198.57	31074.7	0	2
100388	hCG2042134	302.2	206.33	0.68	1.46	0	0.22	114	136	1612.79	1584.28	131.82	140.02	5975.2	0	1
100390	hCG1643101.3	222817.87	2574.63	0.05	86.54	0	165.76	77	71	921.71	1190.8	174415.02	376.74	185717.76	0	1
100398	hCG2001363.1	997.32	171.88	0.18	5.8	0	0.74	27	152	1782.08	658.93	970.19	135.91	6559.74	0	1
100403	hCG2042102	9259.68	186.23	0.05	49.72	0	6.89	112	22	400.36	1563.44	8935.98	177.92	16025.77	0	1
100404	hCG24124.3	326.36	326.36	0.46	-2.16	1	0.24	141	136	1611.57	597.63	-828.63	172.39	6729.58	0	2
100405	hCG20078.4	2330.77	165.48	0.09	14.08	0	1.73	6	92	1143.61	436.69	2661.12	156.35	9098.79	0	1
100410	hCG41615.4	7125.26	204.32	0.04	34.87	0	5.2	226	158	1842.65	1501.24	7348.4	149.71	13301.02	0	2
100415	hCG36858.2	1733.71	246.35	0.15	7.04	0	1.27	219	152	1780.25	1426.74	971.39	137.27	6780.86	0	2
100419	hCG2014850.1	154.08	154.08	0.95	-1.06	1	0.11	163	15	324.39	830.5	-197.94	154.74	6519.26	0	2
100423	hCG2014792	57739.38	2564.15	0.05	22.52	0	42.14	217	149	1748.73	1406.02	31868.3	290.45	43852.49	0	2
100426	hCG1652370.4	443.07	110.4	0.25	4.01	0	0.33	22	33	517	605.59	463.43	159.7	7200.18	0	1
100430	hCG17690.3	11140.4	549.2	0.07	20.28	0	8.29	71	109	1324.17	1127.24	8965.72	252.79	19663.79	0	1
100431	hCG15153.3	2493.25	247.95	0.11	10.06	0	1.85	57	25	430.57	978.4	2166.78	167.24	9149.71	0	1
100436	hCG40675.2	343.09	343.09	3.06	-0.33	1	0.25	230	14	314.35	1543.31	-178.5	186.29	8041.15	0	2
100442	hCG1820892.1	126359.33	2364.17	0.05	53.45	0	94	114	157	1835.24	1583.75	83310.28	288.23	92722.86	0	1
100451	hCG201351.2	1601.72	255.12	0.17	6.28	0	1.19	97	72	932.4	1403	1297.01	183.97	9113.99	0	1
100454	hCG1782977.2	9403.64	323.56	0.06	29.06	0	7	91	147	1729.6	1339.17	8181.84	155.47	14204.31	0	1
100455	hCG1811005.2	1264.51	378.43	0.3	3.34	0	0.92	181	145	1707.36	1023.04	1297.24	172.11	8765.27	0	2
100458	hCG30684.3	484.12	152.06	0.32	3.18	0	0.35	167	70	909.3	873.42	516.12	166.24	7750.16	0	2
100460	hCG22341.3	35764.59	526.24	0.05	67.96	0	26.61	84	101	1239.69	1264.83	37390.86	230.32	45654.11	0	1
100472	hCG1759124.2	2021.99	236.11	0.13	8.56	0	1.5	32	94	1164.6	711.5	1856	175.41	9240.89	0	1
100473	hCG1778511.1	264.58	264.58	14.31	-0.07	1	0.19	226	4	209.8	1501.03	-95.13	166.71	7192.84	0	2
100479	hCG2033106	113.09	113.09	0.34	-2.97	1	0.08	7	2	189.07	447.31	-452.57	190.06	7715.46	0	1
100485	hCG1984913	3732.71	210.18	0.06	17.76	0	2.72	154	129	1537.02	736.07	2836.52	171.01	10157.08	0	2
100492	hCG1657850.2	136.13	136.13	2.41	-0.41	1	0.1	145	146	1717.18	639.88	-84.43	147.36	6280.76	0	2
100494	hCG2041069.1	3128.29	325.28	0.11	9.62	0	2.28	233	9	261.83	1574.51	2466.85	173.88	9950.02	0	2
100503	hCG2032955.1	30563.21	429.21	0.03	71.21	0	22.3	192	90	1120.73	1140.14	28977.18	227.08	37735.48	0	2
100510	hCG37606.3	14757.25	750.84	0.06	19.65	0	10.77	153	111	1345.9	725.05	11812.53	198.59	19985.4	0	2
100511	hCG1646932.4	225	225	6.24	0.16	1	0.16	231	104	1271.07	1554.04	12.07	193.96	8595.1	0	2
100513	hCG27597.3	1403.81	177.54	0.13	7.91	0	1.02	225	113	1366.95	1490.91	1914.9	181.48	9796.98	0	2
100524	hCG1779409.2	8298.44	294.18	0.05	28.21	0	6.06	170	58	779.97	905.76	8679.67	177.83	15979.9	0	2
100525	hCG2041071	103.67	103.67	0.74	-1.35	1	0.08	61	9	261.56	1020.03	-220.93	141.46	5699.54	0	1
100529	hCG40703.2	314.62	183.59	0.58	1.71	0	0.23	169	128	1525.05	895.3	284.06	155.04	6997.46	0	2
100537	hCG33393.3	26013.07	398.92	0.05	65.21	0	19.35	21	52	719.02	594.81	34273.57	214.68	41834.3	0	1
100543	hCG18075.3	21733.63	334.42	0.04	64.99	0	15.86	139	37	558.14	575.56	14536.31	210.48	23170.75	0	2
100547	hCG15755.3	821.9	131.2	0.16	6.26	0	0.6	225	48	674.84	1490.06	984.27	165.9	8172.44	0	2
100552	hCG39985.3	57305.53	985.76	0.04	58.13	0	41.82	170	31	492.83	905.52	74090.54	306.43	85276.52	0	2
100557	hCG2040087	915.22	915.22	8.05	-0.12	1	0.68	15	75	963.86	531.28	-127.42	256.71	11107.85	0	1
100558	hCG2041063	343.55	241.62	0.7	1.42	0	0.25	130	98	1206.16	479.25	293.35	173.56	7890.27	0	2
100566	hCG32351.3	497.74	209.27	0.42	2.38	0	0.36	126	133	1579.11	438.56	333.25	142.81	6458.06	0	2
100569	hCG1746344.3	168.71	168.71	0.47	-2.13	1	0.13	109	67	879.45	1531.07	-601.54	198.14	7939.68	0	1
100570	hCG15955.3	3524.9	202.92	0.07	17.37	0	2.57	198	37	557.23	1204.38	3260.71	172.05	10606.35	0	2
100572	hCG15026.2	154.46	154.46	1.35	0.74	1	0.11	42	95	1176.37	818.25	0.68	164.38	6982.57	0	1
100575	hCG18387.2	382.93	146.58	0.39	2.61	0	0.28	101	105	1283.79	1447.07	435.17	169.31	7619.08	0	1
100583	hCG1810883.4	195.25	195.25	1.06	-0.95	1	0.14	121	133	1579.46	385.38	-245.18	160.37	6740.38	0	2
100589	hCG2012437.2	8998.98	170.41	0.04	52.81	0	6.57	204	71	919.64	1267.57	10505.66	191.14	18373.26	0	2
100591	hCG40483.3	11229.11	570.8	0.06	19.67	0	8.19	204	43	621.99	1267.71	13724.42	259.52	24862.81	0	2
100594	hCG39312.3	1121.43	990.78	0.88	1.13	0	0.83	71	43	623.09	1127.44	1289.01	248.77	12108.68	0	1
100596	hCG20141.2	3852.85	267.62	0.09	14.4	0	2.87	38	4	208.82	775.7	3071.92	155.82	9457.76	0	1
100608	hCG2040839	192.45	192.45	1.65	0.61	1	0.14	74	90	1122.09	1158.52	16.7	180.57	7746.62	0	1
100611	hCG2041947	158.31	158.31	0.53	-1.89	1	0.12	27	114	1379.1	659.04	-435.17	159.48	6319.91	0	1
100627	hCG2017591	311235.01	3369.69	0.03	92.36	0	227.13	124	136	1610.92	417.46	260585.09	423.13	272205.12	0	2
100628	hCG27610.2	133.03	133.03	13.48	-0.07	1	0.1	71	139	1644.94	1127.79	-30.46	133.57	5522.22	0	1
100629	hCG16821.4	59059.82	541.18	0.05	109.13	0	43.94	42	32	505.11	818.67	75107.91	271.69	83894.12	0	1
100635	hCG1641463.2	3821.73	741.99	0.2	5.15	0	2.79	169	30	482.1	894.8	3843.79	229.48	13939.54	0	2
100636	hCG42586.3	65451.56	1182.08	0.04	55.37	0	47.76	226	149	1748.51	1501.13	68236.94	250.29	76262.37	0	2
100639	hCG38029.4	5086.87	418.73	0.09	12.15	0	3.71	128	98	1206.28	458.13	4818.97	195.63	13226.34	0	2
100641	hCG22467.3	46050.12	1948.42	0.05	23.63	0	33.61	167	73	941.32	873.29	50946.07	327.21	64157.92	0	2
100642	hCG2036995	175.81	175.81	1.12	0.9	1	0.13	171	55	747.97	916.22	109.31	163.5	7237.69	0	2
100645	hCG1787345.1	217.08	217.08	7.23	0.14	1	0.16	89	34	526.57	1317.74	-44.81	158.25	6653.4	0	1
100646	hCG37527.3	228.4	228.4	3.62	-0.28	1	0.17	157	155	1812.32	767.6	-72.46	121.4	5049.18	0	2
100658	hCG22100.5	89.6	89.6	2.82	-0.35	1	0.07	203	26	440.85	1257.4	-140.82	168.49	7232.71	0	2
100659	hCG38025.3	1004.48	163.41	0.17	6.15	0	0.73	184	46	653.44	1055.21	1325.34	162.28	8318.55	0	2
100664	hCG28466.3	76202.37	1086.32	0.03	70.15	0	55.61	208	123	1472.99	1311.06	82329.64	280.31	91554.56	0	2
100671	hCG21393.2	2939.26	333.09	0.12	8.82	0	2.19	72	10	271.31	1136.77	2635.29	182.56	10312.25	0	1
100679	hCG2016357	810.13	336.89	0.42	2.4	0	0.6	69	43	623.13	1106.23	796.55	195.47	9173.48	0	1
100680	hCG21350.2	762.28	144.02	0.2	5.29	0	0.57	29	95	1175.35	679.99	771.85	170.37	7985.85	0	1
100681	hCG2002108.1	476.16	339.41	0.71	1.4	0	0.35	129	70	909.38	469.07	432.09	273.32	12759.87	0	2
100687	hCG1640875.2	1027.88	248.43	0.24	4.14	0	0.75	223	134	1589.74	1469.04	948.23	158.34	7775.84	0	2
100689	hCG1812840.2	5048.17	236.65	0.07	21.33	0	3.76	10	137	1623.84	478.59	3865.14	148.52	9847.02	0	1
100691	hCG23910.2	5955.03	255.36	0.05	23.32	0	4.35	234	85	1068.94	1586.1	5997.9	214.34	15258.19	0	2
100694	hCG40629.3	3827.19	168.81	0.07	22.67	0	2.85	27	97	1196.7	658.67	4041.16	173.51	11209.56	0	1
100702	hCG1643440.3	286273.42	3725.03	0.03	76.85	0	208.91	181	77	983.98	1022.85	381064.73	584.26	400363.49	0	2
100709	hCG30823.3	5612.72	155.01	0.06	36.21	0	4.18	10	37	557.52	477.94	6499.31	180.14	13842.64	0	1
100710	hCG28028.3	59368.13	750.5	0.03	79.11	0	43.32	191	155	1812.14	1129.17	51291.94	221.71	58469.18	0	2
100717	hCG1786283.1	555.14	475.41	0.86	1.17	0	0.41	53	35	536.95	935.94	626.36	190.91	8800.63	0	1
100719	hCG2021815	211.32	211.32	1.11	0.9	1	0.16	15	152	1781.55	532.47	52.88	153.39	6521.57	0	1
100722	hCG1820472.1	1427.63	198.75	0.15	7.18	0	1.06	8	157	1833.4	458.64	1263.23	137.01	6882.29	0	1
100727	hCG1645872.2	347.65	347.65	29.48	-0.03	1	0.25	218	158	1842.59	1416.06	-67.03	131.82	5555.66	0	2
100736	hCG39613.3	175.98	175.98	1.01	-0.99	1	0.13	129	106	1292.27	469.37	-277	166.47	6999.94	0	2
100747	hCG39706.3	230.08	230.08	4.14	0.24	1	0.17	97	62	825.77	1403.02	-64.37	188.96	8052.85	0	1
100748	hCG39335.3	2065.14	467.01	0.23	4.42	0	1.54	32	126	1506.39	712.27	1938.64	176.9	9389.45	0	1
100757	hCG40698.2	11489.93	233.14	0.05	49.28	0	8.55	115	84	1060.56	1594.94	9731.29	222.04	18928.06	0	1
100762	hCG401212.3	156.72	126.77	0.81	1.24	0	0.11	214	7	240.81	1374.28	73.99	164.98	7275.53	0	2
100765	hCG16829.3	6799.95	196	0.04	34.69	0	4.96	189	147	1727.77	1108.24	6163.55	155.11	12477.72	0	2
100771	hCG2033271.2	1399902.61	26927.54	0.04	51.99	0	1021.59	133	126	1504.47	512.87	1207246.46	1709.29	1279740.2	0	2
100777	hCG14908.2	10637.81	234.14	0.05	45.43	0	7.91	23	13	303.4	615.89	12369.01	182.93	19505.06	0	1
100781	hCG1643344.2	220	220	1	-1	1	0.16	3	9	261.89	405.31	-434.52	164.95	6573.82	0	1
100787	hCG2040550	1722	1722	4.43	-0.23	1	1.28	94	141	1665.95	1371.23	-239.35	198.98	8339.76	0	1
100788	hCG1820609.2	1262.62	337.65	0.27	3.74	0	0.92	138	1	176.26	564.23	816.8	152.3	7362.78	0	2
100794	hCG1775175.1	485.82	155.77	0.32	3.12	0	0.36	26	8	250.65	647.86	498.25	153.73	6954.61	0	1
100801	hCG1811890.1	413.64	413.64	1.15	0.87	1	0.31	57	58	783.2	977.95	191.32	166.6	7264.18	0	1
100812	hCG1983949	1048.17	332.88	0.32	3.15	0	0.76	144	137	1621.84	629.68	969.93	172.51	8476.83	0	2
100814	hCG1643287.3	619.77	359.64	0.58	1.72	0	0.46	67	49	687	1084.6	592.79	189.79	8717.79	0	1
100819	hCG19396.3	954.47	128.38	0.14	7.43	0	0.71	91	146	1719	1339.15	758.62	135.67	6352.6	0	1
100825	hCG1739403.3	2400.89	95.59	0.05	25.12	0	1.75	142	11	282.4	608.29	2822.6	160.75	9644.16	0	2
100826	hCG2004404	516939	5106.07	0.03	101.24	0	377.24	194	77	983.66	1161.07	474608.77	590.68	491971.46	0	2
100830	hCG1641328.2	311.35	110.79	0.36	2.81	0	0.23	103	13	305.66	1466.65	272.21	168.94	7448.62	0	1
100837	hCG21867.3	156.74	156.74	17.68	-0.06	1	0.11	229	68	887.49	1532.74	-68.86	167.42	7253.19	0	2
100840	hCG19421.2	67618.92	836.65	0.05	80.82	0	50.3	97	36	547.79	1402.96	56520.61	253.09	65107.38	0	1
100845	hCG37756.2	45107.33	531.27	0.05	84.9	0	33.56	75	59	793.68	1170.09	42981.83	247.67	51924.33	0	1
100857	hCG26478.2	346.96	211.63	0.61	1.64	0	0.25	222	135	1600.45	1458.74	209.12	159.92	7160.57	0	2
100869	hCG1799183.1	101.04	101.04	1.17	-0.86	1	0.08	104	68	890.08	1477.99	-326.81	197.35	8177.33	0	1
100876	hCG2040341	176.75	176.75	0.21	-4.74	131073	0.13	123	150	1759.35	406.27	-731.6	140.51	5306.58	0	2
100883	hCG2041662	125.65	125.65	0.37	-2.76	1	0.09	46	61	814.78	860.14	-471.77	163.94	6489.46	0	1
100884	hCG17740.3	998.17	285.9	0.29	3.49	0	0.74	78	13	303.07	1201.53	767.36	157.47	7381.41	0	1
100890	hCG1995879	1040.73	133	0.14	7.83	0	0.77	44	101	1239.39	840.07	1289.33	166.82	8307.01	0	1
100892	hCG2024637.2	5585.29	408.41	0.08	13.68	0	4.08	139	23	409.41	575.43	3474.46	177.76	11085.17	0	2
100894	hCG2043516	342740.68	4353.52	0.03	78.73	0	250.12	151	98	1207.54	704.02	309528.31	484.41	323979.32	0	2
100901	hCG2043527	49099.2	833.88	0.05	58.88	0	36.53	92	124	1484.89	1350.8	44611.58	266.99	54531.5	0	1
100912	hCG2041182	1218.78	181.39	0.15	6.72	0	0.89	188	122	1462.35	1098.1	1385.38	154.06	7977.76	0	2
100914	ENST00000326308	7360.75	209.72	0.06	35.1	0	5.48	106	129	1538.28	1499.37	6664.07	165.5	13284.41	0	1
100925	hCG1811231.5	272.75	272.75	0.56	-1.78	1	0.2	176	108	1312.46	969.81	-453.41	181.48	7538.04	0	2
100935	hCG29879.2	150.44	150.44	1.22	0.82	1	0.11	69	29	472.36	1105.43	-3.22	155.75	6578.86	0	1
100939	hCG32514.4	7882.04	529.84	0.08	14.88	0	5.86	96	89	1112.79	1393.67	6480.26	260	17617.31	0	1
100942	hCG24781.3	4007.08	372.64	0.1	10.75	0	2.92	142	21	388.32	607.63	4929.28	180.12	12570.1	0	2
100943	hCG2020143	9797.33	309.74	0.04	31.63	0	7.15	223	51	706.76	1469.12	12041.7	199.8	20263.61	0	2
100945	hCG1744022.1	6644.14	786.93	0.13	8.44	0	4.94	54	91	1133.36	945.91	5074.9	204.4	13653.67	0	1
100949	hCG401265.3	3502.75	87.05	0.06	40.24	0	2.61	22	147	1729.84	605.75	3635.17	145.09	9467.43	0	1
100951	hCG2036633	13876.13	225.7	0.04	61.48	0	10.13	202	46	654.05	1246.42	18237.31	205.94	26436.5	0	2
100952	hCG172506.2	539.79	180.91	0.34	2.98	0	0.4	73	92	1143.58	1147.9	456.05	172.29	7777.75	0	1
100955	hCG17419.3	35752.48	531.59	0.04	67.26	0	26.09	143	16	335.22	618.77	42951.46	222.81	50699.87	0	2
100963	hCG38903.2	7210.91	386.43	0.06	18.66	0	5.26	157	95	1175.64	767.92	5443.03	192.64	13670.29	0	2
100966	hCG1998970.1	16148.16	334.01	0.05	48.35	0	12.01	16	56	762.12	541.4	11550.08	182.73	18724.62	0	1
100969	hCG2025883	21451.4	441.45	0.04	48.59	0	15.65	224	70	908.98	1479.87	29838.62	235.69	39021.24	0	2
100972	hCG1980622.1	487.36	487.36	1.08	0.93	1	0.36	159	73	941.33	788.1	330.69	179.03	8186.47	0	2
100983	hCG32417.3	236.52	232.12	0.98	1.02	0	0.18	2	48	677.15	393.86	181.55	176.4	7708.78	0	1
100984	hCG2041530	3785.63	274.32	0.09	13.8	0	2.82	95	47	665.52	1382.64	3700.51	183.14	11344.6	0	1
100989	hCG21211.3	955.28	149.49	0.16	6.39	0	0.71	69	141	1665.96	1105.79	812.96	139.07	6562.35	0	1
100993	hCG1744634.1	6198.84	282.5	0.06	21.94	0	4.52	148	26	441.02	671.62	7206.19	195.83	15494.17	0	2
100996	hCG2042518	345.79	345.79	4.49	-0.22	1	0.25	168	6	229.51	883.62	-12.22	153.9	6664.73	0	2
100997	hCG1775444.2	2007.33	147.27	0.09	13.63	0	1.49	85	62	825.65	1275.35	2526.08	234.11	12614.86	0	1
101011	hCG31839.2	438.11	237.31	0.54	1.85	0	0.32	192	56	759.74	1140.3	486.36	176.82	8227.61	0	2
101012	hCG21954.3	3881.61	277.48	0.09	13.99	0	2.89	24	132	1570.23	627.04	4468.02	170.26	11455.4	0	1
101018	hCG2040252	3492.33	239.2	0.08	14.6	0	2.6	71	1	176.91	1126.21	3250.66	146.74	9189.33	0	1
101019	hCG401224.3	1906.41	115.42	0.07	16.52	0	1.39	226	46	653.57	1500.82	2052.51	156.71	8728.67	0	2
101020	hCG1775524.2	7346.67	292.05	0.05	25.16	0	5.36	198	116	1398.44	1204.71	5806.78	168.31	12808.32	0	2
101026	hCG16871.3	6255.04	272.85	0.05	22.93	0	4.56	126	25	430.58	437.37	7401.68	182.89	15033.46	0	2
