Probe_ID	Gene_ID	Signal_P/8a-1_OKhymenets_220905	SDEV_P/8a-1_OKhymenets_220905	CV_P/8a-1_OKhymenets_220905	S_N_P/8a-1_OKhymenets_220905	Flags_P/8a-1_OKhymenets_220905	Assay_Normalized_Signal_P/8a-1_OKhymenets_220905	Row_P/8a-1_OKhymenets_220905	Column_P/8a-1_OKhymenets_220905	X_P/8a-1_OKhymenets_220905	Y_P/8a-1_OKhymenets_220905	CL_Sig_P/8a-1_OKhymenets_220905	CL_Sig_Error_P/8a-1_OKhymenets_220905	CL_Raw_P/8a-1_OKhymenets_220905	CL_Raw_SDEV_P/8a-1_OKhymenets_220905	Image_Area_P/8a-1_OKhymenets_220905
100079	hCG2012240	12430.82	317.72	0.05	39.13	0	15.05	81	7	246.25	1249.08	13227.94	138.98	18825.69	0	1
100089	hCG22245.3	1880.75	304.69	0.17	6.17	0	2.28	13	134	1597.12	522.03	1650.92	125.9	7604.42	0	1
100093	hCG17268.3	606	132.42	0.22	4.58	0	0.78	204	90	1130.06	1280.33	623.33	168.38	6472.54	0	2
100095	hCG1817887.1	510.17	510.17	0.95	-1.05	1	0.62	7	35	544.14	459.25	-826.7	183.45	8471.53	0	1
100100	hCG2005880	20053.15	316.62	0.05	63.33	0	24.27	101	23	421.47	1460.98	24794.56	174.53	31724.31	0	1
100102	hCG2042982	153.65	153.65	1.34	-0.75	1	0.2	211	11	290.2	1354.8	-196.49	161.68	5430.92	0	2
100103	hCG19199.3	188	188	1.07	-0.94	1	0.23	45	4	216.12	865.34	-351.84	110.53	4903.95	0	1
100105	hCG1652330.2	181.11	181.11	1.1	0.91	1	0.22	43	23	417.04	844.03	204.74	117.18	5810.86	0	1
100111	hCG22936.3	147.43	147.43	0.32	-3.12	131073	0.19	142	56	767.32	623.74	-802.77	209.05	6599.14	0	2
100117	hCG2040797	174.58	174.58	0.65	-1.53	1	0.22	214	108	1321.82	1386.77	-161.99	163.79	5544.77	0	2
100120	hCG2006054	24389.94	335.64	0.05	72.67	0	31.39	131	82	1044.01	506.87	29328.87	260.22	37686.34	0	2
100130	hCG1818621.1	26478.63	427	0.05	62.01	0	32.05	30	117	1420.57	704.91	30456.36	185.15	37652.73	0	1
100137	hCG18905.3	198147.7	1903.23	0.04	104.11	0	255	156	84	1069.68	770.97	186573	398.19	196597.14	0	2
100145	hCG1777941.2	1200.46	243.95	0.21	4.92	0	1.54	175	2	196.7	972.36	1186.25	157.17	6582.64	0	2
100146	hCG2042386	3317.82	137.27	0.06	24.17	0	4.27	146	111	1356.43	664.42	5099.69	215.47	12547.56	0	2
100151	hCG37749.3	300.78	300.78	1.06	-0.94	1	0.39	214	109	1332.04	1386.54	-173	160.54	5412.16	0	2
100159	hCG18119.3	160.92	160.92	1.91	0.52	1	0.21	145	131	1565.05	655.82	76.85	193.89	6908.09	0	2
100160	hCG1643047.3	224.7	224.7	1.33	-0.75	1	0.27	12	37	566.92	511.29	-212.94	134.99	6406.01	0	1
100172	hCG1984846	1156.54	165.86	0.15	6.97	0	1.49	216	27	460.22	1408.11	855.7	168.22	6687.1	0	2
100181	hCG1644761.3	4062.45	371.1	0.1	10.95	0	4.92	90	139	1651.26	1342.12	4366.5	128.68	10214.28	0	1
100182	hCG1817349.1	90.93	90.93	0.56	-1.8	1	0.12	216	125	1504.54	1407.7	-194.73	164.01	5520.13	0	2
100184	hCG19707.3	4469.35	263.3	0.07	16.97	0	5.41	74	27	464.16	1172.63	5110.44	132.85	11133.43	0	1
100195	hCG19232.3	13346.6	327.24	0.05	40.79	0	17.18	157	48	683.66	783.54	10614.54	216.83	17901.7	0	2
100214	hCG1773993.2	1558.79	101.91	0.08	15.3	0	2.01	222	138	1641.38	1473.38	1368.32	159.99	6862.29	0	2
100215	hCG19658.3	2191.49	142.33	0.08	15.4	0	2.65	38	75	973.71	788.87	1717.55	123.4	7522.21	0	1
100216	hCG16896.2	373.08	158.91	0.43	2.35	0	0.45	86	44	641.31	1300.84	466.89	141.18	7389.87	0	1
100244	hCG38837.3	526.39	168.64	0.32	3.12	0	0.68	229	69	910.76	1547.42	665.24	177.23	6845.67	0	2
100249	hCG2042122	98106.17	1084.45	0.04	90.47	0	126.25	186	147	1738	1088.05	99240.76	318.85	107893.36	0	2
100259	hCG1990058	1412.51	120.97	0.1	11.68	0	1.82	201	36	554.12	1249.27	1605.99	173.56	7603.82	0	2
100260	hCG2041407	648.7	210.59	0.33	3.08	0	0.83	176	109	1330.5	984.34	371.41	200.27	7429.65	0	2
100269	hCG2042042	398.77	398.77	0.64	-1.56	1	0.48	94	93	1161.02	1385	-592.59	141.26	6374.09	0	1
100277	hCG1746386.2	158.65	158.65	1.44	-0.69	1	0.2	210	73	949.43	1345.29	-291.46	191.32	6447.16	0	2
100278	hCG2043255	686.53	195.63	0.29	3.51	0	0.83	48	31	502.08	897.04	913.32	127.4	7023.09	0	1
100288	hCG15198.3	134.73	134.73	2.11	-0.47	1	0.17	226	135	1609.22	1514.79	-110.31	178.2	6137.06	0	2
100289	NM_018661.2	240.11	240.11	1.03	-0.98	1	0.29	102	138	1643.63	1471.96	-280.48	120.94	5557.22	0	1
100295	hCG38931.2	209.44	209.44	1.39	0.72	1	0.27	145	90	1132.13	654.21	46.06	224.61	8027.44	0	2
100297	hCG1817726.2	706.59	115.88	0.17	6.1	0	0.91	126	38	576.21	450.35	880.7	212.83	8390.4	0	2
100302	hCG1997291	523.42	156.25	0.3	3.35	0	0.63	12	19	373.4	512.45	812.56	134.41	7325.54	0	1
100309	hCG2031179	219.83	219.83	0.54	-1.86	1	0.27	32	38	581.54	726.77	-459.44	126.81	5704.89	0	1
100312	hCG2029091.1	118.91	118.91	0.33	-3.09	131073	0.15	194	152	1791.93	1172.76	-293.4	172.21	5729.24	0	2
100313	hCG23912.3	13902.92	314.11	0.05	44.26	0	17.89	141	27	462.69	611.84	17344	233	25018.04	0	2
100328	hCG2041959	2705.77	374.56	0.14	7.22	0	3.48	177	146	1725.54	993.58	2081.75	182.16	8383.77	0	2
100336	hCG1780372.3	266.21	266.21	1.65	-0.61	1	0.34	192	159	1865.15	1151.47	-158.21	138.85	4610.51	0	2
100340	hCG15506.3	17651.83	723.53	0.06	24.4	0	22.72	215	91	1141.58	1397.76	11144.64	215.74	18368.64	0	2
100344	hCG18366.3	7816.97	231.66	0.05	33.74	0	10.06	224	93	1164.4	1494.66	9430.28	234.83	17464.73	0	2
100348	hCG1642034.3	228750.97	2967.38	0.04	77.09	0	276.88	31	74	961.62	714.2	259525.33	391.58	269916.77	0	1
100352	hCG1747645.1	268.67	178.96	0.67	1.5	0	0.33	6	103	1268.07	448.51	363.15	125.34	6411.83	0	1
100356	hCG17886.4	8964.16	413.71	0.06	21.67	0	11.54	219	29	481.45	1439.99	4539.88	164.04	10027.8	0	2
100357	hCG2041921	685.63	234.07	0.34	2.93	0	0.88	157	43	630.63	783.42	379.92	206.53	7672.36	0	2
100365	hCG25409.2	414.37	414.37	2.91	0.34	1	0.5	88	102	1256.46	1320.98	171.6	134.63	6756.08	0	1
100369	hCG2041004	1423.5	163	0.12	8.73	64	1.83	145	61	822.7	653.71	4821.24	223.29	12579.22	0	2
100384	hCG18067.4	17762.03	295.97	0.05	60.01	0	21.5	44	42	616.96	851.86	20228.23	159.86	26553.24	0	1
100385	hCG2004080	15792.92	292.14	0.05	54.06	0	20.32	126	5	226.96	454.64	21810.67	247.46	29907.13	0	2
100388	hCG2042134	306.25	306.25	1.76	0.57	1	0.37	114	136	1623.7	1598.98	181.61	137.25	6910.39	0	1
100390	hCG1643101.3	228785.56	3782.96	0.05	60.48	0	276.92	77	71	932.19	1205.43	148500.08	300.79	156639.41	0	1
100398	hCG2001363.1	791.71	195.46	0.25	4.05	0	0.96	27	152	1789.95	672.04	860.96	108.8	5923.01	0	1
100403	hCG2042102	8569.27	185.95	0.05	46.08	0	10.37	112	22	412.89	1577.36	8253.85	140.36	14431.07	0	1
100404	hCG24124.3	200.22	200.22	2	-0.5	1	0.26	141	136	1618.45	612.75	-158.93	190.02	6530.9	0	2
100405	hCG20078.4	1677.54	217.9	0.14	7.7	0	2.03	6	92	1148.14	450.18	1516.06	135.81	8045.47	0	1
100410	hCG41615.4	3221.08	114.53	0.06	28.12	0	4.15	226	158	1854.07	1514.69	3337.08	149.45	8320.22	0	2
100415	hCG36858.2	1087.98	234.77	0.22	4.63	0	1.4	219	152	1789.29	1439.95	650.71	161.42	6235.54	0	2
100419	hCG2014850.1	221.12	221.12	1.55	-0.65	1	0.28	163	15	331.84	844.82	-248.01	186.53	6311.28	0	2
100423	hCG2014792	31889.31	1331.68	0.06	23.95	0	41.04	217	149	1758.13	1418.84	16219.11	235.43	24032	0	2
100426	hCG1652370.4	106.35	106.35	15.39	-0.06	1	0.13	22	33	526.8	620.44	-23.9	115.87	5530.72	0	1
100430	hCG17690.3	9386.51	288.72	0.05	32.51	0	11.36	71	109	1335.11	1140.39	9387.04	157.06	16483.35	0	1
100431	hCG15153.3	1857.5	281.64	0.16	6.6	0	2.25	57	25	439.92	992.62	1442.89	126.57	7455.88	0	1
100436	hCG40675.2	321.23	321.23	0.89	-1.12	1	0.41	230	14	324.93	1557.8	-386.16	180.71	5954.88	0	2
100442	hCG1820892.1	78609.81	1176.78	0.05	66.8	0	95.15	114	157	1844.89	1597.25	53401.11	199.11	59677.12	0	1
100451	hCG201351.2	480.15	212.64	0.44	2.26	0	0.58	97	72	941.89	1418.51	368.93	134.71	6940.29	0	1
100454	hCG1782977.2	11875.7	265.7	0.05	44.7	0	14.37	91	147	1737.68	1353.52	10884.98	143.7	17020.23	0	1
100455	hCG1811005.2	779.15	204.02	0.27	3.82	0	1	181	145	1717.57	1036.07	852.19	178.17	7059.86	0	2
100458	hCG30684.3	226.25	226.25	1.83	0.55	1	0.29	167	70	916.14	887.47	-25.14	205	7225.63	0	2
100460	hCG22341.3	25764.92	528.24	0.05	48.77	0	31.19	84	101	1245.56	1277.95	24997.33	172.97	31801.55	0	1
100472	hCG1759124.2	815.52	157.96	0.2	5.16	0	0.99	32	94	1176.02	727.2	732.52	112.74	6032.33	0	1
100473	hCG1778511.1	403.7	131.21	0.33	3.08	0	0.52	226	4	219.99	1515.51	246.43	152.58	5519.19	0	2
100479	hCG2033106	216.71	154.91	0.72	1.4	0	0.26	7	2	193.99	461.27	256.61	105.05	5175.24	0	1
100485	hCG1984913	4147.07	241.45	0.07	17.18	0	5.34	154	129	1545.79	750.92	2912.43	189.17	9444.96	0	2
100492	hCG1657850.2	228.55	228.55	2.52	-0.4	1	0.29	145	146	1726.18	653.7	-222.06	188.88	6425.46	0	2
100494	hCG2041069.1	1065.11	348.82	0.33	3.05	0	1.37	233	9	274.41	1589.67	706.94	151.67	5919.86	0	2
100503	hCG2032955.1	26711.23	267.53	0.04	99.84	0	34.38	192	90	1133.7	1154.02	23494.36	219.12	30356.22	0	2
100510	hCG37606.3	8453.89	300.2	0.06	28.16	0	10.88	153	111	1358.21	738.34	8318.17	233.23	16330.82	0	2
100511	hCG1646932.4	973.49	149.49	0.16	6.51	0	1.25	231	104	1281.99	1569.44	956.83	177.12	7120.1	0	2
100513	hCG27597.3	762.59	179.61	0.24	4.25	0	0.98	225	113	1377.96	1506.54	689.74	172.15	6678.19	0	2
100524	hCG1779409.2	5462.8	176.45	0.05	30.96	0	7.03	170	58	787.43	918.65	5509.17	187.45	11860.74	0	2
100525	hCG2041071	192.19	192.19	0.75	-1.33	1	0.23	61	9	270.55	1037.62	-361.14	112.04	4977.7	0	1
100529	hCG40703.2	236.64	236.64	1.25	0.8	1	0.3	169	128	1532.36	907.99	119.11	176.55	6299.28	0	2
100537	hCG33393.3	14988.74	306.79	0.05	48.86	0	18.14	21	52	725.9	611.01	22193.97	165.83	28750.34	0	1
100543	hCG18075.3	12787.93	300.5	0.05	42.56	0	16.46	139	37	566.93	588.69	11244.7	221.38	18686.88	0	2
100547	hCG15755.3	503.71	126.85	0.26	3.97	0	0.65	225	48	684.53	1505.07	404.97	168.27	6260.7	0	2
100552	hCG39985.3	53449.65	619.28	0.04	86.31	0	68.79	170	31	498.75	920.92	68456.97	303.78	77405.09	0	2
100557	hCG2040087	530.23	530.23	5.1	-0.2	1	0.64	15	75	971.39	546.02	-103.23	135.38	6537.78	0	1
100558	hCG2041063	225.47	225.47	3.28	0.3	1	0.29	130	98	1213.96	495.96	-20.34	207.18	7311.36	0	2
100566	hCG32351.3	241.93	134.45	0.56	1.8	0	0.31	126	133	1585.29	449.61	210.35	184.12	6669.97	0	2
100569	hCG1746344.3	320.72	320.72	4.46	-0.22	1	0.39	109	67	888.28	1545.16	-102.67	139.85	6785.73	0	1
100570	hCG15955.3	2525.96	214.71	0.1	11.76	0	3.25	198	37	567.12	1218.77	1452.15	170.93	7357.39	0	2
100572	hCG15026.2	284.65	193.37	0.68	1.47	0	0.34	42	95	1182.49	832.68	334.34	114.46	5773.84	0	1
100575	hCG18387.2	423.18	423.18	1.79	0.56	1	0.51	101	105	1293.23	1460.61	388.81	162.5	8502.64	0	1
100583	hCG1810883.4	224.75	224.75	1.73	-0.58	1	0.29	121	133	1585.55	396.29	-197.07	187.22	6387.85	0	2
100589	hCG2012437.2	6568.58	138.2	0.05	47.53	0	8.45	204	71	928.39	1281.76	7889.92	191.15	14280.59	0	2
100591	hCG40483.3	5928.6	133.5	0.05	44.41	0	7.63	204	43	631.16	1280.65	7922.46	198.05	14582.76	0	2
100594	hCG39312.3	838.23	838.23	5.57	0.18	1	1.01	71	43	632.86	1141.64	272.09	158.86	8192.83	0	1
100596	hCG20141.2	4216.43	293.32	0.08	14.37	0	5.1	38	4	220.88	791.65	3506.4	116.45	8719.55	0	1
100608	hCG2040839	257.75	257.75	1.12	-0.9	1	0.31	74	90	1132.51	1175.6	-198.42	132.89	6302.55	0	1
100611	hCG2041947	353.84	353.84	1.18	-0.85	1	0.43	27	114	1388.39	673.86	-470.05	123.79	5526.37	0	1
100627	hCG2017591	259442.91	2915.86	0.04	88.98	0	333.88	124	136	1617.14	428.32	265848.23	494.9	278904.43	0	2
100628	hCG27610.2	300.45	243.22	0.81	1.24	0	0.36	71	139	1655.69	1140.48	220.14	132.23	6665.35	0	1
100629	hCG16821.4	40606.54	535.94	0.04	75.77	0	49.15	42	32	512.34	833.38	55593.09	204.73	62149.74	0	1
100635	hCG1641463.2	2652.29	456.96	0.18	5.8	0	3.41	169	30	488.12	910.81	2665.42	229.85	10750.08	0	2
100636	hCG42586.3	30822.94	547.52	0.05	56.3	0	39.67	226	149	1759.57	1514.35	31740.8	219.05	38248.34	0	2
100639	hCG38029.4	4892.31	270.84	0.07	18.06	0	6.3	128	98	1213.96	475	5729.94	223.7	13469.88	0	2
100641	hCG22467.3	27320.52	1019.3	0.06	26.8	0	35.16	167	73	948.14	887.58	29717.07	303.29	39816.09	0	2
100642	hCG2036995	473.71	179.39	0.38	2.64	0	0.61	171	55	755.83	929.28	443.16	181.77	6804.54	0	2
100645	hCG1787345.1	228.64	228.64	1.7	-0.59	1	0.28	89	34	533.15	1331.17	-147.89	130.2	6204.89	0	1
100646	hCG37527.3	250.28	250.28	1.69	0.59	1	0.32	157	155	1822.44	780.73	67.59	150.46	5269.64	0	2
100658	hCG22100.5	158.34	158.34	2.15	-0.47	1	0.2	203	26	448.3	1270.49	-260.25	179.56	6037.9	0	2
100659	hCG38025.3	745.07	95.54	0.14	7.8	0	0.96	184	46	662.14	1069.85	957.27	181.71	7293.36	0	2
100664	hCG28466.3	47285.02	459.95	0.04	102.81	0	60.85	208	123	1482.4	1322.54	56313.81	249.84	63198.1	0	2
100671	hCG21393.2	2218.7	207.43	0.1	10.7	0	2.69	72	10	282.29	1154.17	2224.61	119.86	7774.31	0	1
100679	hCG2016357	467.77	263.63	0.57	1.77	0	0.57	69	43	633.12	1120.27	492.86	130.27	6804.01	0	1
100680	hCG21350.2	589.38	204.7	0.35	2.88	0	0.71	29	95	1185.2	695.56	639.44	114.35	6041.44	0	1
100681	hCG2002108.1	466.13	290.7	0.63	1.6	0	0.6	129	70	916.12	483.6	590.22	230.69	8779.95	0	2
100687	hCG1640875.2	868.79	176.08	0.21	4.93	0	1.12	223	134	1598.38	1483.11	870.84	165.86	6612.9	0	2
100689	hCG1812840.2	2681.04	297.75	0.12	9	0	3.25	10	137	1627.61	490.62	2265.35	120.13	7825.68	0	1
100691	hCG23910.2	4269.56	130.84	0.05	32.63	0	5.49	234	85	1081.03	1599.64	3669.33	192.47	10295.43	0	2
100694	hCG40629.3	2448.03	169.2	0.08	14.47	0	2.96	27	97	1206.61	674.39	2865.5	124.58	8622.38	0	1
100702	hCG1643440.3	189683.65	1937.71	0.04	97.89	0	244.11	181	77	994.61	1035.73	229135.43	424.36	239367.8	0	2
100709	hCG30823.3	5384.65	187.87	0.05	28.66	0	6.52	10	37	565.54	490.43	6669.07	150.87	13620.88	0	1
100710	hCG28028.3	40880.34	575.19	0.05	71.07	0	52.61	191	155	1822.25	1141.48	36484.92	222.55	42941.92	0	2
100717	hCG1786283.1	314.26	314.26	2.68	-0.37	1	0.38	53	35	546.13	949.82	-77.24	134.47	6512.47	0	1
100719	hCG2021815	271.92	220.15	0.81	1.24	0	0.33	15	152	1788.28	545.68	275.13	126.36	6387.91	0	1
100722	hCG1820472.1	2241.84	175.82	0.09	12.75	0	2.71	8	157	1839.35	472.93	2291.22	126.79	8234.39	0	1
100727	hCG1645872.2	246.68	246.68	1.53	0.66	1	0.32	218	158	1851.51	1429.34	48.63	150.12	5238.3	0	2
100736	hCG39613.3	137.5	137.5	1.35	0.74	1	0.18	129	106	1299.51	482.27	31.34	218.22	7774.46	0	2
100747	hCG39706.3	204.5	204.5	2.18	0.46	1	0.25	97	62	835.57	1418.08	121.43	133.75	6661.2	0	1
100748	hCG39335.3	966.34	488.26	0.51	1.98	0	1.17	32	126	1515.41	726.59	1027.79	144.39	8081.78	0	1
100757	hCG40698.2	9204.55	481.23	0.07	19.13	0	11.14	115	84	1068.82	1610.76	7897.69	158.11	15178.69	0	1
100762	hCG401212.3	235.58	130.95	0.56	1.8	0	0.3	214	7	250.03	1386.74	137.23	158.96	5655.49	0	2
100765	hCG16829.3	7156.45	120.26	0.05	59.51	0	9.21	189	147	1738.03	1120.31	7068.69	178.44	12996.29	0	2
100771	hCG2033271.2	1425806.71	17965.81	0.04	79.36	0	1834.9	133	126	1512.8	523.67	1471848.78	1468.58	1517304.51	0	2
100777	hCG14908.2	8919.87	177.74	0.05	50.18	0	10.8	23	13	313.59	632.63	12635.15	142.57	18527.89	0	1
100781	hCG1643344.2	300.92	300.92	0.95	-1.06	1	0.36	3	9	266.51	419.8	-307.61	123.5	5672.92	0	1
100787	hCG2040550	2810.07	1399.89	0.5	2.01	0	3.4	94	141	1675.38	1385.43	2501.04	184.51	11694.74	0	1
100788	hCG1820609.2	1175.81	264.06	0.23	4.45	0	1.51	138	1	186.6	582.32	805.78	172.32	6794.26	0	2
100794	hCG1775175.1	101.08	101.08	2.92	-0.34	1	0.12	26	8	261.16	664.4	-50.87	124.16	5966.46	0	1
100801	hCG1811890.1	395.39	352.89	0.89	1.12	0	0.48	57	58	788.87	990.2	244.07	128.26	6465.49	0	1
100812	hCG1983949	1307.48	254.39	0.2	5.14	0	1.68	144	137	1628.53	645.3	1314.42	190.35	7960.51	0	2
100814	hCG1643287.3	674.29	257.65	0.38	2.62	0	0.82	67	49	696.86	1099.07	780.08	143.47	7803.49	0	1
100819	hCG19396.3	922.29	228.32	0.25	4.04	0	1.12	91	146	1726.68	1353.62	836.07	128.86	7035.97	0	1
100825	hCG1739403.3	1126.72	162.93	0.15	6.92	0	1.45	142	11	292.32	622.56	1564.05	187.66	8097.96	0	2
100826	hCG2004404	334101.67	3298.61	0.04	101.29	0	429.96	194	77	995.64	1173.59	252332.23	420.28	261644.7	0	2
100830	hCG1641328.2	239.11	239.11	2.01	0.5	1	0.29	103	13	312.97	1483.27	158.47	124.18	6160.86	0	1
100837	hCG21867.3	354.92	86.33	0.25	4.11	0	0.46	229	68	899.62	1547	337.67	175.69	6475.74	0	2
100840	hCG19421.2	54723.76	831.27	0.05	65.83	0	66.24	97	36	555.66	1416.17	42660.85	207.32	50485.49	0	1
100845	hCG37756.2	30798.33	478.85	0.05	64.32	0	37.28	75	59	805	1183.69	28142.14	181.8	35293.51	0	1
100857	hCG26478.2	283.76	121.06	0.43	2.34	0	0.37	222	135	1609.28	1472.22	169.87	163.87	5871.01	0	2
100869	hCG1799183.1	201.45	201.45	1.33	0.75	1	0.24	104	68	898.9	1492.09	176.57	129.93	6497.88	0	1
100876	hCG2040341	135.06	135.06	5.15	0.19	1	0.17	123	150	1765.96	420.06	-49.97	159.46	5493.83	0	2
100883	hCG2041662	190.99	190.99	2.86	-0.35	1	0.23	46	61	823.75	874.18	-83.69	120.05	5703.73	0	1
100884	hCG17740.3	411.17	411.17	1.74	0.58	1	0.5	78	13	314.15	1218.3	179.39	120.27	5961.51	0	1
100890	hCG1995879	487.82	189.96	0.39	2.57	0	0.59	44	101	1246.47	854.56	607.62	130.76	6934.32	0	1
100892	hCG2024637.2	4885.1	236.88	0.06	20.62	0	6.29	139	23	418.55	588.9	3572.22	196.54	10358.43	0	2
100894	hCG2043516	244619.57	2754.35	0.04	88.81	0	314.81	151	98	1217.03	717.63	250121.43	444.49	260891.54	0	2
100901	hCG2043527	45384.01	1477.63	0.05	30.71	0	54.93	92	124	1494.09	1363.66	46364.16	270.15	58233.15	0	1
100912	hCG2041182	1534.33	251.97	0.17	6.09	0	1.97	188	122	1470.9	1112.1	1784.84	192.45	8490.42	0	2
100914	ENST00000326308	4141.81	388.9	0.1	10.65	0	5.01	106	129	1547.92	1514.69	4130.17	158.13	11713.52	0	1
100925	hCG1811231.5	251.39	251.39	0.55	-1.82	1	0.32	176	108	1319.65	984.76	-568.01	197.46	6400.58	0	2
100935	hCG29879.2	240.18	240.18	0.97	-1.03	1	0.29	69	29	484.06	1119.58	-347.84	128.7	5922.42	0	1
100939	hCG32514.4	4266	603.92	0.15	7.06	0	5.16	96	89	1119	1406.62	3951.43	160.61	11691.34	0	1
100942	hCG24781.3	2750.3	136.55	0.07	20.14	0	3.54	142	21	399.05	622.82	4522.79	194.24	11179.87	0	2
100943	hCG2020143	4772.21	306.89	0.08	15.55	0	6.14	223	51	716.27	1484.18	4298.04	176.26	10272.3	0	2
100945	hCG1744022.1	5655.85	986.99	0.18	5.73	0	6.85	54	91	1141.33	960.21	5287.72	145.25	12027.93	0	1
100949	hCG401265.3	2244.25	191.09	0.1	11.74	0	2.72	22	147	1737.08	618.93	2278.71	126.63	8213	0	1
100951	hCG2036633	6223.62	226.38	0.06	27.49	0	8.01	202	46	662.98	1259.42	7854.84	182.02	13887.19	0	2
100952	hCG172506.2	334.71	334.71	1.04	0.96	1	0.41	73	92	1153.53	1164.78	257.44	136.54	6939.92	0	1
100955	hCG17419.3	22855.97	254.6	0.04	89.77	0	29.41	143	16	345.23	633.08	27766.88	228.19	34838.2	0	2
100963	hCG38903.2	4122.06	215.11	0.07	19.16	0	5.3	157	95	1186.47	781.44	3200.35	215.35	10716.04	0	2
100966	hCG1998970.1	9479.41	321.58	0.05	29.48	0	11.47	16	56	767.85	553.8	6681.93	133.15	12569.44	0	1
100969	hCG2025883	11968.32	216.68	0.05	55.24	0	15.4	224	70	921.21	1494.61	16543.73	194.98	22698.15	0	2
100972	hCG1980622.1	271.38	271.38	0.49	-2.04	1	0.35	159	73	951.68	802.12	-438.13	200.82	6656.04	0	2
100983	hCG32417.3	224.3	224.3	1.11	0.9	1	0.27	2	48	681.61	407.14	215.46	132.84	6695.96	0	1
100984	hCG2041530	1484.92	206.25	0.15	7.2	0	1.8	95	47	674.72	1395.83	1579.85	148.45	8816.75	0	1
100989	hCG21211.3	293.67	282.67	0.96	1.04	0	0.36	69	141	1675.08	1120.22	272.28	118.96	5970.9	0	1
100993	hCG1744634.1	5239.76	184.2	0.06	28.45	0	6.74	148	26	452.31	686.04	8078.8	204.2	14972.93	0	2
100996	hCG2042518	592.1	159.41	0.27	3.71	0	0.76	168	6	236.95	897.76	602.55	175.1	6705.46	0	2
100997	hCG1775444.2	1275.88	188.37	0.15	6.77	0	1.54	85	62	833.82	1290.12	1584.2	141.87	8449.52	0	1
101011	hCG31839.2	279.47	279.47	2.57	0.39	1	0.36	192	56	770.1	1154.26	99.23	189.3	6758.1	0	2
101012	hCG21954.3	2516.49	163.68	0.08	15.37	0	3.05	24	132	1577.29	642.74	3028.76	130.28	9101.55	0	1
101018	hCG2040252	4920.03	592.91	0.13	8.3	0	5.96	71	1	187.15	1143.44	4961.97	126.52	10622.46	0	1
101019	hCG401224.3	1163.24	87.17	0.09	13.34	0	1.5	226	46	663.22	1515.37	1201.96	159.87	6700.32	0	2
101020	hCG1775524.2	6864.25	478.48	0.08	14.35	0	8.83	198	116	1407.56	1218.41	3565.26	183.8	9862.95	0	2
101026	hCG16871.3	3207.49	122.02	0.06	26.29	0	4.13	126	25	438.21	450.73	5223.63	208.43	12397.19	0	2
