Probe_ID	Gene_ID	Signal_P/2a-1_OKhymenets_220905	SDEV_P/2a-1_OKhymenets_220905	CV_P/2a-1_OKhymenets_220905	S_N_P/2a-1_OKhymenets_220905	Flags_P/2a-1_OKhymenets_220905	Assay_Normalized_Signal_P/2a-1_OKhymenets_220905	Row_P/2a-1_OKhymenets_220905	Column_P/2a-1_OKhymenets_220905	X_P/2a-1_OKhymenets_220905	Y_P/2a-1_OKhymenets_220905	CL_Sig_P/2a-1_OKhymenets_220905	CL_Sig_Error_P/2a-1_OKhymenets_220905	CL_Raw_P/2a-1_OKhymenets_220905	CL_Raw_SDEV_P/2a-1_OKhymenets_220905	Image_Area_P/2a-1_OKhymenets_220905
100172	hCG1984846	790.89	267.86	0.34	2.95	0	1.13	216	27	471.1	1385.16	542.26	120.27	5097.88	0	2
100181	hCG1644761.3	2036.42	160.89	0.09	12.66	0	2.49	90	139	1662.86	1319.55	2143.17	103.11	7845.2	0	1
100182	hCG1817349.1	660.83	167.88	0.26	3.94	0	0.95	216	125	1515.84	1384.15	611.36	126.5	5433.73	0	2
100184	hCG19707.3	4984.02	128.95	0.06	38.65	0	6.09	74	27	475.68	1149.78	4821.32	97.13	9595.97	0	1
100195	hCG19232.3	9714.9	269.1	0.06	36.1	0	13.91	157	48	694.73	760.37	6756.56	153.9	12383.57	0	2
100214	hCG1773993.2	687.88	55.86	0.1	12.32	0	0.98	222	138	1652.51	1450.2	751.1	126.3	5554.69	0	2
100215	hCG19658.3	1422.93	226.2	0.17	6.29	0	1.74	38	75	985.01	765.75	1034.17	90.14	5944.96	0	1
100216	hCG16896.2	117.1	117.1	1.02	0.98	1	0.14	86	44	652.5	1277.1	163.87	94.22	5528.27	0	1
100244	hCG38837.3	272.23	109.5	0.41	2.49	0	0.39	229	69	920.52	1523.42	250.35	118.22	4738.64	0	2
100249	hCG2042122	72523.8	793.08	0.06	91.45	0	103.81	186	147	1748.99	1065.22	79594.23	243.67	85825.35	0	2
100259	hCG1990058	1342.81	120.9	0.11	11.11	0	1.92	201	36	565.38	1226.42	1630.2	127.84	6435.02	0	2
100260	hCG2041407	199.9	199.9	1.09	-0.92	1	0.29	176	109	1341.65	961.59	-195.02	149.28	5653.63	0	2
100269	hCG2042042	209.78	209.78	1.23	-0.82	1	0.26	94	93	1172.8	1362.78	-157.17	109.19	6312.88	0	1
100277	hCG1746386.2	123.91	97.93	0.79	1.27	0	0.18	210	73	960.49	1322.45	130.41	125.68	4951.7	0	2
100278	hCG2043255	803.75	44.69	0.08	17.98	0	0.98	48	31	513.39	873.78	1038.38	95.03	6314.03	0	1
100288	hCG15198.3	146.92	146.92	0.76	-1.32	1	0.21	226	135	1620.46	1491.97	-230.14	119.99	4356.82	0	2
100289	NM_018661.2	97.43	97.43	0.63	-1.6	1	0.12	102	138	1654.81	1448.76	-239.74	86.96	4622.75	0	1
100295	hCG38931.2	301.11	100.01	0.34	3.01	0	0.43	145	90	1143.26	630.92	345.85	146.12	6037.17	0	2
100297	hCG1817726.2	360.89	84.35	0.24	4.28	0	0.52	126	38	587.24	427.32	493.77	142.46	6017.5	0	2
100302	hCG1997291	406.77	58.87	0.15	6.91	0	0.5	12	19	384.86	489.1	390.29	81.25	4758.98	0	1
100309	hCG2031179	595.13	146.11	0.25	4.07	0	0.73	32	38	592.97	703.02	409.94	94.23	5731	0	1
100312	hCG2029091.1	158.57	158.57	24.43	-0.04	1	0.23	194	152	1802.82	1150.26	20.99	126.25	4876.24	0	2
100313	hCG23912.3	12418.47	164.48	0.06	75.5	0	17.78	141	27	474.14	588.23	15154.26	167.82	20907.31	0	2
100328	hCG2041959	214.31	214.31	1.33	0.75	1	0.31	177	146	1736.54	970.79	42.51	131.4	5119.1	0	2
100336	hCG1780372.3	212.12	212.12	1.27	0.79	1	0.3	192	159	1875.59	1128.48	45.67	118.29	4553.08	0	2
100340	hCG15506.3	13575.13	456.72	0.07	29.72	0	19.43	215	91	1153.34	1374.15	9020.58	159.4	14758.41	0	2
100344	hCG18366.3	7749.81	319.82	0.07	24.23	0	11.09	224	93	1175.51	1471.52	10518.31	191.4	17647.43	0	2
100348	hCG1642034.3	230155	3693.78	0.05	62.31	0	281.25	31	74	972.94	691.51	250435.38	362.22	259970.42	0	1
100352	hCG1747645.1	300.57	65.04	0.22	4.62	0	0.37	6	103	1279.29	425.62	379.8	93.42	5647.74	0	1
100356	hCG17886.4	7760.16	280.92	0.07	27.62	0	11.11	219	29	492.35	1416.95	3596.69	121.73	7974.24	0	2
100357	hCG2041921	857.76	203.53	0.24	4.21	0	1.23	157	43	642.07	760.08	609.64	137.33	5902.97	0	2
100365	hCG25409.2	247.59	247.59	1.25	0.8	1	0.3	88	102	1268.11	1297.36	47.23	112.27	6732.54	0	1
100369	hCG2041004	178.36	106.79	0.6	1.67	0	0.26	145	61	834.03	630.47	278.69	135.1	5499.27	0	2
100384	hCG18067.4	20128.78	259.64	0.05	77.52	0	24.6	44	42	629.29	828.8	20576.07	134.11	26052.9	0	1
100385	hCG2004080	12397.55	178.89	0.06	69.3	0	17.75	126	5	237.29	431.28	19107.33	153.28	23844.4	0	2
100388	hCG2042134	621.86	176.89	0.29	3.52	0	0.76	114	136	1634.83	1575.95	338.28	95.44	5759.91	0	1
100390	hCG1643101.3	189483.58	2935.68	0.05	64.55	0	231.55	77	71	943.76	1182.17	133879.42	270.52	141417.98	0	1
100398	hCG2001363.1	376.45	67.38	0.19	5.59	0	0.46	27	152	1801.23	649.11	398.81	85.4	5073.22	0	1
100403	hCG2042102	3724.08	137.05	0.06	27.17	0	4.55	112	22	423.79	1554.19	3320.11	94.35	8143.06	0	1
100404	hCG24124.3	372.63	113.22	0.31	3.29	0	0.53	141	136	1629.74	589.53	372.64	134.43	5556.82	0	2
100405	hCG20078.4	1144.24	143.15	0.14	7.99	0	1.4	6	92	1159.88	427.08	1002.6	92.94	6127.63	0	1
100410	hCG41615.4	4637.63	118.9	0.06	39	0	6.64	226	158	1863.62	1490.74	5043.2	126.1	9506.21	0	2
100415	hCG36858.2	556.5	223.52	0.41	2.49	0	0.8	219	152	1800.24	1417.18	461.07	121.7	5085.57	0	2
100419	hCG2014850.1	172.18	172.18	2.94	0.34	1	0.25	163	15	343.05	821.84	75.97	118.63	4596.76	0	2
100423	hCG2014792	33238.54	1234.25	0.07	26.93	0	47.58	217	149	1768.97	1396.33	19706.55	216.79	27565.31	0	2
100426	hCG1652370.4	316.52	80.65	0.26	3.92	0	0.39	22	33	537.68	597.3	353.25	84.69	4984.41	0	1
100430	hCG17690.3	8470.84	231.43	0.06	36.6	0	10.35	71	109	1346.8	1117.94	8215.37	137.4	15734.34	0	1
100431	hCG15153.3	1596.06	194.75	0.13	8.2	0	1.95	57	25	451.18	969.5	1168.14	96.78	6552.72	0	1
100436	hCG40675.2	308.24	308.24	0.82	-1.22	1	0.44	230	14	336.03	1534.29	-284.82	129.77	4724.07	0	2
100442	hCG1820892.1	89688.67	1328.62	0.05	67.51	0	109.6	114	157	1855.18	1574.06	48671.48	177.97	54714.55	0	1
100451	hCG201351.2	1034.86	125.4	0.13	8.25	0	1.26	97	72	952.83	1395.11	724.08	100.46	6451.06	0	1
100454	hCG1782977.2	7510.5	156.24	0.06	48.07	0	9.18	91	147	1747.89	1330.41	7137.31	108.29	12438.34	0	1
100455	hCG1811005.2	470.97	197.09	0.42	2.39	0	0.67	181	145	1728.23	1012.82	528.94	141.9	6025.97	0	2
100458	hCG30684.3	210.94	210.94	1.57	0.64	1	0.3	167	70	927.32	864.43	223.73	148.03	6004.73	0	2
100460	hCG22341.3	22375.4	331.12	0.05	67.58	0	27.34	84	101	1257.07	1255.27	22443.51	148.84	29090.33	0	1
100472	hCG1759124.2	624.24	97.87	0.16	6.38	0	0.76	32	94	1187.41	704.11	498	96.23	5953.3	0	1
100473	hCG1778511.1	144.04	144.04	1.44	0.7	1	0.21	226	4	231.17	1492.57	112.58	111.69	4329.61	0	2
100479	hCG2033106	106.14	106.14	0.97	-1.03	1	0.13	7	2	204.91	437.16	-149.09	80.74	4258.37	0	1
100485	hCG1984913	1422.62	198.5	0.15	7.17	0	2.04	154	129	1557.23	727.52	1051.85	134.02	6170.94	0	2
100492	hCG1657850.2	156.71	156.71	1.21	0.83	1	0.22	145	146	1736.15	630.17	226.78	111.53	4426.65	0	2
100494	hCG2041069.1	1605.32	220.17	0.15	7.29	0	2.3	233	9	285.14	1566.43	1116.26	108.36	5100.32	0	2
100503	hCG2032955.1	19107.98	222.26	0.06	85.97	0	27.35	192	90	1144.86	1131.16	18208.61	168.3	23790.05	0	2
100510	hCG37606.3	7994.87	257.41	0.07	31.06	0	11.44	153	111	1369.25	715.48	6768.21	173.96	13307.23	0	2
100511	hCG1646932.4	56.65	56.65	0.72	-1.4	65	0.08	231	104	1293.25	1547.04	33.61	132.75	5168.47	0	2
100513	hCG27597.3	700.09	51.56	0.09	13.58	0	1	225	113	1388.98	1483.15	857.18	136.93	6115.94	0	2
100524	hCG1779409.2	4383.08	144.93	0.07	30.24	0	6.27	170	58	798.6	895.45	4117.35	145.13	9518.03	0	2
100525	hCG2041071	114.72	57.6	0.5	1.99	0	0.14	61	9	281.46	1014.52	37.43	81.8	4513.18	0	1
100529	hCG40703.2	135.81	135.81	1.07	-0.93	1	0.19	169	128	1543.66	884.93	-149.34	139.9	5296.64	0	2
100537	hCG33393.3	14710.1	187.5	0.05	78.45	0	17.98	21	52	737.78	587.62	22266.33	135.24	27580.26	0	1
100543	hCG18075.3	14638.09	300.91	0.06	48.65	0	20.95	139	37	577.87	565.57	11400.83	159.76	17003.55	0	2
100547	hCG15755.3	368.37	105.07	0.29	3.51	0	0.53	225	48	695.62	1481.92	502.08	121.33	5107.6	0	2
100552	hCG39985.3	46405.3	573.85	0.06	80.87	0	66.43	170	31	509.67	897.47	58256.29	228.64	64767.58	0	2
100557	hCG2040087	183.72	183.72	2.12	-0.47	1	0.22	15	75	983.06	522.83	-84.33	94.13	5297.59	0	1
100558	hCG2041063	825.09	99.39	0.13	8.3	0	1.18	130	98	1225.64	473.14	950.03	146.23	6607.69	0	2
100566	hCG32351.3	127.35	127.35	0.55	-1.84	1	0.18	126	133	1596.56	426.46	-293.62	138.58	5094.23	0	2
100569	hCG1746344.3	136.73	122.25	0.9	1.12	0	0.17	109	67	899.62	1521.94	260.45	90.47	5333.91	0	1
100570	hCG15955.3	1575.11	138.52	0.1	11.37	0	2.25	198	37	578.16	1195.74	864.83	126.37	5662.78	0	2
100572	hCG15026.2	89.52	89.52	3.11	0.32	1	0.11	42	95	1193.91	809.58	-26.72	90.27	5077.59	0	1
100575	hCG18387.2	108.02	108.02	3.11	0.32	1	0.13	101	105	1304.92	1437.8	1.8	107.53	6351.18	0	1
100583	hCG1810883.4	683.36	110.94	0.17	6.16	0	0.98	121	133	1596.75	373.14	842.8	128.6	5739.73	0	2
100589	hCG2012437.2	4320.77	127.7	0.06	33.84	0	6.18	204	71	939.47	1258.66	5435.98	150.19	10978.73	0	2
100591	hCG40483.3	6255.57	182.9	0.06	34.2	0	8.95	204	43	642.21	1257.43	8673.5	152.62	14115.78	0	2
100594	hCG39312.3	587.64	587.64	31.26	0.03	1	0.72	71	43	643.91	1118.37	35.08	131.33	8088.16	0	1
100596	hCG20141.2	2383.71	277.05	0.13	8.6	0	2.91	38	4	231.91	768.51	1504.83	90.1	6330.19	0	1
100608	hCG2040839	243.71	243.71	2.8	0.36	1	0.3	74	90	1143.62	1152.51	-28.72	109.09	6432.14	0	1
100611	hCG2041947	99.92	99.92	6.75	0.15	1	0.12	27	114	1399.8	650.67	-93.27	97.49	5533.46	0	1
100627	hCG2017591	145600.91	1640.82	0.06	88.74	0	208.42	124	136	1628.29	405.66	174336.87	346.18	182835.32	0	2
100628	hCG27610.2	402.28	146.05	0.37	2.75	0	0.49	71	139	1666.66	1118.1	355.97	94.31	5692.91	0	1
100629	hCG16821.4	43097.2	464.48	0.05	92.79	0	52.66	42	32	524.06	809.85	60907.15	196.07	67453.01	0	1
100635	hCG1641463.2	2070.03	202.41	0.11	10.23	0	2.96	169	30	499.35	886.9	2102.18	175.32	8956.85	0	2
100636	hCG42586.3	31908.94	529.28	0.06	60.29	0	45.68	226	149	1769.34	1491.45	39090.97	194.52	44746.91	0	2
100639	hCG38029.4	2608.53	102.18	0.07	25.53	0	3.73	128	98	1225.48	451.93	2892.54	153.13	8730.24	0	2
100641	hCG22467.3	33500.89	558.5	0.06	59.98	0	47.95	167	73	959.23	864.52	38860.28	225.14	46204.85	0	2
100642	hCG2036995	194.37	194.37	1.32	-0.76	1	0.28	171	55	766.93	906.33	-146.87	138.99	5260.02	0	2
100645	hCG1787345.1	102.48	102.48	0.32	-3.19	131073	0.13	89	34	544.23	1307.87	-393.37	93.7	4958.08	0	1
100646	hCG37527.3	200.09	200.09	0.35	-2.89	1	0.29	157	155	1832.66	757.67	-445.58	124.55	4337.74	0	2
100658	hCG22100.5	115.8	115.8	0.53	-1.91	1	0.17	203	26	459.54	1247.36	-303.86	126.88	4579.68	0	2
100659	hCG38025.3	460.9	107.47	0.24	4.29	0	0.66	184	46	672.82	1046.21	624.59	136.2	5868.25	0	2
100664	hCG28466.3	43584.07	524.61	0.06	83.08	0	62.39	208	123	1492.9	1300.19	50444.43	218.22	56786.94	0	2
100671	hCG21393.2	1708.95	218	0.14	7.84	0	2.09	72	10	293.29	1130.63	1392.77	96	6680.75	0	1
100679	hCG2016357	305.96	211.12	0.69	1.45	0	0.37	69	43	644.05	1097.2	314.57	109.28	6745.59	0	1
100680	hCG21350.2	214.53	89.81	0.42	2.39	0	0.26	29	95	1196.61	672.51	119.69	98.57	5803.07	0	1
100681	hCG2002108.1	315.87	315.87	2.16	0.46	1	0.45	129	70	927.39	459.78	65.66	152.99	6070.38	0	2
100687	hCG1640875.2	522.57	53.38	0.12	9.79	0	0.75	223	134	1609.78	1460.65	631.31	119.07	5127.84	0	2
100689	hCG1812840.2	1743.01	90.64	0.07	19.23	0	2.13	10	137	1639.34	467.66	1719.46	91.71	6625.93	0	1
100691	hCG23910.2	2609.36	132.92	0.08	19.63	0	3.74	234	85	1091.82	1576.76	2564.21	124.52	7150.35	0	2
100694	hCG40629.3	1234.22	74.58	0.08	16.55	0	1.51	27	97	1217.95	651.39	1435.87	92.66	6466.32	0	1
100702	hCG1643440.3	184980.77	2107.72	0.06	87.76	0	264.79	181	77	1005.29	1012.19	236749.19	397.61	246325.44	0	2
100709	hCG30823.3	3572.33	172.16	0.07	20.75	0	4.37	10	37	576.9	467.35	3370.64	92.87	8067.45	0	1
100710	hCG28028.3	35935.02	423.22	0.06	84.91	0	51.44	191	155	1832.76	1118.41	36203.45	191.33	41862.25	0	2
100717	hCG1786283.1	871.57	422.15	0.49	2.06	0	1.07	53	35	557.23	926.58	856.31	112.05	7412.69	0	1
100719	hCG2021815	540.54	124.69	0.24	4.34	0	0.66	15	152	1800.19	523.34	435.13	84.73	5054.66	0	1
100722	hCG1820472.1	1060.49	84.96	0.1	12.48	0	1.3	8	157	1850.54	449.84	1125.23	91.4	6115.91	0	1
100727	hCG1645872.2	146.4	146.4	1.11	0.9	1	0.21	218	158	1862.92	1406.49	144.83	117.62	4617.39	0	2
100736	hCG39613.3	107.31	107.31	2.32	0.43	1	0.15	129	106	1310.72	459.43	34.73	144.75	5686.83	0	2
100747	hCG39706.3	304.17	62.1	0.21	4.9	0	0.37	97	62	846.89	1395.18	282.59	89.92	5309.98	0	1
100748	hCG39335.3	1868.97	284.39	0.16	6.57	0	2.28	32	126	1527.03	703.53	2044.18	133.51	10019.33	0	1
100757	hCG40698.2	5532.68	214.81	0.06	25.76	0	6.76	115	84	1080.06	1587.48	4215.12	114.83	10501.31	0	1
100762	hCG401212.3	135.98	135.98	0.44	-2.32	1	0.19	214	7	260.63	1363.52	-309.04	129.73	4697.21	0	2
100765	hCG16829.3	5347.87	92.98	0.06	57.51	0	7.66	189	147	1749.04	1097.34	5972.91	149.15	11433.7	0	2
100771	hCG2033271.2	1196502.65	17376.7	0.06	68.86	0	1712.72	133	126	1523.91	501.03	1221478.17	1136.81	1258139.73	0	2
100777	hCG14908.2	6343.8	100.47	0.05	63.14	0	7.75	23	13	325.14	609.24	7507.24	101.1	12120.96	0	1
100781	hCG1643344.2	100.15	100.15	0.44	-2.28	1	0.12	3	9	277.99	396.26	-257.07	79.1	4030.53	0	1
100787	hCG2040550	989.32	922.66	0.93	1.07	0	1.21	94	141	1686.52	1362.84	896.72	119.22	7970.19	0	1
100788	hCG1820609.2	1020.24	121.4	0.13	8.4	0	1.46	138	1	196.45	559.16	833.57	108.64	4854.76	0	2
100794	hCG1775175.1	206.88	95.5	0.46	2.17	0	0.25	26	8	272.55	640.82	163.38	79.72	4465.96	0	1
100801	hCG1811890.1	184.96	184.96	1.48	0.68	1	0.23	57	58	800.77	966.75	4.36	93.36	5330.52	0	1
100812	hCG1983949	972.74	248.42	0.26	3.92	0	1.39	144	137	1640.09	622.01	1044.9	145.16	6649.54	0	2
100814	hCG1643287.3	253.49	119.19	0.47	2.13	0	0.31	67	49	707.52	1075.62	274.72	103.99	6326.64	0	1
100819	hCG19396.3	564.15	142.81	0.26	3.95	0	0.69	91	146	1737.32	1330.49	547.61	90.16	5545.37	0	1
100825	hCG1739403.3	913.26	90.44	0.11	10.1	0	1.31	142	11	302.85	599.2	1461.53	121.74	6010.04	0	2
100826	hCG2004404	306883.57	5280.71	0.06	58.11	0	439.28	194	77	1007.46	1151.4	257036.4	404.9	266346.98	0	2
100830	hCG1641328.2	156.15	96.8	0.62	1.61	0	0.19	103	13	324.14	1460.04	120.5	92.48	5362.96	0	1
100837	hCG21867.3	71.08	71.08	49.66	0.02	1	0.1	229	68	910.55	1524.3	-54.26	121.02	4576.13	0	2
100840	hCG19421.2	44718.31	832.36	0.05	53.72	0	54.65	97	36	566.47	1393.14	26987.46	151.83	33285.74	0	1
100845	hCG37756.2	27121.89	351.1	0.05	77.25	0	33.14	75	59	815.99	1160.57	22591.96	138.84	28227.87	0	1
100857	hCG26478.2	110.22	110.22	0.96	-1.04	1	0.16	222	135	1620.55	1450.72	-159.42	122.74	4545.54	0	2
100869	hCG1799183.1	71.74	71.74	1.24	-0.81	1	0.09	104	68	910.18	1468.94	-153.79	92.26	5092.8	0	1
100876	hCG2040341	138.63	138.63	1.15	0.87	1	0.2	123	150	1775.88	396.25	115.86	105.98	4082.87	0	2
100883	hCG2041662	214.54	127.76	0.6	1.68	0	0.26	46	61	835.2	850.84	219.98	90.44	5296.95	0	1
100884	hCG17740.3	540.78	141.19	0.27	3.83	0	0.66	78	13	324.61	1195.25	444.18	88.45	5335.83	0	1
100890	hCG1995879	405.8	96.8	0.24	4.19	0	0.5	44	101	1258.19	831.22	584.48	98.13	6163.14	0	1
100892	hCG2024637.2	3739.94	100.57	0.06	37.19	0	5.35	139	23	429.28	565.68	2876.65	133.6	7846.73	0	2
100894	hCG2043516	258558.26	3823.73	0.06	67.62	0	370.11	151	98	1228.23	695.03	253526.63	398.72	262512.61	0	2
100901	hCG2043527	38880.66	526.54	0.05	73.84	0	47.51	92	124	1505.36	1340.85	39931.89	191.16	48533.19	0	1
100912	hCG2041182	728.12	78.12	0.12	9.32	0	1.04	188	122	1482.06	1089.26	897.38	141.18	6338.78	0	2
100914	ENST00000326308	3911.46	269.4	0.09	14.52	0	4.78	106	129	1559.19	1491.66	4210.91	113.79	10416.13	0	1
100925	hCG1811231.5	246.73	246.73	1.55	-0.65	1	0.35	176	108	1330.87	961.63	-71.86	146.96	5677.92	0	2
100935	hCG29879.2	140.57	91.85	0.66	1.53	0	0.17	69	29	495.38	1096.28	144.79	84.11	4772.35	0	1
100939	hCG32514.4	3984.06	270.66	0.09	14.72	0	4.87	96	89	1130.18	1384.63	3638.37	122.29	10575.98	0	1
100942	hCG24781.3	2042.19	115.8	0.08	17.64	0	2.92	142	21	410.35	599.23	3347.49	135	8346.69	0	2
100943	hCG2020143	3941.86	407	0.12	9.69	0	5.64	223	51	727.34	1460.9	4234.12	145.06	9624.85	0	2
100945	hCG1744022.1	4232.53	240.66	0.08	17.59	0	5.17	54	91	1152.7	937.16	3800.89	108.38	9646.89	0	1
100949	hCG401265.3	2539.98	124.55	0.07	20.39	0	3.1	22	147	1748.45	596.29	2923.13	99.23	8198.84	0	1
100951	hCG2036633	6122.88	153.69	0.06	39.84	0	8.76	202	46	673.73	1236.54	7601.28	141.07	12573.45	0	2
100952	hCG172506.2	506.36	149.9	0.3	3.38	0	0.62	73	92	1165.03	1141.59	477.81	98.44	6098.3	0	1
100955	hCG17419.3	24527.9	227.38	0.06	107.87	0	35.11	143	16	356.33	610.3	32023.38	172.52	36880.88	0	2
100963	hCG38903.2	3095.57	210.88	0.09	14.68	0	4.43	157	95	1197.59	758.23	2215.94	148.99	7913.2	0	2
100966	hCG1998970.1	4840.19	191.32	0.06	25.3	0	5.91	16	56	779.41	530.59	3173.02	92.46	7870.7	0	1
100969	hCG2025883	13680.98	170.24	0.06	80.36	0	19.58	224	70	931.86	1471.38	17804.78	152.63	22605.46	0	2
100972	hCG1980622.1	339.38	226.03	0.67	1.5	0	0.49	159	73	962.75	778.61	225.52	152.38	6194.32	0	2
100983	hCG32417.3	125.44	76.3	0.61	1.64	0	0.15	2	48	693.1	384.36	38.08	88.45	5002.69	0	1
100984	hCG2041530	2077.26	207.51	0.11	10.01	0	2.54	95	47	685.89	1372.78	1925.84	112.83	8387.28	0	1
100989	hCG21211.3	542.4	159.36	0.3	3.4	0	0.66	69	141	1686.55	1097.21	636.4	96.19	6065.31	0	1
100993	hCG1744634.1	3556.13	139.14	0.07	25.56	0	5.09	148	26	463.45	662.77	5184.58	156.27	11019.34	0	2
100996	hCG2042518	102.68	102.68	1.06	-0.95	1	0.15	168	6	247.72	874.46	-140.02	117.36	4331.92	0	2
100997	hCG1775444.2	754.1	115.01	0.16	6.56	0	0.92	85	62	845.06	1267.8	926.34	106.25	7047.34	0	1
101011	hCG31839.2	132.94	132.94	0.36	-2.79	1	0.19	192	56	781.22	1131.28	-344.72	142.29	5204.05	0	2
101012	hCG21954.3	2589.18	117.49	0.07	22.04	0	3.16	24	132	1589.09	619.16	3655.21	104.1	9189.16	0	1
101018	hCG2040252	2262.01	151.79	0.08	14.9	0	2.76	71	1	197.5	1120.71	2180.65	87.77	6698.05	0	1
101019	hCG401224.3	631.9	137.7	0.23	4.59	0	0.9	226	46	674.29	1492.37	667.66	123.79	5367.7	0	2
101020	hCG1775524.2	3257.34	230.02	0.09	14.16	0	4.66	198	116	1418.93	1195.55	1691.65	135.29	6821.89	0	2
101026	hCG16871.3	3173.68	56.71	0.06	55.97	0	4.54	126	25	449.25	427.54	5281.68	136.57	10212.41	0	2
