Reporter Identifier	VALUE	S_N_P/2a-2_OKhymenets_220905
143558	472.78	4.48
143560	101.69	-0.27
143563	7877.51	43.28
143564	229.6	1.8
143569	2815.18	13.8
143570	238.17	1.42
143582	5359	22.77
143589	258856.66	64.27
143608	251.74	0.15
143615	35983.58	55.95
143619	19073.59	45.01
143621	24443.07	29.46
143630	209.95	1.88
143640	2185.46	11.22
143642	8822.48	28.02
143643	330.16	0.46
143651	1664.6	8.31
143671	930.11	11.5
143688	45.31	1.28
143690	1303.81	3.85
143712	215.89	0.62
143717	1206.66	5.91
143719	2463.48	17.38
143723	1848.38	11.94
143725	3209.81	17.99
143730	1009.96	12.38
143731	279.19	1.76
143732	502.41	3.96
143734	633.13	3.08
143739	1596.02	7.94
143740	644.2	3.1
143741	193.06	-0.26
143742	130946.43	74.95
143747	435.73	0.93
143748	247.09	2.01
143761	3121.63	23.73
143766	1142311.31	78.13
143768	813.57	3.47
143773	6106.05	28.09
143783	87.25	-1.28
143788	3077.34	16.82
143791	3196.45	17.32
143792	298.61	2.18
143799	182.17	-1.46
143812	13462.65	49.18
143814	741643.82	87.49
143817	3938.22	19.9
143822	207.47	-1.59
143827	117.71	-1.54
143828	5416.31	36.75
143831	296.47	1.22
143852	39182.76	40.1
143854	8850.14	21.49
143857	836.39	3.21
143859	156.75	-0.56
143862	1404.56	18.94
143863	2872.43	23.32
143873	187593.04	61.98
143874	2372.35	12.33
143887	239.69	0.58
143892	168.64	0.56
143895	1782.21	7.64
143899	184.46	0.17
143904	360.04	1.45
143906	214.87	0.95
143907	177.87	-0.05
143908	146848.58	52.41
143920	315.04	2.66
143928	200.74	-0.2
143933	861.37	2.19
143936	319.22	-0.15
143938	306.65	3.79
143945	17963.55	54.66
143946	1267.68	6.43
143948	245.69	0.17
143954	17433.48	63.45
143956	1569.39	12.16
143959	1011.49	5.03
143961	292.82	1.41
143962	347.43	2.07
143967	540682	111
143968	281.02	-0.21
143978	288.22	1.51
143980	1700.31	14.74
143982	129.98	-1.1
143984	3976.1	14.31
143989	956.07	5.17
143991	444.25	1.41
143992	9192.95	18.64
143996	56704.06	68.51
143997	117.47	-0.02
143998	374.97	3.2
144001	14043.2	29.1
144005	3535.04	15.13
144014	32365.72	60.75
144015	1350.26	6.7
144020	8357.29	40.95
144023	167.39	-1.11
144028	5228.66	40.84
144030	211.94	-0.97
144032	393.99	0.47
144034	7488.95	29.09
144040	776.22	3.2
144041	3793.9	13.63
144049	318347.32	76.38
144058	51165.78	92.25
144077	2022.21	14.91
144084	2281.73	2.86
144090	5600.34	28.84
144095	640.01	2.42
144108	145.44	-0.42
144110	178.95	0.61
144113	3899.29	28.44
144116	113.65	-0.4
144117	13272.52	48.09
144128	51639.54	100.7
144133	1690.15	3.03
144134	428.22	0.61
144135	13713.48	65.41
144138	146.05	-0.33
144140	669574.62	90.39
144148	5362.39	22.46
144156	227.33	0.15
144159	7723.99	39.04
144160	4699.52	20.94
144163	718.14	4.97
144166	47286.77	81.36
144168	20620.63	43.35
144171	4581.75	9.92
144172	191.4	1.27
144175	371.65	-1.17
144177	5108.29	27.21
144182	203464.05	129.25
144197	1158.21	5.67
144207	191.76	-0.91
144212	9694.57	13.98
144215	2846.25	21.18
144218	5117.41	23.08
144221	18793.24	43.5
144226	12218.98	28.15
144229	12077.43	48.6
144230	19610.09	69.74
144235	10319.83	48.36
144241	4646.97	17.94
144244	21458.97	56.37
144248	195.68	0.45
144256	17365.46	44.53
144258	5457.25	33.75
144261	207.9	1.31
144262	867.25	8.3
144265	10522.06	34.28
144266	6387.54	35.43
144268	324.95	3.13
144271	820.89	1.26
144273	307.27	0.13
144280	1011.6	1.05
144291	164.16	-1.37
144301	409.98	4.49
144302	2367.76	3.29
144309	235105.09	80.09
144317	839.48	0.14
144327	1492.69	14.96
144329	323.31	4.44
144333	112.66	-2.16
144335	3137.7	19.69
144345	129.36	-0.84
144351	33772.84	61.26
144359	1442.52	17.28
144362	204.92	1.05
144368	223.18	-1.96
144369	174.36	-1.05
144371	128.83	-1.5
144373	142.16	-3.84
144376	797.71	0.07
144379	10245.28	39.63
144383	75472.83	95.57
144385	1342.92	25.89
144389	3930.5	11.02
144390	173.11	0.49
144392	196.37	0.1
144399	5703.35	14.27
144404	1039.58	2.07
144405	985.22	7.04
144407	209.27	0.29
144408	1098.14	3.21
144417	232.56	1.51
144419	461.62	2.49
144428	175.17	2.78
144432	702.87	2.95
144437	7865.53	52
144438	20161.52	42.21
144446	41521.43	46.41
144450	508.33	0.88
144451	490.15	-0.04
144452	129.59	-0.4
144454	323.7	1.97
144474	1129.71	3.87
144477	6122.08	34.62
144479	15462.94	49.54
144487	130736.14	82.84
144495	7358.29	37.47
144497	5617.21	8.97
144499	216.37	-2.15
144503	459.43	1.52
144514	418.05	8.16
144524	167878.01	79.82
144527	177.16	0.82
144528	209.71	-0.24
144531	1588.9	15.03
144537	1644.07	8.45
144542	6455.92	18.7
144547	98418.29	81.02
144551	157.58	0.44
144557	757.62	2.51
144559	5182.51	27.93
144561	11291.19	44.36
144565	2186.26	8.16
144569	2948.04	11.14
144571	10258.38	22.3
144577	141.3	0.71
144581	288.13	0.8
144588	247	-0.32
144595	4384.99	24.13
144600	203.9	0.11
144601	244.8	0.4
144606	213641.32	103.88
144614	11409.16	115.38
144618	1280.14	5.05
144620	574.52	2.47
144621	622.4	1.34
144625	178.91	-0.15
144632	1677.38	2.46
144634	4952.59	18.14
144645	326.25	0.66
144646	8182.63	43.95
144657	188596.09	66.83
144660	2879.02	9.26
144661	702.84	1.54
144668	346.99	0.51
144669	12429.97	57.79
144670	173.59	0.25
144684	388.55	3.16
144688	746.67	5.77
144694	147.1	1.59
144696	228.5	-1.84
144701	17846.4	72.02
144707	181.79	0.43
144711	9904.32	38.65
144715	8890.05	15.95
144716	194.9	1.07
144726	1502.06	9.25
144730	869.26	3.06
144733	329.48	2.63
144734	248.5	0.08
144742	7790.28	41.45
144755	308.2	3.42
144765	10551.8	88.73
144771	7075.22	29.17
144774	407.65	-1.23
144779	7391.87	4.92
144783	1711.03	6.77
144788	80.47	0.17
144791	7247.84	60.85
144795	429.15	-0.74
144802	6036.37	43.21
144803	135.65	-0.12
144812	5128.1	24.88
144826	2382.85	17.64
144829	382.19	0.52
144833	8974.44	51.91
144834	1720.59	5.4
144836	349.01	0.04
144837	1452.22	3.51
144842	69055.49	55.97
144845	10709.65	55.68
144848	155.57	-0.73
144866	183.79	1.95
144872	21154.51	67.8
144873	305.31	0.07
144878	1385.53	8
144879	882.4	9.96
144881	9569.77	47.21
144882	13025.66	87.75
144894	51129.61	72.13
144895	162.74	-0.45
144901	571.59	4.86
144903	169.26	1.3
144908	15850.17	51.98
144919	6348.03	14.61
144924	601.21	3.4
144932	309.68	0.85
144935	337.46	0.7
144937	67.42	-0.79
144941	547.47	3.04
144955	232674.38	96.09
144959	2878.99	1.63
144972	419.81	1.1
144979	1530.89	11.97
144980	10765.39	39.3
144981	5481.83	24.14
144984	67043.65	81.26
144985	276.06	1.64
144990	17248.02	37.68
144993	11234.02	38.73
144994	147516.04	103.95
144996	132.83	-0.07
144998	77495.16	49.2
145007	1674.49	6.25
145013	5206.17	19.38
145018	128.58	-0.51
145023	901.91	5.26
145025	200.66	0.52
145027	38245.88	62.59
145029	135.89	0.3
145037	777.32	8.19
145038	167.61	0.53
145041	5722.51	41
145042	5411.11	5.32
145045	28996.05	62.66
145049	109.38	-0.21
145053	215.18	-0.29
145056	236.22	-0.13
145057	325.4	1.77
145059	369.16	1.45
145063	151.65	0.8
145066	165.52	0.08
145069	28177.73	46.18
145077	147.73	0.34
145078	1651.88	20.67
145091	448.02	2.71
145093	81278.25	74.58
145100	120.18	-0.31
145101	174.22	-0.45
145107	276.99	-0.57
145117	10220.21	50.29
145130	2148.47	13.17
145132	63539.64	58.34
145146	3561.32	25.63
145149	872.98	3.46
145150	2767.65	23
145154	4065.38	21.02
145155	520.79	0.72
145157	61.74	-2.48
145160	8326.09	29.43
145163	909.21	12.86
145164	5010.65	16.13
145167	337.8	0.73
145171	12909.35	37.06
145190	8723.39	12.63
145191	171206.24	68.19
145197	1700.21	10.98
145203	13549.96	38.65
145205	1123	6.48
145214	145.39	-2.12
145220	198203.02	57.46
145224	233.4	0.4
145225	1690.74	10.86
145228	6859.92	46.85
145230	5304.47	29.27
145236	237.88	0.53
145241	368.87	-0.49
145258	475.96	3.67
145259	118.18	0.51
145263	2618.17	18.5
145266	229.97	0.62
145269	3331.23	10.35
145275	4938.99	27.18
145280	162.78	0.56
145286	22026.4	64.66
145287	144.95	-0.44
145293	946504.12	109.57
145294	795.52	-0.73
145309	249.6	-0.16
145312	3333.71	14.98
145319	590.73	3.91
145324	2573.36	15.15
145326	105.01	0.76
145330	616.51	2.94
145333	9298.24	39.2
145338	242.51	0.48
145340	340.44	0.18
145347	304.62	0.23
145349	85178.04	115.2
145353	8108.94	24.86
145357	2028.25	11.7
145359	180.9	-0.68
145360	301.44	0.93
145366	1205.14	4.4
145370	4483.57	21.5
145376	12106.34	27.6
145377	381.25	2.4
145379	1434.01	5.18
145387	413.44	-0.34
145388	465.67	2.63
145390	213.54	-0.64
145396	338.02	1.75
145412	3288.82	8.92
145415	166.09	1.43
145429	19685.46	101.01
145438	1636.25	15.54
145447	330.99	1.86
145456	4556.97	22.84
145458	887.06	2.16
145459	330.74	1.16
145481	7076.7	25.29
145483	401.96	4.23
145487	430.84	-0.13
145493	311.61	1.83
145498	779.17	1.55
145499	232.61	-0.75
145500	276.79	0.43
145509	268.79	-0.96
145520	2458.91	14.19
145522	1097.7	6.54
145525	316.95	-0.92
145548	4109.06	24.5
145550	203786.54	76.47
145553	1948.67	7.39
145554	1386.19	13.1
145556	877.17	6.11
145559	188.54	-0.1
145563	7007.42	21.78
145581	9571.45	32.33
145583	18000.46	77.42
145587	7033.31	33.64
145588	224.5	1.05
145596	432.4	2.62
145597	10859.29	44.33
145606	20244.42	77.93
145608	659.26	3.05
145611	272.98	-0.41
145618	190665.61	40.05
145623	5942.88	9.87
145624	364.82	-1.63
145632	9365.28	35.72
145645	301.31	1.81
145646	724.55	3.28
145655	1983.36	6.31
145656	261.97	0.12
145660	11418.67	43.41
145663	774.48	4.24
145670	192.09	-0.09
145674	2145.58	12.98
145675	232.72	1.46
145677	178.47	0.88
145678	153.13	1.28
145682	4076.27	5.62
145693	812.78	6.29
145696	1997.29	4.22
145705	385.66	-1.83
145714	8497.23	2.88
145718	1563904.79	48.18
145721	427.05	3.73
145726	7261.84	30.28
145727	403.38	2.51
145738	1719.99	5.55
145751	26068.75	70.75
145753	1486.6	11.1
145754	3285.11	18.53
145756	25905.76	75.35
145760	475.05	3.5
145761	24486.33	38.93
145763	192.88	0.99
145776	323.37	2.18
145778	25301.33	65.69
145784	36331.09	53.57
145788	488.12	3.09
145792	666.52	3.17
145795	190.56	-0.48
145796	721.89	13.17
145797	1973.31	6.21
145802	1557.13	9.42
145807	423.08	3.02
145818	30126.63	51.95
145823	363.26	1.51
145829	768.56	1.69
145831	138.15	0.94
145835	2989.7	17.51
145851	770.36	4.21
145856	3068.57	0.03
145859	1844.4	27.81
145867	2783.97	9.12
145871	74996	83.01
145872	4247	40.15
145879	286.43	0.26
145883	427.11	1
145891	348.22	1.07
145893	779.87	4.08
145910	119.58	1.09
145914	393.31	-0.19
145917	12295.02	28.89
145918	669.91	3.04
145919	286.72	-0.94
145920	1355823.29	54.58
145923	280.52	0.28
145935	1336.19	6.93
145937	586.43	2.38
145940	214.87	0.14
145947	19780.19	56.86
145949	968.08	0.97
145956	180.72	0.61
145959	282.92	0.82
145980	531.1	2.68
145983	3124.83	14.73
145984	944.45	4.95
145987	231.62	1.14
145989	1599.04	6.53
145990	280.69	1.19
145991	9425.21	50.38
145997	659.84	4.75
145998	26585.09	49.09
146003	6120.38	33.06
146009	11913.83	43.55
146011	526.97	1.55
146012	25675.27	63.19
146015	631.88	7.81
146019	5292.26	25.04
146036	286.97	-0.39
146037	231.27	-1.97
146055	3266.35	11.58
146058	3005.97	1.98
146065	117	1.15
146066	4834.78	29.77
146070	335.83	-1.13
146072	164.16	1.03
146073	2204.29	8.72
146076	1673.66	17.53
146080	135.73	-0.46
146084	301.72	0.01
146098	63591.63	50.9
146101	9383.13	40.46
146105	39365.23	52.95
146110	41285.17	85.96
146111	4532.65	31.22
146112	793.37	6.71
146114	1618.43	5.67
146115	1005.54	4.11
146122	124.98	1.44
146127	244.99	-1.81
146128	1126.51	5.82
146129	92	-1.93
146130	15881.01	52.17
146131	723.38	3.58
146136	240.09	-0.09
146137	2338.38	10.83
146168	230.19	-0.14
146180	928.85	2.87
146183	152.59	0.42
146192	199	-1.66
146196	251.35	-0.4
146200	359.73	0.38
146218	1191.74	0.83
146221	429.13	3.16
146224	2108.62	4.66
146228	171.04	-0.42
146229	8297.5	42.1
146234	238.14	1.69
146237	122.35	-0.66
146239	3377.22	25.6
146250	141.76	-0.54
146253	2776.72	42.83
146257	329.58	2.04
146264	2782.26	11.71
146270	3356.94	34.45
146273	217.91	1.21
146289	8729.2	38.62
146296	351.67	-0.67
146299	1195.05	8.97
146302	35380.54	46.89
146305	856.51	4.97
146311	130648.37	75.16
146316	167.64	0.24
146323	29730.8	92.66
146324	138.8	0.39
146328	21698.46	96.01
146329	322.47	0.18
146330	64893.75	72.73
146331	11240.89	31.88
146332	275.09	-0.38
146341	2304.9	7.51
146353	7248.27	29.32
146364	1796.69	9.94
146368	11782.75	45.7
146370	201.56	0.18
146373	1096.66	9.51
146376	190.88	-0.82
146397	3658.7	22.48
146400	940.71	2.36
146401	211.91	0.17
146406	150.61	-0.48
146407	2486.12	13.01
146408	5151.77	14.38
146428	1641.54	4.94
146430	4409.91	18.67
146435	1095.52	4.96
146438	347.18	2.83
146446	4107.96	23.08
146451	228.93	1.14
146465	906.49	0.95
146467	677.96	2.26
146472	4567.52	16.38
146475	12616.23	22.47
146482	1310.83	8.41
146508	4178.81	9.58
146510	5523.02	26.82
146511	160.86	1.12
146512	15046.25	37.69
146514	9169.41	18.8
146521	1081.26	13.74
146527	4524.54	3.66
146532	5221.6	25.23
146533	10267.7	45.51
146543	623.65	7.01
146548	3572.52	13.81
146549	1265.28	3.68
146550	477.51	0.83
146556	3729.76	20.73
146559	519.42	4.06
146560	34628.31	47.62
146563	218.67	0.49
146564	254.95	1.03
146568	181.53	0.11
146573	621.78	0.22
146578	144.17	0.35
146580	315.76	-0.64
146582	7699.45	40.72
146586	20059.74	47.47
146592	222.49	4.5
146593	38527.56	50.26
146597	3147.81	13.16
146598	370.05	2.06
146599	3359.19	9.75
146600	457129.52	87.37
146625	529.88	5
146642	16332.42	44.57
146650	344.01	-0.64
146651	8037.55	31.81
146652	206.44	0.73
146656	41843.03	25.82
146659	273.46	2.87
146661	11646.21	36.91
146663	338.79	3.48
146664	549.93	1.32
146666	154.64	0.88
146684	843.42	4.33
146688	198.31	0.99
146689	566.81	3.24
146698	16111.24	26.41
146701	768.21	3.8
146706	889.68	5.21
146709	1253.68	7.73
146711	79027.16	56.18
146721	16018.88	65.66
146722	267.42	1.66
146727	147.2	-1.98
146729	1466.61	3.27
146742	1688.01	11.74
146745	567.42	0.14
146753	2793.69	12.89
146754	4697.94	23.53
146756	234.66	0.36
146759	278.68	-3.14
146761	1849.16	9.89
146768	3588.17	29.8
146772	767.45	4.93
146773	194.61	-2.4
146786	1085.42	6.3
146790	280.08	2.06
146792	274557.6	56.23
146795	885.52	2.93
146796	2075.36	8.75
146806	17451.13	79.42
146810	214.81	1.81
146814	24493.34	56.28
146815	37338.69	79.33
146818	6701.97	22.94
146820	54792.01	70.21
146831	1001.98	8.02
146832	228.77	-1.63
146833	467.63	1.64
146841	8866.68	24.05
146843	173.14	1.27
146860	637.26	3.07
146870	192.55	1.78
146877	1306.41	8.89
146885	1143.98	10.65
146890	1227.99	3.23
146891	483.4	3
146893	3310.72	26.39
146894	2265.56	10.26
146897	3106.79	11.34
146904	52692.16	74.29
146906	163.02	1.27
146908	124.66	-1.96
146916	348.07	8.09
146920	363.9	1.87
146922	42960.32	46.8
146938	468	0.32
146947	237.33	0.6
146949	219.69	-1.2
146959	333.3	1.69
146961	241.6	2.39
146963	2871.66	28.66
146965	414.87	1.91
146973	16047.27	37.73
146977	622.76	2.39
146980	268.4	0.68
146981	1249.21	4.34
146990	1704.22	14.63
146993	2163.32	9.24
146996	1343.28	5.4
147011	1991.53	28.45
147016	117.07	-0.61
147040	495.51	11.09
147041	188.17	2.2
147046	41063.96	49.64
147050	247.13	-0.41
147056	111.38	-0.81
147058	567.94	3.56
147061	113.14	1.18
147065	8480.75	48.99
147073	6113.31	21.95
147075	317.06	0.25
147078	858.11	5.2
147079	92587.54	45.88
147090	245.85	-0.99
147091	107.22	-1.32
147102	2741.58	22.09
147103	312.5	1.95
147105	222.64	-1.45
147106	12539.99	34.98
147107	424.97	2.14
147108	152.35	0.04
147109	27476.05	51.05
147111	305.65	2.04
147112	77879.41	43.17
147118	257.85	2.23
147121	146.94	-0.61
147124	238.63	0.19
147125	3424.22	14.55
147130	546.81	4.64
147135	480.74	2.28
147139	29516.68	61.24
147140	3322.53	14.74
147143	79.8	-0.39
147144	3443.51	16.56
147148	513.64	3.06
147149	132.58	1.38
147153	33706.45	79.11
147154	294.14	0.3
147158	74190.7	86.48
147171	20983.7	80.56
147178	552.89	4.64
147186	433.04	2.07
147205	3563.2	13.56
147222	687.51	7.55
147224	1316.81	8.72
147233	182.05	-0.59
147239	257.56	0.28
147245	158.62	-0.09
147250	17121.73	79.73
147256	1324.57	9.58
147263	542.94	1.52
147271	662.25	0.59
147272	3675.18	11.61
147273	8096.18	38.97
147278	332.95	2.06
147282	33444.18	48.71
147289	1177.96	9.25
147290	471.59	-0.63
147293	4704.35	22.18
147295	40324.77	53.49
147296	3065.4	14.94
147300	698.46	3.61
147307	77543.19	94.69
147309	301.08	7.4
147312	585.41	2.45
147314	269277.31	73.99
147316	156.18	-0.58
147317	114.94	-0.06
147321	29099.55	62.27
147323	196.45	0.99
147325	651.62	2.95
147327	2822.83	14.18
147338	868.56	7.48
147339	3457.24	17.53
147343	108.97	-1.76
147346	4589.48	19.81
147353	657.26	1.61
147355	304.53	1.73
147356	1895.83	15.03
147379	1808.06	8.71
147380	598.5	3.02
147381	9279.6	42.23
147385	2503.87	11.11
147392	31943.73	58.68
147395	393.77	8.24
147399	2345.32	15.08
147403	1465.31	9.15
147420	5829.61	48.7
147423	218.12	0.34
147436	156.63	1.19
147437	674.7	3.79
147438	270.73	0.73
147445	189.71	0.69
147448	21962.44	50.18
147449	162.32	-0.52
147451	294.14	1.35
147452	4448.22	19.92
147458	134.7	1.37
147463	122362.12	86.42
147486	2174.31	18.55
147491	4716.93	18.92
147492	2334.19	9.97
147495	17271.74	48.56
147505	12498.41	40.73
147510	279.09	1.75
147511	1200.74	10.78
147514	266.55	0.56
147519	221.59	1.28
147521	77604.54	86.85
147522	551.87	2.61
147524	246.4	1.8
147526	178.12	0.84
147532	9379.95	45.59
147539	246.09	-0.59
147541	3118.06	20.89
147545	214.2	0.09
147546	550.08	5.01
147548	158041.34	90.26
147556	150.12	-0.39
147557	72.13	-0.34
147558	346.24	-0.18
147560	1058.87	23.21
147567	540.22	0.77
147570	933.43	11.96
147573	27919.43	91.21
147578	650.17	3.14
147584	180.07	-2
147592	15337.04	44.63
147595	422.76	2.38
147603	1006.43	6.36
147604	2980.86	15.42
147610	1231.32	10.63
147612	1702.16	14.6
147614	657.32	5
147628	624.38	4.14
147632	1600.8	8.6
147634	2079.15	18.19
147635	2158.32	34.16
147646	78.65	-0.04
147647	97484.22	62.71
147656	1105.32	1.39
147658	91.72	0.23
147666	334.05	3.17
147679	142.55	-2.8
147692	3120.01	23.23
147693	578301.27	92.53
147703	280.72	2.02
147704	123.5	-1.56
147708	624.46	5.73
147712	143.57	-0.04
147729	445.88	3.44
147730	838.31	4.26
147731	168.45	0.36
147732	238.83	0.14
147733	2359.89	7.55
147739	225.7	-0.58
147749	570.52	7.02
147764	1538.88	8.2
147766	313.17	0.94
147767	2383.12	15.51
147770	212.21	-1.31
147772	231.25	0.75
147778	13411.56	40.43
147785	149.33	0.06
147793	2636.14	10.37
147803	130.17	0.84
147806	219.74	0.57
147809	247	2.04
147811	218847.78	83.52
147818	1833.52	8.23
147822	1665.66	8.56
147826	535.41	3
147845	869.39	15.46
147846	328.56	1.47
147850	5492.84	15.92
147852	191.18	-0.64
147853	490.32	1.56
147857	1473.2	22.21
147869	132585.99	131.03
147879	138.84	-0.93
147885	88506.62	85.6
147888	145.53	0.5
147893	22121.68	58.22
147906	165.8	-0.54
147912	2250.28	8.39
147917	240.82	-1.43
147920	46.18	-4.75
147922	8895.57	15.67
147923	51046.73	71.15
147927	199.27	-1.29
147928	2040.74	9.61
147930	115715.55	125.38
147933	310.41	0
147934	4211.5	-0.79
147936	561.9	-0.17
147942	5941.94	44.55
147950	241.7	0.09
147956	198.55	0.96
147960	2614.29	2.22
147962	310.44	0.02
147966	129.55	-1.97
147967	142.75	0.56
147976	173.94	1.19
147978	2009.16	12.47
147992	264.51	2.57
147999	162.06	-0.05
148004	733.33	3.81
148010	4867.61	29.73
148027	21264.9	60.63
148029	4079.52	41.52
148033	211.33	0.58
148034	188.83	-2.21
148040	1696.44	11.8
148043	1393.25	7.68
148045	216.95	0.31
148049	1703.74	13.57
148051	2761.32	21.41
148053	13520.84	53.83
148054	235.41	0.64
148058	4261.82	18.92
148065	73308.56	13.95
148072	9554.07	57.07
148103	226.91	0.73
148113	4900.22	11.58
148114	6391.86	25.32
148116	361.03	-0.42
148128	6649.79	39.79
148132	361.67	-1.61
148133	205.68	1.56
148139	728097.35	85.88
148144	1254.38	9.28
148146	8863.1	27.12
148147	438.32	-0.19
148149	2581.73	33.13
148151	208.34	1.41
148152	275.91	-0.47
148153	527.38	2.15
148154	951.3	2.23
148158	55960.38	84.12
148160	382234.21	63.56
148161	400.13	3.29
148163	945.07	4.46
148166	487.05	4.56
148167	229.39	2.97
148170	1004.34	1.85
148171	11138.73	20.34
148177	212.16	0.04
148185	285.35	0.95
148186	3859.69	16.34
148189	274.49	1.18
148221	25734.34	54.13
148222	1050331.62	67.58
148227	34137.61	48.81
148230	2362.58	11.42
148241	16414.41	68.45
148242	5278.07	17.08
148249	87.2	-0.99
148252	224.41	-0.77
148254	180.59	-1.09
148256	106.75	-3.01
148258	2873.89	12.93
148260	1928.73	2.98
148262	364.49	4.55
148266	576.13	-0.36
148270	241.89	0.03
148271	132.23	-1.49
148282	204.29	-1.46
148290	291.16	1.63
148293	480.22	2.28
148299	1164.74	11.12
148303	16656.88	63.37
148307	168.33	0.86
148308	257.4	0.93
148325	406.07	0.61
148350	16114.65	71.98
148352	2745.67	7.23
148356	743.85	2.73
148362	2632.57	0.86
148364	168	-0.85
148374	529.89	-0.96
148379	5231.89	26.12
148381	7981.17	23.18
148388	244.72	0.18
148390	195.93	0.37
148396	16514.35	54.55
148403	113.85	0.41
148417	167.24	0.94
148419	227.76	-0.27
148420	16026.4	86.65
148427	1423.41	10.89
148428	2769.09	16.28
148429	211.87	1.57
148430	307.9	1.99
148434	209.45	0.14
148435	469.4	1.4
148444	9918.87	72.17
148458	148.15	-0.08
148463	527.89	1.14
148466	248.27	1.83
148473	1632.02	14.12
148475	4311.22	17.83
148477	54347.61	55.79
148494	17023.57	44.62
148495	56	-3.66
148500	8132.09	20.25
148503	791.8	6.27
148511	74.64	-1.31
148513	2815.03	15.28
148526	343.85	1.74
148527	2565.46	2.8
148534	3447.08	11.52
148536	267.47	-0.04
148541	103.78	0.8
148545	311.55	1.78
148547	1262.41	5.23
148548	54324.79	76.17
148562	4382.63	20.85
148565	64940.11	44.79
148571	9984.25	57.85
148572	330.75	2.51
148590	229.74	1.52
148600	2337.48	7.33
148603	2915.61	3.51
148604	5068.75	33.64
148609	1843.86	3.81
148619	894.25	4.39
148620	273.33	-0.09
148630	292.82	2.09
148634	16283.56	41.13
148637	170.99	1.75
148644	204.68	-0.17
148650	1142.24	4.89
148652	305.43	-1.42
148656	163.17	1.29
148661	352.59	1.45
148665	18272.06	52.88
148672	6743.66	24.21
148677	5979.92	13.18
148682	3579.66	23.36
148685	16510.89	81.12
148686	1814.73	5.87
148687	5051.43	28.32
148692	284.4	-0.89
148696	4228.08	12.74
148701	7977.33	21.82
148704	409860.03	58.21
148717	700.58	6.8
148720	179.26	1.01
148721	4669.09	31.81
148722	445355.93	63.28
148728	1253.72	4.48
148730	213.26	-0.03
148731	316.63	2.9
148733	13073.25	44.99
148734	316.86	2.46
148741	197.06	-0.41
148743	622.12	4.17
148761	331.77	-0.6
148762	896.5	4.35
148766	442.65	3
148768	16056.85	35.52
148769	3316.05	23.87
148770	5809.14	20.49
148771	3059.96	15.88
148791	1796.82	12.31
148792	74.98	0.93
148794	1986.1	24.07
148800	671.31	4.81
148804	499.18	2.69
148806	229.45	0.95
148821	588.97	3.24
148824	373.16	2.52
148825	2703.79	13.08
148827	147.77	0.37
148829	112.81	0.75
148843	326.68	1.91
148844	5403.93	27.23
148861	203.75	0.21
148862	1502.93	5.58
148869	1100.28	9.97
148877	7374.72	9.76
148882	159.63	0.97
148887	258.95	4.62
148895	2205.14	20.5
148896	203.49	0.59
148901	1534.26	6.22
148905	316.2	0.22
148909	71693.93	71.06
148916	300.76	0.07
148924	94528.49	74.4
148925	554387.07	65.88
148927	2927.41	19.17
148928	2941.97	18.28
148933	454.64	-1.39
148940	5152.73	13.9
148942	2287.04	22.52
148943	2335.72	8.25
148949	199.27	-0.28
148950	82345.65	68.78
148952	4993.97	21.88
148957	307.58	0.91
148963	154.63	-0.31
148967	811.65	7.98
148971	790.64	3.92
148980	1003.13	6.66
148981	154.3	-0.65
148983	856.51	3.41
148987	99.42	0.45
148991	333.05	0.03
148997	3601.57	35.83
149010	7105.34	18.08
149014	3465.1	13.66
149020	184.92	0.11
149021	893.58	4.57
149034	10559.84	32.87
149040	911.22	-1.12
149045	7194.33	23.64
149049	195.88	1.15
149051	504.09	0.36
149052	837.79	5.41
149059	185.61	0.43
149065	550.77	6.73
149070	5242.68	16.66
149073	401.26	2.86
149089	298.72	-0.18
149090	4949.55	16.91
149095	253.98	0.14
149099	177.59	1.29
149100	21890.44	59.82
149123	4940.98	9.06
149125	2769.12	19.38
149127	421.92	-0.75
149130	91119.51	71.06
149133	29608.97	90.41
149134	2027.05	6.71
149145	1307.36	4.96
149150	671.08	1.72
149151	794.46	4.17
149158	231.89	-0.64
149181	3918.66	8.62
149187	29073.09	45.63
149192	926.12	4.29
149211	257.07	0.86
149212	27406.8	34.89
149216	227.75	-2.02
149228	358.19	4.49
149230	371.82	1.53
149231	138.39	-1.61
149236	4333.12	25.85
149240	318.33	1.19
149248	8071.25	53.48
149250	6746.99	28.05
149251	833.72	2.08
149252	902.68	4.59
149253	170.45	-2
149260	881.67	3.91
149270	237.45	2.47
149282	214710.48	59.99
149292	1686.34	13.13
149300	290.95	0.77
149301	243.86	0.11
149303	493.9	9.35
149319	13224.58	49.8
149320	2064	11.79
149331	1322.58	1.13
149336	288.73	0.79
149339	2842.95	5.54
149340	23387.04	70.98
149342	2420.83	8.32
149347	338.43	2.12
149351	1358.31	9.52
149353	1412.41	8.98
149354	328.67	-0.57
149355	147.52	-0.94
149363	336.72	1.9
149372	206.67	-0.6
149373	297.61	1.62
149375	194.59	0.87
149385	403.38	1.36
149386	40300.59	65.69
149389	163.63	0.84
149391	164.96	0.89
149395	52614.61	81.69
149399	1019.74	7.12
149402	1685.82	13.54
149404	1331.18	5.19
149414	793076.7	110.52
149416	276.29	1.67
149419	173.36	1.34
149425	36042.36	43.95
149429	3692.45	36.17
149431	19541.12	53.61
