Reporter Identifier	VALUE	S_N_P/8a-3_OKhymenets_220905
111609	287.27	3.12
111612	1626.28	8.72
111617	12685.57	44.47
111620	1179.39	6.39
111630	338.51	-2
111636	385.06	2.45
111637	392.31	2.35
111639	483.78	4.4
111645	6049.71	30.36
111662	3463.62	16.57
111671	2169.61	16.8
111672	363.97	1.2
111674	992.75	5.26
111681	3731.82	24.71
111685	10696.47	42.88
111689	739.19	1.66
111700	1104.24	6.03
111702	30799.29	62.88
111712	36633.05	94.98
111724	580.79	3.95
111733	343.06	-0.35
111735	1181.85	8.07
111739	1000.01	3.23
111742	5201.43	17.4
111744	1470.05	7.1
111748	834.53	5.99
111749	2274.33	15.97
111760	328.54	1.45
111774	109.73	-0.73
111783	358.48	1.43
111787	254.44	0.25
111793	198.04	0.22
111794	937.12	7.15
111796	808.92	-1.72
111797	171.25	-0.74
111800	4368.01	7.73
111805	280.8	-0.94
111806	1788.88	7.74
111807	3543.75	5.62
111812	12041.41	67.36
111815	20138.11	38.46
111826	84516.77	80.94
111827	347.24	0.25
111836	10262.44	44.76
111838	6530.6	20.83
111840	7064.48	35.83
111844	35719.94	70.49
111848	635.17	3.77
111849	233.85	0.39
111851	26211.51	92.05
111853	175.72	0.11
111857	275.64	-0.06
111859	379.11	-0.6
111860	210.26	1.94
111880	235.02	0.57
111895	12640.23	42.69
111896	452.52	2.82
111899	735123.54	116.47
111900	619.09	3.74
111902	257.22	0.81
111904	595.02	0.18
111907	141.21	0.59
111908	145.69	-0.1
111912	2750.73	16.32
111916	1940.27	11.03
111918	423.77	-0.23
111923	67066.36	96.72
111927	966.41	2.35
111929	689.96	3.34
111931	30131.97	63.34
111933	2463.97	9
111934	7800.2	21.89
111951	26279.99	82.56
111955	367.73	1.58
111974	2297.06	6.97
111979	6561.76	31.19
111980	8006.31	59.72
111981	674	3.7
111987	25088.88	44.11
112005	5162.06	18.94
112020	6728.73	26.37
112021	3336.73	15.33
112025	2992.11	14.61
112027	1389.95	7.52
112042	278.04	1.09
112044	3305.74	11.39
112045	4596.03	17.06
112046	115.72	0.86
112047	1098.55	4.41
112049	11466.5	55.64
112052	1611.58	7.32
112056	45156.1	85.96
112057	5811.25	16.19
112058	2795.97	15.43
112066	90665.86	96.51
112068	252.93	1.49
112069	270.13	0.02
112071	23343.2	57.08
112075	14519.04	59.35
112076	289.01	0.6
112081	228.66	-0.19
112089	357.4	-1.83
112090	127.16	0.93
112092	1545.08	4.76
112095	284.92	-0.25
112102	223.38	-0.16
112106	3156.04	19.19
112107	18107.54	59.78
112110	4734.96	23.17
112111	145.45	-1.09
112112	6532.91	21.7
112119	560.07	1.7
112123	10373.01	29.79
112126	63509.78	38.57
112130	2042.85	15.68
112131	1634.29	13.09
112142	1297.15	4.01
112158	221.14	-0.96
112159	483.58	2.74
112167	346619.79	71.65
112169	3960.16	22.61
112180	257.74	1.64
112181	9655.29	39.97
112182	9932.36	14.47
112185	20579.51	81.79
112186	5728.78	33.42
112188	4399.01	11.5
112189	591.57	3.97
112192	1169.21	8.19
112193	909.09	3.47
112194	499.14	2.06
112198	20072.59	98.45
112201	351.41	-0.64
112205	1601.31	8.3
112208	490.88	1.32
112214	57508.4	101.03
112215	352.07	3.75
112217	378.29	0.7
112224	760.64	7.06
112225	9727.8	29.42
112227	595.55	3.34
112235	458.49	3.9
112237	11071.29	39.77
112238	219.91	0.25
112239	651.54	6.09
112240	5756.66	31.77
112248	10225.1	62.34
112249	6009.86	32.75
112255	415.04	1.81
112257	195.78	-0.91
112264	230.3	-0.61
112265	174.24	-1.05
112276	209.11	-1.44
112281	572.05	2.09
112284	7431.36	10.53
112285	368.79	1.75
112287	3025.86	12.82
112290	38675.92	77.67
112291	128.31	-1.78
112297	136.6	1.71
112300	575.01	2.05
112304	232.62	-1.65
112312	1738.89	29.76
112315	3365.16	1.79
112317	729.48	4.88
112323	134.86	-0.7
112328	850.48	8.38
112342	10981.34	50.44
112344	380.1	2.76
112346	3833.36	16.16
112354	300.63	2.75
112355	31976.2	48.97
112357	31437.68	69.43
112362	14386.22	27.41
112364	949.52	3.67
112366	3346.14	17.91
112368	702.13	0.49
112373	1939.31	4.11
112377	4737.08	16.83
112379	1779.27	15.57
112383	38165.52	70.85
112390	1322.23	3.94
112391	270.25	-0.25
112393	247.72	0.26
112409	148.21	-1.76
112410	10160.49	35.68
112415	9133.47	38.91
112428	150.48	-0.81
112430	13129.63	65.32
112432	2356.33	9.38
112440	6597.93	41.54
112443	6151.73	20.24
112457	72294.92	80.78
112458	10927.71	32.05
112462	41653.64	93.38
112463	2255.05	20.66
112464	273.32	-1.36
112466	311.05	2.98
112467	5507.05	39.12
112470	2336.63	16.64
112473	318.1	1.82
112475	112.76	0.69
112476	852.72	4.87
112482	5465.39	27.87
112488	1757.21	8.77
112494	686.47	6.34
112496	541.65	0.57
112497	176.6	-0.64
112499	168.16	-0.32
112509	382.53	1.7
112516	4264.1	53.97
112524	499467.85	82.47
112528	273.86	-0.69
112531	606.23	3.23
112542	203.77	-2.78
112545	1918.5	5.89
112547	174.11	1.58
112548	46600.27	82.61
112555	1879.01	7.51
112557	827.61	4.29
112559	903.93	6.22
112560	29932.87	54.3
112566	645.92	-0.8
112567	26616.54	99.21
112568	39080.02	73.95
112571	4455.22	14.37
112574	657	3.17
112577	581362.98	77.66
112586	42596.22	91.64
112591	406.89	2.19
112598	4251.63	20.08
112601	6650.82	38.96
112606	416957.29	119.33
112609	971.13	4.36
112612	145.9	-0.21
112620	383.42	-0.58
112622	1576.73	9.45
112624	1660.67	4.09
112626	745.69	3.77
112634	3117.54	4.48
112640	413.04	-0.9
112645	439.08	3.63
112648	3617.7	26.5
112658	436.81	2
112661	4977.86	20.12
112668	132602.67	76.25
112673	3653.83	13.36
112676	2181.05	14.12
112680	544.51	-0.03
112686	2438.29	8.82
112696	184.43	0.71
112697	1725.37	9.45
112698	7603.46	47.01
112710	8729.43	61.26
112712	3985.44	11.67
112718	61599.63	96.93
112721	55.76	0.58
112723	27550.86	54.96
112725	2021.79	19.32
112727	632.04	5.32
112729	507447.5	98.19
112730	193.43	-0.33
112732	2955.67	2.88
112734	8565.52	48.46
112738	54309.83	43.33
112743	69.58	-0.31
112746	1863.03	3.32
112754	315.8	-0.74
112755	194.73	-0.09
112763	10852.27	42.84
112767	17919.9	56.29
112769	51540.85	88.02
112771	93764.41	80.19
112773	2860.91	16.12
112774	3361.31	18.23
112778	1030.76	0.12
112781	3104.04	21.78
112793	164.04	0.73
112798	11141.1	16.22
112799	301.55	-0.09
112800	454.95	3.08
112803	4691.91	20.12
112804	2636.07	11.95
112810	6877.1	40.47
112812	1308.93	5.78
112829	4551.03	25.9
112831	522.57	3.21
112846	5270.84	32.13
112855	1058.79	2.46
112856	560.07	3.34
112861	3784.84	17.2
112871	208.38	0.43
112880	84312.17	80.75
112886	412.54	2.77
112888	374.52	1.28
112891	3232.54	3.21
112894	668.15	3.85
112896	216.34	1.11
112902	3565.48	13.31
112906	9378.95	60.71
112908	11308.61	50.23
112910	1108.79	6.59
112914	10875.26	44.81
112918	7320.73	33.94
112919	1234.68	-0.08
112921	349.61	1.73
112923	15956.48	71.81
112927	2798.55	11.66
112934	3146.13	15.57
112937	50296.55	76.69
112941	1677.35	7.08
112942	2837.64	14.02
112949	692.42	2.46
112952	566.51	1.74
112953	22714.94	43.19
112968	245.76	-0.4
112971	20680.25	55.92
112981	8272.67	28.19
112985	18507.98	54.11
112994	218.5	0.26
112995	174.04	-0.02
112997	1993.88	3.5
113019	42765.68	58.47
113024	2662.83	27.26
113036	607.27	1.98
113038	30605.5	66.86
113042	251.6	0.57
113045	38584.77	81.86
113047	297709.16	86.59
113058	3724.3	26.97
113059	17626.74	55.84
113067	416.02	4.19
113069	371.86	2.56
113071	5026.58	31
113079	783.17	2.11
113083	942.82	5.29
113090	80504.78	102.67
113091	2912.4	1.89
113095	5090	37.71
113096	33416.15	49.22
113098	19000.99	69.17
113100	4369.24	27.17
113105	1992.13	14.26
113110	12823.26	59.96
113113	3918.47	17.97
113118	3678.75	12.32
113121	355514.3	114.52
113124	3950.32	32.21
113125	3999.49	25.72
113126	313.38	0.36
113128	5676.29	41.08
113129	238.48	-1.46
113130	2418.1	8.62
113147	177.29	-1.08
113149	630006.17	83.69
113151	296.9	-2.22
113154	13417.24	44.05
113156	2421.08	11.07
113157	12436.64	44.34
113162	874.42	3.45
113163	611.26	4.15
113170	175.76	-0.14
113177	195.75	1.25
113190	131773.88	117.11
113197	26015.25	83.02
113211	465.52	2.46
113212	9071.6	71.75
113221	7878.16	32.31
113222	1342.49	6.76
113229	238.38	0.55
113230	55480.68	79.88
113231	665.7	3.63
113232	226.71	0.6
113237	351.62	1.34
113244	4003.62	15.9
113252	1986.15	11.77
113257	1329.73	3.24
113258	132286.42	99.53
113259	2393.85	10.89
113260	289900.34	104.13
113261	457.37	3.08
113262	104.3	0.64
113266	1560.89	17.34
113291	1922.05	8.65
113298	267.98	-1.15
113302	4219.93	22.12
113317	2556.04	10.68
113318	2739.64	19.01
113324	4877.21	14.36
113330	202.09	-1.05
113335	80990.34	112.09
113338	25352.02	109.01
113347	10746.03	34.92
113353	2905.04	3.81
113356	2814.64	14.56
113367	776.83	3.19
113377	1636.66	8.34
113380	64259.97	86.22
113393	21699.46	74.23
113396	749.09	6.14
113404	175.49	-0.76
113407	424.4	3.96
113409	47131.71	81.11
113412	135.49	0.89
113413	208.72	0.17
113417	155.45	-2.53
113421	45340.06	96.72
113428	470.28	0.32
113439	512.4	0.13
113462	100147.15	78.32
113464	932.65	2.43
113467	1443.55	8.6
113482	3262.19	5.33
113484	117553.48	63.89
113500	740.52	1.89
113507	19797.69	63.63
113510	661.47	5.6
113518	201.67	1.66
113534	708.77	2.56
113536	32406.42	69.36
113538	214.99	-0.7
113556	354.96	0.82
113558	5028.44	17.67
113560	2414.65	7.64
113563	249613.6	100.06
113567	3034.32	13.06
113570	23461.33	50.02
113573	2270.28	8.74
113574	1652.28	11.19
113575	1928.97	7.5
113582	187.99	0.1
113583	3187.25	19.9
113585	252.43	0.38
113598	305.57	1.78
113600	9080.16	62.64
113605	178.29	-0.52
113610	122.52	0.68
113619	637.43	3.79
113623	5624.11	22.41
113628	21277.68	65.98
113632	963.85	5.19
113639	281.86	-0.16
113643	314.54	1.17
113650	848642.84	116.73
113651	1005560.33	88.05
113657	5166.34	8.01
113660	178468.52	105.07
113674	230.16	1.01
113676	543.52	-1.12
113678	13372.37	19.42
113680	1532.25	3.59
113681	32921.91	96.2
113682	260.27	-0.45
113683	1615.01	24.01
113691	20003.29	68.16
113696	8093.08	50.82
113697	2898.78	14.45
113701	17341.67	79.73
113704	723.52	3.26
113706	337.34	2.05
113710	609.84	2.78
113714	5478.65	35.71
113716	5473.22	38.69
113717	185.96	-0.38
113725	3920.84	22.87
113729	45446.37	93.12
113732	1770.53	7.19
113735	7749.85	28.41
113737	11573.85	70.24
113742	150.58	0.66
113744	20826.37	67.59
113746	231.47	1.28
113751	646.12	4.22
113757	4446.34	28.94
113764	637.31	1.26
113775	764.73	0.75
113776	37106.78	75.68
113787	1013.2	5.88
113795	1181.2	6.38
113797	810.2	3.05
113803	1641.49	11.75
113811	69008.74	114.41
113815	280.44	-0.83
113816	2949.56	15.26
113820	14011.78	37.8
113832	983.55	4.98
113837	883.66	3.89
113844	203.59	-0.07
113849	199343.94	90.76
113852	12833.61	56.33
113855	679.02	-1.19
113861	204.1	-1.15
113868	7610.15	32.69
113870	4935.74	24.63
113872	207.97	0.31
113884	275.89	-0.56
113888	240.79	1.48
113895	327.76	-0.17
113902	42136.33	64.56
113904	581.82	3.78
113912	196.01	0.35
113921	21204.08	88.33
113928	98621.2	59.48
113933	8106.71	39.13
113939	13989.53	42.27
113948	327.48	2.58
113952	5096.54	30.73
113959	11719.35	52.14
113961	3660.88	21.98
113962	2177.97	8.98
113971	3755.78	18.79
113975	2402.1	7.89
113993	267.64	1.51
113999	192.36	0
114000	5584.68	21.46
114008	20677.58	87.33
114009	19518.17	64.54
114012	3587	37.38
114013	370.03	1.41
114014	61724.38	73.43
114017	11976.95	45.37
114026	5962.17	28.8
114037	204.41	3.65
114040	14345.56	53.63
114043	37018.6	126.49
114047	929.51	3.33
114054	4922.55	24.17
114063	11026.31	22.09
114070	11836.38	46
114082	263.86	-1.23
114086	25772.52	70.97
114096	6045.03	29.37
114097	3488.7	13.46
114098	333.53	2.32
114116	218.64	-0.84
114119	353159.13	90.48
114122	343.34	2.69
114126	433.3	3.05
114130	15176.35	46.38
114133	159.07	2.94
114136	7740.84	47.79
114141	227.78	-0.12
114143	1015.22	12.81
114154	2202.23	10.82
114157	7706.48	81.59
114175	7824.19	24.76
114179	3154.45	11.03
114180	450.46	2.11
114188	5324.93	19.89
114194	437.36	-0.67
114200	191.52	0.19
114206	35095.6	74.6
114207	1459452.81	81.78
114208	1478211.14	94.3
114209	2742.63	0.43
114210	685.98	-0.39
114219	1157.65	8.03
114220	2866.47	35.83
114223	967.34	4.51
114224	19450.08	58.89
114227	384.24	4.1
114228	4413.82	21.27
114235	10942.31	14.77
114236	2571.48	10.92
114238	412.89	3.07
114240	207.85	-1.91
114255	1619.78	20.46
114257	9448.86	24.84
114265	764.59	3.68
114271	212.63	-0.23
114277	166207.34	75.36
114281	1032.73	5.12
114284	99435.96	77.46
114285	23700.52	46.4
114288	427.05	-1.05
114289	160.81	-0.36
114291	4358.39	21.89
114296	205.87	-0.54
114299	165.17	-0.59
114301	3283.04	23.25
114304	197.93	-0.64
114317	7194.75	31.81
114319	3965.26	4.28
114322	909.86	5.46
114335	107.98	-0.96
114348	235.16	0.11
114353	1571.07	5.46
114355	4712.88	30.36
114356	2829.29	14.54
114366	540	0.13
114367	39020.01	77.18
114369	1277.24	7.41
114371	28227.25	93.21
114374	6088.27	30.37
114376	10323.36	70.14
114390	3004.61	9.19
114391	239.73	0.41
114394	3515.7	15.32
114396	21920.19	61.18
114398	137.46	-1.53
114403	16596.17	57.45
114406	127.39	1.08
114408	258.8	1.31
114409	2692.3	29.44
114413	299.57	-1.15
114422	563.98	2.5
114423	5080.57	16.15
114429	196.99	0.82
114433	284.27	-1.04
114439	260.35	-2.33
114441	973842.73	93.06
114444	534.94	3.68
114445	1595.59	5.35
114452	1465.38	12.07
114455	186.13	-0.09
114457	19321.32	51.85
114458	8658.46	35.63
114469	1520.78	18.39
114474	326.2	0.73
114480	6582.12	30.71
114485	215.33	0.59
114492	51427.82	108.23
114499	20040.02	53.69
114500	1658.71	3.19
114509	8942.06	52.19
114510	17428.99	54.27
114516	199.11	-0.26
114521	310.36	0.27
114529	208.88	0.81
114534	2286.9	5.11
114535	443.43	2.58
114538	2657.61	3.66
114539	2252.23	9.66
114557	55.68	-1.88
114559	354138.19	103.24
114566	457.57	0.82
114570	537.09	1.35
114576	7394.07	24.46
114581	492.29	0.95
114583	838.75	4
114584	2871.78	16.45
114585	275.74	1.1
114588	654.85	3.59
114593	341438.88	95.87
114604	5464.39	24.92
114607	7278.93	33.1
114609	16912.4	55.68
114614	211.96	0.49
114617	11099.93	33.51
114618	2091.84	13.1
114619	1814.55	12.1
114621	26869.33	40.58
114623	14175.43	42.86
114627	17564.64	66.48
114635	215.41	0.65
114640	1597.76	3.54
114645	773.53	3.67
114650	499.31	-1.2
114653	391.5	1.54
114657	11275.68	64.13
114661	7350.96	19.61
114663	24374.27	33.45
114664	522.9	0.45
114670	5623.27	13.3
114675	3930.49	20.55
114676	560020.51	114.47
114678	1830.41	6.32
114680	5515.13	12.73
114684	967.24	9.48
114689	185.76	1.33
114691	141.07	0.75
114692	271.76	1.97
114698	426.26	2.16
114699	8077.87	38.94
114701	2730.06	18.92
114703	1112.24	6.65
114704	958.77	1.54
114707	12259.13	54.52
114713	148.09	0.39
114728	302.44	1.98
114731	13222.53	71.21
114736	729.5	3.97
114744	32452.67	88.01
114747	244572.86	46.26
114758	6283.45	26.17
114760	653.23	-0.25
114764	3012.68	10.12
114765	3257.09	19.51
114768	2511.44	15.29
114772	184.56	-0.64
114782	2596.04	16.08
114784	590.8	3.97
114785	11644.23	31.44
114788	270.98	0.85
114790	8569.4	8.15
114791	27634.2	85.2
114799	238.03	-0.6
114800	519.37	3.68
114804	1883.45	14.17
114806	1015.09	7.64
114812	5515.29	35.81
114814	929.32	1.47
114822	179.86	1.11
114824	141.72	1.31
114827	84.06	-1.95
114833	401.96	5.34
114837	437.25	1.5
114838	376.07	1.76
114839	8175.47	36.12
114842	38769.08	73.71
114843	5376.75	39.07
114848	253.66	0.91
114849	5111.54	34.65
114850	211.01	-0.42
114851	765.02	3.93
114854	6191.34	21.88
114855	867.97	5.19
114863	972.62	6.69
114866	325.1	1.48
114868	31381.03	102.55
114873	291.24	-0.25
114875	934.59	3.82
114882	47885.39	86.58
114885	528.61	2.45
114890	482.49	2.49
114892	4752.87	18.28
114895	5606.25	12.3
114896	488.97	2.83
114901	1478.92	7.21
114902	10608.4	49.06
114904	832.61	5.15
114909	1360.32	0.86
114911	412.49	2.03
114917	3489.32	14.4
114919	155.23	1.06
114921	269.44	-1.13
114923	348.02	2.79
114924	662.74	4.26
114925	852.87	0.46
114933	246.64	0.85
114939	451.29	-1.2
114945	344.36	1.66
114948	7350.19	11.27
114950	553.56	2.5
114957	157516.93	89.74
114958	207.73	-1.72
114985	6299.66	57.43
114986	185.35	-1.77
114993	1265055.56	33.4
114996	253.97	-0.6
114999	253.45	1.39
115004	262.77	1.54
115007	838.38	3.99
115008	27282.83	75.26
115013	47906.1	81.51
115018	138095.64	75.82
115019	249.94	1.13
115022	6604.87	33.15
115034	7261.21	40.46
115039	15373.56	53.74
115052	794.26	4.36
115053	8139.71	30.48
115055	1831.55	3.32
115065	2842.22	14.89
115073	5271.86	18.72
115081	17415.39	24.3
115087	106619.15	110.29
115092	1042.49	3.45
115093	393.08	-0.93
115103	9740.01	21.43
115104	888259.64	64.47
115111	11194.21	75.63
115114	25078.34	65.85
115123	219.92	0.08
115127	2406.39	20.76
115134	5044.27	24
115141	4534.8	37.11
115147	53291.48	78.73
115148	496.03	3.68
115151	1966.96	21.89
115153	227.93	0.59
115154	212.18	1.03
115163	17510.66	43.64
115165	1584.1	9.97
115167	628.51	5.83
115171	2322.78	7.61
115178	17714.74	101.24
115181	5210.07	37.03
115182	670.2	8.62
115184	6929.08	31.43
115185	4292.3	22.3
115186	143.84	-2.53
115188	308.92	0.22
115192	477.06	2.51
115200	6386.63	36.11
115207	443.02	-0.38
115210	282.56	-0.97
115220	2142.81	15.59
115224	272.79	-0.8
115228	1393.28	4.05
115237	2062.11	11.33
115238	315.99	-0.28
115239	817.03	4.92
115241	741.97	-0.45
115244	1397.55	6.06
115249	119188.3	111.28
115251	440.55	-0.14
115252	1126.6	4.29
115257	1497.2	9.11
115258	119.89	-0.04
115259	979.65	3.08
115267	54.78	-1.35
115270	9058.95	7.28
115276	1152.52	8.91
115291	4020.12	18.78
115293	17131.61	57.81
115294	236.16	-1.28
115295	167.61	-0.04
115298	7583.73	30.94
115299	1383.97	7.34
115305	71.8	-1.24
115306	248887.25	103.74
115313	1408.46	12.67
115317	7165.87	22.77
115321	233.01	-0.25
115323	1923.02	5.64
115336	167.07	-0.78
115338	13520.57	34.77
115339	7943.91	25.79
115345	243.75	-1.35
115349	7959.52	47.06
115353	251630.6	100.91
115354	219.5	-1.25
115368	3371.23	8.05
115370	461	1.73
115381	6787.82	48.39
115384	2570.25	18.43
115385	2307.06	11.6
115387	2239.14	8.62
115389	93.16	0.95
115390	423.24	-0.24
115397	11713.12	55.41
115399	50474.11	81.65
115402	292.36	1.03
115411	1266.22	6.66
115418	5323.63	34.03
115422	612.34	0.13
115423	210.35	1.06
115430	2337.97	12.58
115431	171.98	0.38
115434	126.52	-0.22
115438	22117.84	74.27
115448	9210.43	49.26
115454	847.99	1.78
115455	929.35	9.05
115462	238.27	-0.31
115464	15503	59.27
115479	427.37	-0.46
115485	2452.87	11.12
115487	966.92	2.99
115488	993.02	5.45
115495	174.97	0.86
115497	1087.12	4.63
115498	14274.46	39.47
115499	652.01	4.24
115500	105.65	0.58
115502	17658.27	61.59
115508	302.95	-0.06
115520	180.49	0.05
115522	15831.89	65.57
115526	2423.6	13.32
115527	2627.33	0.45
115533	1324.45	5.23
115535	163.29	0.15
115543	865.1	2.39
115545	7322.22	38.37
115555	7650.59	72.61
115556	785.31	4.73
115558	162371.95	102.08
115568	8430.88	33.07
115574	2282.21	13.02
115581	2273.73	16.08
115582	166.54	0.4
115585	470.78	1.71
115588	1211.68	3.27
115589	2824.41	13.53
115590	2708.99	12.16
115595	1283.17	2.72
115598	419.11	2.15
115601	395.06	1.51
115605	6832.14	34.39
115606	752463.96	87.37
115610	223.95	0.87
115613	22892.64	51.49
115632	286.3	0.12
115634	709.92	2.68
115636	10967.14	20.84
115639	31824.07	59.42
115643	726.61	4.22
115646	695.75	1.17
115648	8864.37	54.8
115649	16656.88	16.78
115652	155.02	-4.14
115653	92764.85	69.22
115659	884.72	2.17
115670	631.03	0.56
115673	40684.46	105.7
115680	237691.52	73.47
115686	10089.56	58.79
115693	271.87	2.83
115701	10366.72	52.18
115702	4040.73	14.87
115704	25158.86	73.06
115708	11811.97	33.16
115725	1839.49	7.01
115729	2806.42	20.1
115751	446.98	2.84
115752	24596.74	59.03
115761	6608.64	39.64
115763	11436.73	55.17
115764	433.83	0.56
115766	419.05	1.38
115770	435.58	-0.54
115780	1221.04	5.98
115782	440.27	-0.44
115785	709868.07	79.54
115799	6606.68	41.23
115807	36173.81	51.05
115809	172.56	1.6
115827	254.24	0.83
115831	134.24	0.07
115833	1272.94	9.2
115834	396.57	-0.9
115837	1455.12	5.77
115846	994.74	1.6
115847	20254.51	54.22
115848	1488.6	6.01
115849	166.5	0.08
115874	443.03	3.27
115882	98010.33	94.95
115883	295.3	0.68
115885	240.53	2.04
115888	2909.78	9.45
115890	648.41	3.29
115895	327.08	-0.16
115901	1805.7	10.34
115905	2996.58	11.85
115907	18854.1	37.88
115910	7144.75	42.16
115917	74935.46	107.84
115919	10715.91	7.56
115921	14236.57	39.46
115922	11598.07	40.87
115924	18468.88	51.66
115926	2677.02	19.7
115927	201.66	0.39
115928	1543.37	22.14
115931	3819.42	11.58
115935	519443.67	99.39
115936	402.66	1.35
115948	538.32	3.77
115950	285.68	1.54
115953	3985.7	45.33
115956	252.35	0.67
115963	27721.33	86.73
115964	325.66	1.97
115966	66986.46	75.21
115969	13551.94	72.52
115975	2472.74	14.35
115978	2154.16	11.04
115993	606.06	2.95
115998	1403.76	13.53
115999	7019.85	19.13
116001	2505.73	10.7
116004	10540.47	74.34
116006	418.61	-1.54
116009	63205.32	82.6
116020	599.65	2.46
116030	628.25	1.21
116034	1611.29	2.3
116039	6023.28	10.68
116044	957.49	3.44
116049	615.3	2.77
116054	277.66	1
116058	117.46	-0.45
116061	1815.27	6.69
116068	2130.37	11.37
116072	235.14	-2.56
116074	206.23	2.14
116083	403.38	7.47
116084	264.72	-0.38
116088	1871.27	9.25
116092	169.12	0.23
116105	2276.57	9.52
116108	3526.49	13.49
116122	351.02	0.37
116123	7801.91	29.57
116126	17027.01	61.73
116130	96177.1	82.3
116132	169.34	0.15
116140	29089.24	71.42
116142	295.58	1.56
116145	44055.33	86.41
116147	4909.13	21.52
116150	135.73	0.54
116156	17145.21	44.24
116168	1424.64	2.08
116169	1399.56	3.87
116176	712.83	2.6
116177	1381.51	6.74
116181	2276.77	3.21
116187	12599.97	85.55
116192	1880.69	7.72
116198	34541.08	63.13
116205	12813.75	45.51
116206	46127.17	73.22
116209	206.57	-1.7
116212	176658.8	100.52
116214	41178.22	77.25
116215	7069.08	40.75
116222	11023.8	10.4
116230	373.53	1.26
116237	1964.12	5.75
116243	623.53	4.39
116246	62243.06	111.1
116254	1707717.36	92.77
116259	1392396.13	120.34
116275	173.68	1.41
116277	17959.21	64.44
116281	2538.72	14.74
116290	135052.1	96.05
116295	3864.98	24.07
116300	1049.34	7.5
116303	89856.6	139.96
116304	2793.24	15.61
116306	121.33	0.13
116310	1180.94	10.87
116316	2742.01	20.27
116321	5312.27	21.91
116331	1687.86	10.6
116347	12938.07	54.41
116349	18587.27	12.26
116357	4810.41	22.47
116367	776.01	3.75
116372	1106.92	6.66
116373	147.99	-0.45
116382	1568.54	18.94
116387	201.78	-1.03
116397	312.22	2.13
116401	975475.77	117.69
116404	4199.32	11.06
116407	173915.56	61.02
116410	8189.65	39.3
116411	365.8	3.78
116420	32694.57	57.79
116423	443.75	1.44
116432	434.98	0.84
116433	77624.83	66.27
116436	25671.18	42.93
116441	695.73	4.67
116451	280.24	-0.05
116454	28286.34	87.48
116456	10557.15	37.96
116466	903.39	6.38
116470	197.78	-1.23
116476	368.95	1.5
116479	658.15	5.52
116499	220.39	0
116509	99.69	-0.84
116510	183.7	1.32
116530	11653.48	50.71
116538	135174.35	74.03
116539	149.83	0.79
116540	163.54	-0.54
116549	43188.11	31.33
116550	418.54	-1.37
116551	270.95	1.49
116559	2961.25	10.48
116560	541.94	1.96
116562	174.84	-0.57
116563	8201.57	24.65
116571	243.79	0.77
116577	131.49	-0.83
116584	303.28	1.31
116588	506.71	-0.03
116592	172.87	0.33
116600	179.55	0.35
116603	141.04	1.25
116607	250.46	-0.18
116610	10766.41	43.27
116611	186.25	-0.43
116621	6164.64	17.94
116628	185.09	-0.02
116629	461.83	4.92
116634	1013.71	6.06
116635	3017.66	25.14
116639	128.37	0.59
116653	280.75	-0.6
116662	31030.43	65.15
116672	27276.37	71.91
116678	50424.49	59.33
116682	36430.01	75.77
116692	244.17	0.09
116695	42443.6	75.93
116698	270.11	-2.74
116702	2119.69	12.61
116706	216.85	-0.07
116725	2867.17	11.7
116731	785618.38	93.04
116735	4927.53	24.9
116739	2962.79	25.11
116758	132.97	0.55
116762	31125.7	83.54
116767	565.24	2.57
116772	3465.52	22.57
116776	25464.43	71.41
116777	21559.37	54.66
116785	113.99	-2.36
116787	1838.39	4.61
116792	281.26	-2.27
116793	49424.27	70.57
116796	234.42	-0.18
116799	211.21	-0.88
116800	2811.06	19.88
116804	32401.9	99.03
116812	950.41	5.59
116815	274.25	-1.03
116816	224.35	1.06
116818	1440.05	7.39
116820	184.35	0.6
116821	10597.22	40.28
116822	562.2	3.47
116825	8422.6	41.73
116829	62413.64	90.72
116834	2363.88	12.02
116837	275.04	0.08
116838	1819.99	6.7
116850	25115.73	96.01
116867	19004.76	43.75
116868	10670.97	54.18
116877	300.29	-2.17
116879	451.04	1.76
116882	9711.27	44.77
116883	32252.96	43.96
116886	51258	57.51
116891	276.6	0.43
116892	383.82	-1.35
116895	2144.57	12.81
116902	2907.29	14.18
116905	1203.1	4.04
116907	1554.97	7.66
116909	7440.8	37.63
116913	216.52	1.34
116915	173.79	-1.63
116916	501.42	2.73
116926	381.94	1.16
116928	441.75	1.34
116930	7158.49	35.34
116932	7337.08	43.72
116936	3001.26	13.69
116937	232.46	-0.78
116941	18007.37	74.7
116946	743.23	3.68
116953	123760.59	100.76
116958	6000.88	26.7
116962	5769.04	55.43
116963	483.23	1.28
116964	10588.26	19.1
116971	269.27	0.11
116981	1421.39	8.79
116983	304.01	0.48
116986	7057.22	22.56
117000	572.77	4.95
117001	215.28	-0.33
117002	1017.67	3.98
117004	1336.78	15.99
117006	197.68	0.67
117014	196.98	1
117028	638.83	2.68
117030	12715.83	44.17
117043	625.55	5.41
117044	8277.67	29.2
117048	17923.12	70.23
117055	228.83	-1.18
117064	7037.78	44.73
117067	142.01	-1.12
117068	6049.63	29.15
117076	397.84	0.89
117083	533.47	3.74
117084	1942.05	21.47
117093	192.33	0.23
117096	3028.14	10.83
117099	1002.93	7.25
117100	591.77	3.32
117104	817.19	4.06
