Probe_ID	Gene_ID	Signal_P/8a-3_OKhymenets_220905	SDEV_P/8a-3_OKhymenets_220905	CV_P/8a-3_OKhymenets_220905	S_N_P/8a-3_OKhymenets_220905	Flags_P/8a-3_OKhymenets_220905	Assay_Normalized_Signal_P/8a-3_OKhymenets_220905	Row_P/8a-3_OKhymenets_220905	Column_P/8a-3_OKhymenets_220905	X_P/8a-3_OKhymenets_220905	Y_P/8a-3_OKhymenets_220905	CL_Sig_P/8a-3_OKhymenets_220905	CL_Sig_Error_P/8a-3_OKhymenets_220905	CL_Raw_P/8a-3_OKhymenets_220905	CL_Raw_SDEV_P/8a-3_OKhymenets_220905	Image_Area_P/8a-3_OKhymenets_220905
100384	hCG18067.4	26659.78	293.84	0.06	90.73	0	19.05	44	42	654.08	828.19	27415.55	203.37	34033.22	0	1
100385	hCG2004080	27171.78	534.87	0.04	50.8	0	23.91	126	5	260.82	429.51	30703.32	248.59	39509.12	0	2
100388	hCG2042134	218.14	218.14	0.83	-1.2	1	0.16	114	136	1654.68	1572.98	-298.53	211.24	7951.78	0	1
100390	hCG1643101.3	291199.48	2876.12	0.06	101.25	0	208.07	77	71	963.18	1179.5	220601.97	387.15	229785.52	0	1
100398	hCG2001363.1	1322.57	140.68	0.12	9.4	0	0.95	27	152	1822.54	647.55	1323.19	148.5	6888.97	0	1
100403	hCG2042102	11075.86	177.85	0.06	62.28	0	7.91	112	22	442.32	1550.77	11655.65	191.71	18534	0	1
100404	hCG24124.3	398.48	172.38	0.43	2.31	0	0.35	141	136	1653.71	587.03	302.71	199.91	8231.57	0	2
100405	hCG20078.4	4469.84	400.7	0.11	11.16	0	3.19	6	92	1183.79	426.22	2285.97	165.12	8499.58	0	1
100410	hCG41615.4	5041.33	98.93	0.04	50.96	0	4.44	226	158	1880.94	1490.43	4529.74	124.97	8942.26	0	2
100415	hCG36858.2	1277.94	273.29	0.22	4.68	0	1.12	219	152	1819.29	1416.64	818.41	130.71	5764.21	0	2
100419	hCG2014850.1	211.55	211.55	0.85	-1.18	1	0.19	163	15	365.71	821.5	-381.12	153.65	5600.45	0	2
100423	hCG2014792	49487.28	1543.6	0.04	32.06	0	43.55	217	149	1787.69	1395.35	29560.09	254.64	38698.86	0	2
100426	hCG1652370.4	206.4	93.61	0.46	2.2	0	0.15	22	33	558.19	591.99	25.94	155.66	5969.86	0	1
100430	hCG17690.3	16872.42	366.14	0.06	46.08	0	12.06	71	109	1368.49	1115.57	16392.02	241.82	25281.42	0	1
100431	hCG15153.3	2828.1	243.23	0.1	11.63	0	2.02	57	25	471.25	967.79	2486.82	164.46	8661.18	0	1
100436	hCG40675.2	191.24	191.24	2.04	0.49	1	0.17	230	14	355.21	1532.19	-9.5	133.89	5130.01	0	2
100442	hCG1820892.1	114601.25	1228.8	0.06	93.26	0	81.89	114	157	1874.61	1572.25	93601.45	271.06	100635.79	0	1
100451	hCG201351.2	1176.76	161.59	0.15	7.28	0	0.84	97	72	972.46	1395.32	1254.76	180.93	8187.12	0	1
100454	hCG1782977.2	16583.72	252.96	0.06	65.56	0	11.85	91	147	1769.04	1331.14	19487.48	214.86	27036.42	0	1
100455	hCG1811005.2	824.65	354.6	0.43	2.33	0	0.73	181	145	1746.82	1013.04	793.07	172.32	7525.08	0	2
100458	hCG30684.3	450.58	103.27	0.23	4.36	0	0.4	167	70	948.37	864.89	517.27	175.06	7380.84	0	2
100460	hCG22341.3	42171.58	440.49	0.06	95.74	0	30.13	84	101	1281.28	1256.09	54746.44	269.3	63404.89	0	1
100472	hCG1759124.2	493.33	212.66	0.44	2.32	0	0.35	32	94	1206.49	700.74	240.34	167.04	6645.94	0	1
100473	hCG1778511.1	153.37	81.69	0.53	1.88	0	0.13	226	4	250.04	1489.94	44.43	122.45	4691.23	0	2
100479	hCG2033106	464.11	457.94	0.99	1.01	0	0.33	7	2	228.07	436.37	128.83	131.69	5066.29	0	1
100485	hCG1984913	5253.88	168.89	0.05	31.11	0	4.62	154	129	1579.65	725.6	4578.64	187.67	11777.08	0	2
100492	hCG1657850.2	128.54	128.54	15.9	-0.06	1	0.11	145	146	1758.34	628.5	-108.95	167.92	6478.5	0	2
100494	hCG2041069.1	2688.28	393.79	0.15	6.83	0	2.37	233	9	302.5	1563.62	1921.08	140.56	7217.2	0	2
100503	hCG2032955.1	37526.39	373.87	0.03	100.37	0	33.02	192	90	1163.1	1128.48	35705.33	218.69	42807.49	0	2
100510	hCG37606.3	11892.84	528.51	0.05	22.5	0	10.47	153	111	1388.47	714.17	12371.14	219.11	20595.45	0	2
100511	hCG1646932.4	76.09	74.12	0.97	1.03	0	0.07	231	104	1312.17	1544.04	-27.81	147.06	5672.94	0	2
100513	hCG27597.3	1300.8	159.15	0.13	8.17	0	1.14	225	113	1407.93	1480.62	1613.39	143.52	7060	0	2
100524	hCG1779409.2	8269.85	162.76	0.04	50.81	0	7.28	170	58	823.46	895.23	9562.86	182.68	16281.74	0	2
100525	hCG2041071	150.01	150.01	0.72	-1.4	1	0.11	61	9	303.08	1010.37	-382.73	141.65	4979.36	0	1
100529	hCG40703.2	70.76	70.76	1.14	-0.88	1	0.06	169	128	1568.06	884.8	-171.84	178.61	6868.78	0	2
100537	hCG33393.3	26455	356.14	0.06	74.28	0	18.9	21	52	760.67	583.27	23526.63	191.57	29774.31	0	1
100543	hCG18075.3	19835.71	328.12	0.04	60.45	0	17.45	139	37	598.85	564.49	16048.27	209.42	23663.95	0	2
100547	hCG15755.3	808.92	201.66	0.25	4.01	0	0.71	225	48	717.89	1480.35	1012.6	149.65	6761.67	0	2
100552	hCG39985.3	86750.45	649.09	0.03	133.65	0	76.34	170	31	534.1	896.66	98789.9	296.06	107250.62	0	2
100557	hCG2040087	491.36	491.36	13.98	0.07	1	0.35	15	75	1005.74	519.85	-92.31	173.81	6607.19	0	1
100558	hCG2041063	147.19	147.19	1.44	-0.7	1	0.13	130	98	1248.52	471.82	-354.72	199.35	7564.58	0	2
100566	hCG32351.3	161.88	161.88	6.42	-0.16	1	0.14	126	133	1618.87	429.97	-208.97	194.05	7485.82	0	2
100569	hCG1746344.3	165.8	165.8	5.62	-0.18	1	0.12	109	67	921.5	1519.08	-209.69	171.12	6379.04	0	1
100570	hCG15955.3	3063.87	216.04	0.08	14.18	0	2.7	198	37	599.01	1193.42	2493.98	155.98	8426.84	0	2
100572	hCG15026.2	88.78	88.78	5.34	0.19	1	0.06	42	95	1216.79	809.92	-156.81	159.62	5953.39	0	1
100575	hCG18387.2	228.5	228.5	1.01	-0.99	1	0.16	101	105	1325.27	1434.14	-590.85	205.17	7408.08	0	1
100583	hCG1810883.4	263.93	145.3	0.55	1.82	0	0.23	121	133	1618.73	376.53	199.23	190.75	7744.97	0	2
100589	hCG2012437.2	9949.96	200.84	0.04	49.54	0	8.76	204	71	959.89	1257.21	11081.28	178.19	17512.12	0	2
100591	hCG40483.3	10278.03	253.41	0.04	40.56	0	9.04	204	43	663.04	1256.3	11684.26	186.88	18481.91	0	2
100594	hCG39312.3	1137.31	1137.31	1.35	0.74	1	0.81	71	43	665.3	1116.66	1091.22	247.41	10796.48	0	1
100596	hCG20141.2	6364.28	308.6	0.08	20.62	0	4.55	38	4	250.74	764.42	3992.07	153.73	9619.82	0	1
100608	hCG2040839	200.35	200.35	0.67	-1.49	1	0.14	74	90	1164.25	1149.41	-496.24	180.52	6481.74	0	1
100611	hCG2041947	139.73	139.73	10.37	-0.1	1	0.1	27	114	1420.54	646.57	-224.53	167.23	6201.1	0	1
100627	hCG2017591	353150.85	4362.47	0.03	80.95	0	310.75	124	136	1650.87	408.24	452091.88	612.98	469514.11	0	2
100628	hCG27610.2	232.06	195.08	0.84	1.19	0	0.17	71	139	1686.11	1116.85	122.97	189.75	7477.79	0	1
100629	hCG16821.4	60137.47	516.64	0.06	116.4	0	42.97	42	32	546.04	807.82	72260.69	263.75	79875.89	0	1
100635	hCG1641463.2	5501.56	537.06	0.1	10.24	0	4.84	169	30	523.78	885.89	5048.59	211.13	13244.58	0	2
100636	hCG42586.3	46341.96	763.87	0.04	60.67	0	40.78	226	149	1787.7	1491.49	45735.6	210.61	51854.99	0	2
100639	hCG38029.4	6841.72	200.24	0.04	34.17	0	6.02	128	98	1248.56	450.37	8746.65	204.64	16489.72	0	2
100641	hCG22467.3	38772.48	902.11	0.04	42.98	0	34.12	167	73	980.4	865.25	47853.59	280.17	57510.96	0	2
100642	hCG2036995	203.77	203.77	1.61	0.62	1	0.18	171	55	791.5	905.76	39.51	176.64	6995.08	0	2
100645	hCG1787345.1	198.58	198.58	4.81	0.21	1	0.14	89	34	568.3	1309.08	-71.59	171.42	6528.77	0	1
100646	hCG37527.3	245.5	245.5	8	-0.13	1	0.22	157	155	1852.71	756.99	-107.11	149.29	5689.17	0	2
100658	hCG22100.5	149.5	148.13	0.99	1.01	0	0.13	203	26	483.39	1246.21	85.42	148.68	5850.37	0	2
100659	hCG38025.3	630.05	172.55	0.28	3.65	0	0.55	184	46	695.35	1042.03	790.81	184.37	8036.79	0	2
100664	hCG28466.3	69737.84	754.58	0.03	92.42	0	61.37	208	123	1514.31	1299.3	75680.19	251.54	82566.21	0	2
100671	hCG21393.2	3406.4	118.79	0.07	28.68	0	2.43	72	10	313.52	1127.88	3614.61	171.7	10036.13	0	1
100679	hCG2016357	1011.51	121.74	0.13	8.31	0	0.72	69	43	665.25	1095.3	1337.94	166.48	7660.86	0	1
100680	hCG21350.2	1196.19	306.7	0.26	3.9	0	0.85	29	95	1217.2	668.37	823.7	160.53	6926.01	0	1
100681	hCG2002108.1	460.07	460.07	1.06	0.94	1	0.4	129	70	949.57	459.82	529.77	235	9934.36	0	2
100687	hCG1640875.2	669.7	50.31	0.08	13.31	0	0.59	223	134	1632.12	1458.87	719.27	140.79	6105.93	0	2
100689	hCG1812840.2	5810.18	223.16	0.07	26.04	0	4.15	10	137	1661.68	468.84	4838.23	157.54	10580.39	0	1
100691	hCG23910.2	7849.05	174.23	0.04	45.05	0	6.91	234	85	1109.67	1574.96	7079.07	151.31	12516.03	0	2
100694	hCG40629.3	4572.26	216.24	0.08	21.14	0	3.27	27	97	1238.47	647.46	3636.12	162.74	9671.52	0	1
100702	hCG1643440.3	290178.3	4715.42	0.04	61.54	0	255.34	181	77	1023.96	1012.04	371444.41	704.08	395342.93	0	2
100709	hCG30823.3	8266.05	167.99	0.06	49.21	0	5.91	10	37	599.75	469.63	9431.59	187.08	16216.48	0	1
100710	hCG28028.3	69429.27	939.66	0.03	73.89	0	61.09	191	155	1851.23	1118.83	66425.09	259.74	74243.45	0	2
100717	hCG1786283.1	753.29	753.29	1.66	0.6	1	0.54	53	35	578.08	925.49	376.28	251.42	10273.47	0	1
100719	hCG2021815	336.77	184.43	0.55	1.83	0	0.24	15	152	1822.34	520.96	181.41	143.34	5602.75	0	1
100722	hCG1820472.1	1684.57	220.36	0.14	7.64	0	1.2	8	157	1873.9	447.38	1195.8	141.16	6460.69	0	1
100727	hCG1645872.2	207.29	207.29	1.32	0.76	1	0.18	218	158	1881.29	1406.06	64.8	123.1	4737.96	0	2
100736	hCG39613.3	151.5	151.5	1.34	-0.74	1	0.13	129	106	1333.96	460.13	-261.59	200.95	7724.87	0	2
100747	hCG39706.3	347.12	114.02	0.33	3.04	0	0.25	97	62	866.17	1395.32	270.11	179.02	7172.59	0	1
100748	hCG39335.3	2204.39	665.66	0.31	3.31	0	1.58	32	126	1547.95	701.27	1800.03	192.26	9180.56	0	1
100757	hCG40698.2	12566.68	313.71	0.06	40.06	0	8.98	115	84	1101	1584.18	12629.68	208.95	20227.21	0	1
100762	hCG401212.3	273.43	273.43	7.49	0.13	1	0.24	214	7	279.66	1362.71	-45.84	133	5055.81	0	2
100765	hCG16829.3	9875.95	258.16	0.04	38.25	0	8.69	189	147	1767.54	1097.53	9765.14	161.47	15498.87	0	2
100771	hCG2033271.2	990755.34	21018.11	0.04	47.14	0	871.81	133	126	1544.8	504.44	1321249.19	2037.99	1400288.72	0	2
100777	hCG14908.2	18452.33	257.14	0.06	71.76	0	13.18	23	13	345.33	603.99	14566.76	163.63	19991.1	0	1
100781	hCG1643344.2	78.73	78.73	0.25	-4.09	131073	0.06	3	9	301.86	395.55	-394.83	143.69	5052.57	0	1
100787	hCG2040550	817.35	817.35	15.55	-0.06	1	0.58	94	141	1705.88	1363.17	-167.34	222.4	8543.9	0	1
100788	hCG1820609.2	2050.73	199.6	0.1	10.27	0	1.8	138	1	218.03	554.32	1638.9	160.39	7812.95	0	2
100794	hCG1775175.1	582.23	208.26	0.36	2.8	0	0.42	26	8	292.79	636.33	389.76	141.97	5740.39	0	1
100801	hCG1811890.1	836.04	182.55	0.23	4.58	0	0.6	57	58	824.37	967.3	465.52	154.45	6333.68	0	1
100812	hCG1983949	1035.06	266.06	0.26	3.89	0	0.91	144	137	1664.44	619.13	912.37	199.57	8799.18	0	2
100814	hCG1643287.3	651.18	123.78	0.2	5.26	0	0.47	67	49	729.22	1074.13	718.82	178.13	7561.46	0	1
100819	hCG19396.3	1643.31	133.67	0.1	12.29	0	1.17	91	146	1758.33	1330.97	1928.9	183.56	8938.5	0	1
100825	hCG1739403.3	2830.5	239.2	0.09	11.83	0	2.49	142	11	322.73	595.61	1980.77	161.91	8200.25	0	2
100826	hCG2004404	449183.07	6582.1	0.03	68.24	0	395.26	194	77	1023.81	1150.86	464710.97	693.04	486498.98	0	2
100830	hCG1641328.2	204.66	204.66	1.33	0.75	1	0.15	103	13	346.12	1455.55	-22.64	180.67	6962.3	0	1
100837	hCG21867.3	149.1	149.1	3.06	0.33	1	0.13	229	68	927.68	1523.15	-19.99	133.31	5095.24	0	2
100840	hCG19421.2	69769.3	790.48	0.06	88.26	0	49.85	97	36	589.43	1394.58	67593.87	282.87	76432.09	0	1
100845	hCG37756.2	41141.42	433.66	0.06	94.87	0	29.4	75	59	835.56	1159.39	49213.39	236.82	56445.36	0	1
100857	hCG26478.2	439.78	62.27	0.15	7.06	0	0.39	222	135	1643.32	1448.09	374.72	136.2	5587.7	0	2
100869	hCG1799183.1	165.6	165.6	2.59	-0.39	1	0.12	104	68	932.58	1466.74	-303.8	192.78	7182.59	0	1
100876	hCG2040341	205.17	205.17	3.24	0.31	1	0.18	123	150	1798.23	396.84	42.9	159.97	6290.82	0	2
100883	hCG2041662	116.48	116.48	8.86	-0.11	1	0.08	46	61	855.22	849.45	-233.45	156.19	5734.24	0	1
100884	hCG17740.3	319.41	181.77	0.57	1.76	0	0.23	78	13	345.22	1191.81	201.87	160.98	6357.33	0	1
100890	hCG1995879	1525.82	189.44	0.14	8.05	0	1.09	44	101	1280.65	829.53	1715.72	163.38	7887	0	1
100892	hCG2024637.2	6920.73	299.45	0.05	23.11	0	6.09	139	23	450.37	564.85	5667.94	184.84	12687.5	0	2
100894	hCG2043516	396300.31	5023.56	0.03	78.89	0	348.72	151	98	1247.53	691.85	294904.47	438.65	305182.42	0	2
100901	hCG2043527	56996.31	656.8	0.06	86.78	0	40.73	92	124	1525.2	1339.59	73599.9	323.2	84260.92	0	1
100912	hCG2041182	1912.65	141.13	0.08	13.55	0	1.68	188	122	1503.8	1084.66	2537.09	158.01	8555.23	0	2
100914	ENST00000326308	7475.03	141.37	0.06	52.88	0	5.34	106	129	1580.56	1487.47	8387.9	213.62	16378.21	0	1
100925	hCG1811231.5	342	160.99	0.47	2.12	0	0.3	176	108	1353.57	960.42	181.93	179.11	7234.25	0	2
100935	hCG29879.2	185.89	185.89	5.27	-0.19	1	0.13	69	29	516.7	1093.6	-329.3	158.51	5734.78	0	1
100939	hCG32514.4	6922.15	1671.62	0.25	4.14	0	4.95	96	89	1152.51	1383.56	6916.4	294.38	18386.99	0	1
100942	hCG24781.3	4526.15	260.03	0.07	17.41	0	3.98	142	21	430.45	595.6	6190.96	194.19	13594.54	0	2
100943	hCG2020143	7804.45	337.53	0.05	23.12	0	6.87	223	51	749.58	1459.06	8902.97	165.09	14857.94	0	2
100945	hCG1744022.1	8452.37	272.2	0.07	31.05	0	6.04	54	91	1173	936.52	10345.12	209.75	18082.24	0	1
100949	hCG401265.3	3817.48	121.4	0.07	31.45	0	2.73	22	147	1769.89	594.22	3772.04	153.76	9414.07	0	1
100951	hCG2036633	13561.94	249.44	0.04	54.37	0	11.93	202	46	695.1	1234.92	15079.09	186.68	21684.91	0	2
100952	hCG172506.2	263.67	251.35	0.96	1.05	0	0.19	73	92	1185.47	1138.83	217.48	183.49	7308.53	0	1
100955	hCG17419.3	39598.54	355.47	0.03	111.4	0	34.84	143	16	375.46	606.01	30913.61	203.97	37510.12	0	2
100963	hCG38903.2	7189.49	374.42	0.06	19.2	0	6.33	157	95	1216	755.77	4774.72	181.59	11697.34	0	2
100966	hCG1998970.1	14157.38	273.74	0.06	51.72	0	10.12	16	56	800.45	531.24	10401.4	162.43	16026.68	0	1
100969	hCG2025883	19883.35	274.88	0.03	72.34	0	17.5	224	70	948.99	1470	24525	187.72	30649.44	0	2
100972	hCG1980622.1	601.2	257.81	0.43	2.33	0	0.53	159	73	982.89	777.3	403.48	175.35	7285.2	0	2
100983	hCG32417.3	399.87	203.52	0.51	1.96	0	0.29	2	48	715.1	384.29	162.74	152.09	5950.21	0	1
100984	hCG2041530	2409.1	249.6	0.12	9.65	0	1.72	95	47	705.95	1372.32	2590.52	212.04	10764.17	0	1
100989	hCG21211.3	620.7	153.33	0.25	4.05	0	0.44	69	141	1707.24	1094.3	556.28	165.43	6878.12	0	1
100993	hCG1744634.1	7691.98	132.76	0.04	57.94	0	6.77	148	26	483.57	659.61	10461.55	195.23	17700.98	0	2
100996	hCG2042518	206.48	206.48	1.64	-0.61	1	0.18	168	6	270.7	875.62	-230.91	151.23	5647.58	0	2
100997	hCG1775444.2	1469.57	397.34	0.28	3.7	0	1.05	85	62	866.5	1267.27	1931.67	219.76	10455.47	0	1
101011	hCG31839.2	454.49	169.2	0.37	2.69	0	0.4	192	56	801.47	1127.57	410.38	170.43	7081.9	0	2
101012	hCG21954.3	5517.73	203.01	0.07	27.18	0	3.94	24	132	1611.46	616.19	5473.2	175.89	11975.12	0	1
101018	hCG2040252	5567.76	220.32	0.07	25.27	0	3.98	71	1	219.44	1117.38	6054.86	154.91	11606.96	0	1
101019	hCG401224.3	1619.4	132.57	0.09	12.22	0	1.42	226	46	696.62	1490.9	1791.67	140.31	7087.05	0	2
101020	hCG1775524.2	8467.13	264.77	0.04	31.98	0	7.45	198	116	1439.67	1193.61	7380.44	165.9	13462.07	0	2
101026	hCG16871.3	6370.23	171.98	0.04	37.04	0	5.61	126	25	472.6	428.13	8343.55	188.55	15390.7	0	2
